#i	j	k
1	27	53
8	30	54
8	30	55
8	30	56
8	30	57
8	30	58
8	31	49
8	31	50
8	31	51
8	31	52
8	31	53
8	31	54
8	31	55
8	31	56
8	31	57
8	32	48
8	32	49
8	32	50
8	32	51
8	32	52
8	32	53
8	32	54
8	32	55
8	32	56
8	33	48
8	33	49
8	33	50
8	33	51
8	33	52
8	33	53
8	33	54
8	33	55
8	34	48
8	34	49
8	34	50
8	34	51
8	34	52
8	35	47
8	35	48
8	35	49
8	35	50
8	35	51
8	36	47
8	36	48
8	36	49
8	36	50
8	37	47
8	37	48
8	37	49
8	38	47
8	38	48
9	24	53
9	24	54
9	24	55
9	24	56
9	24	57
9	25	52
9	25	53
9	25	54
9	25	55
9	25	56
9	25	57
9	26	51
9	26	52
9	26	53
9	26	54
9	26	55
9	26	56
9	26	57
9	26	58
9	27	51
9	27	52
9	27	53
9	27	54
9	27	55
9	27	56
9	27	57
9	27	58
9	28	50
9	28	51
9	28	52
9	28	53
9	28	54
9	28	55
9	28	56
9	28	57
9	28	58
9	29	50
9	29	51
9	29	52
9	29	53
9	29	54
9	29	55
9	29	56
9	29	57
9	29	58
9	30	49
9	30	50
9	30	51
9	30	52
9	30	53
9	30	54
9	30	55
9	30	56
9	30	57
9	30	58
9	31	49
9	31	50
9	31	51
9	31	52
9	31	53
9	31	54
9	31	55
9	31	56
9	31	57
9	32	48
9	32	49
9	32	50
9	32	51
9	32	52
9	32	53
9	32	54
9	32	55
9	32	56
9	33	48
9	33	49
9	33	50
9	33	51
9	33	52
9	33	53
9	33	54
9	33	55
9	34	47
9	34	48
9	34	49
9	34	50
9	34	51
9	34	52
9	34	53
9	34	54
9	34	55
9	35	47
9	35	48
9	35	49
9	35	50
9	35	51
9	36	47
9	36	48
9	36	49
9	36	50
9	37	47
9	37	48
9	37	49
9	38	47
9	38	48
10	23	52
10	23	53
10	23	54
10	23	55
10	23	56
10	23	57
10	23	58
10	24	52
10	24	53
10	24	54
10	24	55
10	24	56
10	24	57
10	24	58
10	25	52
10	25	53
10	25	54
10	25	55
10	25	56
10	25	57
10	25	58
10	25	59
10	26	51
10	26	52
10	26	53
10	26	54
10	26	55
10	26	56
10	26	57
10	26	58
10	26	59
10	27	51
10	27	52
10	27	53
10	27	54
10	27	55
10	27	56
10	27	57
10	27	58
10	27	59
10	28	50
10	28	51
10	28	52
10	28	53
10	28	54
10	28	55
10	28	56
10	28	57
10	28	58
10	28	59
10	29	49
10	29	50
10	29	51
10	29	52
10	29	53
10	29	54
10	29	55
10	29	56
10	29	57
10	29	58
10	29	59
10	30	49
10	30	50
10	30	51
10	30	52
10	30	53
10	30	54
10	30	55
10	30	56
10	30	57
10	30	58
10	31	48
10	31	49
10	31	50
10	31	51
10	31	52
10	31	53
10	31	54
10	31	55
10	31	56
10	31	57
10	32	48
10	32	49
10	32	50
10	32	51
10	32	52
10	32	53
10	32	54
10	32	55
10	32	56
10	33	47
10	33	48
10	33	49
10	33	50
10	33	51
10	33	52
10	33	53
10	33	54
10	33	55
10	33	56
10	34	47
10	34	48
10	34	49
10	34	50
10	34	51
10	34	52
10	34	53
10	34	54
10	34	55
10	34	56
10	35	47
10	35	48
10	35	49
10	35	50
10	35	51
10	35	52
10	35	53
10	35	54
10	35	55
10	35	56
10	36	47
10	36	48
10	36	49
10	36	50
10	37	47
10	37	48
10	37	49
10	38	47
10	38	48
10	39	48
10	39	49
10	40	48
10	40	49
10	41	48
10	41	49
10	42	48
10	42	49
10	43	49
11	22	54
11	23	53
11	23	54
11	23	55
11	23	56
11	23	57
11	23	58
11	23	59
11	24	53
11	24	54
11	24	55
11	24	56
11	24	57
11	24	58
11	24	59
11	24	60
11	25	52
11	25	53
11	25	54
11	25	55
11	25	56
11	25	57
11	25	58
11	25	59
11	25	60
11	26	52
11	26	53
11	26	54
11	26	55
11	26	56
11	26	57
11	26	58
11	26	59
11	26	60
11	27	51
11	27	52
11	27	53
11	27	54
11	27	55
11	27	56
11	27	57
11	27	58
11	27	59
11	27	60
11	28	50
11	28	51
11	28	52
11	28	53
11	28	54
11	28	55
11	28	56
11	28	57
11	28	58
11	28	59
11	28	60
11	29	49
11	29	50
11	29	51
11	29	52
11	29	53
11	29	54
11	29	55
11	29	56
11	29	57
11	29	58
11	29	59
11	30	49
11	30	50
11	30	51
11	30	52
11	30	53
11	30	54
11	30	55
11	30	56
11	30	57
11	30	58
11	31	48
11	31	49
11	31	50
11	31	51
11	31	52
11	31	53
11	31	54
11	31	55
11	31	56
11	31	57
11	32	47
11	32	48
11	32	49
11	32	50
11	32	51
11	32	52
11	32	53
11	32	54
11	32	55
11	32	56
11	32	57
11	33	47
11	33	48
11	33	49
11	33	50
11	33	51
11	33	52
11	33	53
11	33	54
11	33	55
11	33	56
11	33	57
11	34	47
11	34	48
11	34	49
11	34	50
11	34	51
11	34	52
11	34	53
11	34	54
11	34	55
11	34	56
11	34	57
11	35	47
11	35	48
11	35	49
11	35	50
11	35	51
11	35	52
11	35	53
11	35	54
11	35	55
11	35	56
11	35	57
11	36	47
11	36	48
11	36	49
11	36	50
11	36	51
11	36	52
11	36	53
11	36	54
11	36	55
11	36	56
11	36	57
11	37	47
11	37	48
11	37	49
11	37	50
11	37	51
11	37	52
11	37	53
11	37	54
11	37	55
11	38	47
11	38	48
11	38	49
11	38	50
11	38	51
11	38	52
11	38	53
11	38	54
11	38	55
11	39	47
11	39	48
11	39	49
11	39	50
11	39	51
11	39	52
11	39	53
11	40	48
11	40	49
11	40	50
11	40	51
11	40	52
11	41	48
11	41	49
11	41	50
11	41	51
11	41	52
11	42	48
11	42	49
11	42	50
11	42	51
11	43	48
11	43	49
11	43	50
11	43	51
11	44	48
11	44	49
11	44	50
12	24	55
12	24	56
12	24	57
12	24	58
12	25	53
12	25	54
12	25	55
12	25	56
12	25	57
12	25	58
12	25	59
12	26	52
12	26	53
12	26	54
12	26	55
12	26	56
12	26	57
12	26	58
12	26	59
12	27	52
12	27	53
12	27	54
12	27	55
12	27	56
12	27	57
12	27	58
12	27	59
12	27	60
12	28	51
12	28	52
12	28	53
12	28	54
12	28	55
12	28	56
12	28	57
12	28	58
12	28	59
12	28	60
12	29	50
12	29	51
12	29	52
12	29	53
12	29	54
12	29	55
12	29	56
12	29	57
12	29	58
12	29	59
12	30	49
12	30	50
12	30	51
12	30	52
12	30	53
12	30	54
12	30	55
12	30	56
12	30	57
12	30	58
12	31	48
12	31	49
12	31	50
12	31	51
12	31	52
12	31	53
12	31	54
12	31	55
12	31	56
12	31	57
12	31	58
12	32	47
12	32	48
12	32	49
12	32	50
12	32	51
12	32	52
12	32	53
12	32	54
12	32	55
12	32	56
12	32	57
12	32	58
12	33	47
12	33	48
12	33	49
12	33	50
12	33	51
12	33	52
12	33	53
12	33	54
12	33	55
12	33	56
12	33	57
12	33	58
12	34	47
12	34	48
12	34	49
12	34	50
12	34	51
12	34	52
12	34	53
12	34	54
12	34	55
12	34	56
12	34	57
12	34	58
12	35	47
12	35	48
12	35	49
12	35	50
12	35	51
12	35	52
12	35	53
12	35	54
12	35	55
12	35	56
12	35	57
12	35	58
12	36	47
12	36	48
12	36	49
12	36	50
12	36	51
12	36	52
12	36	53
12	36	54
12	36	55
12	36	56
12	36	57
12	36	58
12	37	47
12	37	48
12	37	49
12	37	50
12	37	51
12	37	52
12	37	53
12	37	54
12	37	55
12	37	56
12	37	57
12	37	58
12	38	47
12	38	48
12	38	49
12	38	50
12	38	51
12	38	52
12	38	53
12	38	54
12	38	55
12	38	56
12	38	57
12	39	47
12	39	48
12	39	49
12	39	50
12	39	51
12	39	52
12	39	53
12	39	54
12	39	55
12	39	56
12	40	48
12	40	49
12	40	50
12	40	51
12	40	52
12	40	53
12	40	54
12	40	55
12	40	56
12	41	48
12	41	49
12	41	50
12	41	51
12	41	52
12	41	53
12	41	54
12	41	55
12	42	48
12	42	49
12	42	50
12	42	51
12	42	52
12	42	53
12	43	48
12	43	49
12	43	50
12	43	51
12	43	52
12	44	48
12	44	49
12	44	50
12	44	51
12	45	49
13	25	55
13	25	56
13	25	57
13	26	53
13	26	54
13	26	55
13	26	56
13	26	57
13	26	58
13	26	59
13	27	52
13	27	53
13	27	54
13	27	55
13	27	56
13	27	57
13	27	58
13	27	59
13	28	51
13	28	52
13	28	53
13	28	54
13	28	55
13	28	56
13	28	57
13	28	58
13	28	59
13	29	50
13	29	51
13	29	52
13	29	53
13	29	54
13	29	55
13	29	56
13	29	57
13	29	58
13	29	59
13	30	49
13	30	50
13	30	51
13	30	52
13	30	53
13	30	54
13	30	55
13	30	56
13	30	57
13	30	58
13	30	59
13	31	48
13	31	49
13	31	50
13	31	51
13	31	52
13	31	53
13	31	54
13	31	55
13	31	56
13	31	57
13	31	58
13	31	59
13	32	47
13	32	48
13	32	49
13	32	50
13	32	51
13	32	52
13	32	53
13	32	54
13	32	55
13	32	56
13	32	57
13	32	58
13	32	59
13	33	47
13	33	48
13	33	49
13	33	50
13	33	51
13	33	52
13	33	53
13	33	54
13	33	55
13	33	56
13	33	57
13	33	58
13	33	59
13	34	47
13	34	48
13	34	49
13	34	50
13	34	51
13	34	52
13	34	53
13	34	54
13	34	55
13	34	56
13	34	57
13	34	58
13	34	59
13	35	46
13	35	47
13	35	48
13	35	49
13	35	50
13	35	51
13	35	52
13	35	53
13	35	54
13	35	55
13	35	56
13	35	57
13	35	58
13	35	59
13	36	46
13	36	47
13	36	48
13	36	49
13	36	50
13	36	51
13	36	52
13	36	53
13	36	54
13	36	55
13	36	56
13	36	57
13	36	58
13	36	59
13	37	46
13	37	47
13	37	48
13	37	49
13	37	50
13	37	51
13	37	52
13	37	53
13	37	54
13	37	55
13	37	56
13	37	57
13	37	58
13	37	59
13	38	47
13	38	48
13	38	49
13	38	50
13	38	51
13	38	52
13	38	53
13	38	54
13	38	55
13	38	56
13	38	57
13	38	58
13	38	59
13	39	47
13	39	48
13	39	49
13	39	50
13	39	51
13	39	52
13	39	53
13	39	54
13	39	55
13	39	56
13	39	57
13	39	58
13	40	47
13	40	48
13	40	49
13	40	50
13	40	51
13	40	52
13	40	53
13	40	54
13	40	55
13	40	56
13	40	57
13	41	48
13	41	49
13	41	50
13	41	51
13	41	52
13	41	53
13	41	54
13	41	55
13	41	56
13	41	57
13	42	48
13	42	49
13	42	50
13	42	51
13	42	52
13	42	53
13	42	54
13	42	55
13	42	56
13	43	48
13	43	49
13	43	50
13	43	51
13	43	52
13	43	53
13	43	54
13	44	48
13	44	49
13	44	50
13	44	51
13	45	49
13	45	50
14	26	54
14	26	55
14	26	56
14	26	57
14	26	58
14	27	53
14	27	54
14	27	55
14	27	56
14	27	57
14	27	58
14	27	59
14	28	52
14	28	53
14	28	54
14	28	55
14	28	56
14	28	57
14	28	58
14	28	59
14	29	51
14	29	52
14	29	53
14	29	54
14	29	55
14	29	56
14	29	57
14	29	58
14	29	59
14	30	49
14	30	50
14	30	51
14	30	52
14	30	53
14	30	54
14	30	55
14	30	56
14	30	57
14	30	58
14	30	59
14	30	60
14	31	48
14	31	49
14	31	50
14	31	51
14	31	52
14	31	53
14	31	54
14	31	55
14	31	56
14	31	57
14	31	58
14	31	59
14	31	60
14	32	47
14	32	48
14	32	49
14	32	50
14	32	51
14	32	52
14	32	53
14	32	54
14	32	55
14	32	56
14	32	57
14	32	58
14	32	59
14	32	60
14	33	47
14	33	48
14	33	49
14	33	50
14	33	51
14	33	52
14	33	53
14	33	54
14	33	55
14	33	56
14	33	57
14	33	58
14	33	59
14	33	60
14	33	61
14	34	46
14	34	47
14	34	48
14	34	49
14	34	50
14	34	51
14	34	52
14	34	53
14	34	54
14	34	55
14	34	56
14	34	57
14	34	58
14	34	59
14	34	60
14	34	61
14	35	46
14	35	47
14	35	48
14	35	49
14	35	50
14	35	51
14	35	52
14	35	53
14	35	54
14	35	55
14	35	56
14	35	57
14	35	58
14	35	59
14	35	60
14	35	61
14	36	46
14	36	47
14	36	48
14	36	49
14	36	50
14	36	51
14	36	52
14	36	53
14	36	54
14	36	55
14	36	56
14	36	57
14	36	58
14	36	59
14	36	60
14	37	46
14	37	47
14	37	48
14	37	49
14	37	50
14	37	51
14	37	52
14	37	53
14	37	54
14	37	55
14	37	56
14	37	57
14	37	58
14	37	59
14	37	60
14	38	46
14	38	47
14	38	48
14	38	49
14	38	50
14	38	51
14	38	52
14	38	53
14	38	54
14	38	55
14	38	56
14	38	57
14	38	58
14	38	59
14	38	60
14	39	47
14	39	48
14	39	49
14	39	50
14	39	51
14	39	52
14	39	53
14	39	54
14	39	55
14	39	56
14	39	57
14	39	58
14	39	59
14	40	47
14	40	48
14	40	49
14	40	50
14	40	51
14	40	52
14	40	53
14	40	54
14	40	55
14	40	56
14	40	57
14	40	58
14	40	59
14	41	47
14	41	48
14	41	49
14	41	50
14	41	51
14	41	52
14	41	53
14	41	54
14	41	55
14	41	56
14	41	57
14	41	58
14	42	48
14	42	49
14	42	50
14	42	51
14	42	52
14	42	53
14	42	54
14	42	55
14	42	56
14	42	57
14	43	48
14	43	49
14	43	50
14	43	51
14	43	52
14	43	53
14	43	54
14	43	55
14	43	56
14	44	49
14	44	50
14	44	51
14	44	52
14	44	53
14	44	54
14	44	55
14	45	50
15	26	55
15	26	56
15	26	57
15	27	54
15	27	55
15	27	56
15	27	57
15	27	58
15	28	52
15	28	53
15	28	54
15	28	55
15	28	56
15	28	57
15	28	58
15	28	59
15	29	51
15	29	52
15	29	53
15	29	54
15	29	55
15	29	56
15	29	57
15	29	58
15	29	59
15	30	49
15	30	50
15	30	51
15	30	52
15	30	53
15	30	54
15	30	55
15	30	56
15	30	57
15	30	58
15	30	59
15	30	60
15	31	48
15	31	49
15	31	50
15	31	51
15	31	52
15	31	53
15	31	54
15	31	55
15	31	56
15	31	57
15	31	58
15	31	59
15	31	60
15	32	47
15	32	48
15	32	49
15	32	50
15	32	51
15	32	52
15	32	53
15	32	54
15	32	55
15	32	56
15	32	57
15	32	58
15	32	59
15	32	60
15	32	61
15	33	46
15	33	47
15	33	48
15	33	49
15	33	50
15	33	51
15	33	52
15	33	53
15	33	54
15	33	55
15	33	56
15	33	57
15	33	58
15	33	59
15	33	60
15	33	61
15	33	62
15	34	46
15	34	47
15	34	48
15	34	49
15	34	50
15	34	51
15	34	52
15	34	53
15	34	54
15	34	55
15	34	56
15	34	57
15	34	58
15	34	59
15	34	60
15	34	61
15	34	62
15	35	46
15	35	47
15	35	48
15	35	49
15	35	50
15	35	51
15	35	52
15	35	53
15	35	54
15	35	55
15	35	56
15	35	57
15	35	58
15	35	59
15	35	60
15	35	61
15	35	62
15	36	46
15	36	47
15	36	48
15	36	49
15	36	50
15	36	51
15	36	52
15	36	53
15	36	54
15	36	55
15	36	56
15	36	57
15	36	58
15	36	59
15	36	60
15	36	61
15	37	46
15	37	47
15	37	48
15	37	49
15	37	50
15	37	51
15	37	52
15	37	53
15	37	54
15	37	55
15	37	56
15	37	57
15	37	58
15	37	59
15	37	60
15	37	61
15	38	46
15	38	47
15	38	48
15	38	49
15	38	50
15	38	51
15	38	52
15	38	53
15	38	54
15	38	55
15	38	56
15	38	57
15	38	58
15	38	59
15	38	60
15	38	61
15	39	46
15	39	47
15	39	48
15	39	49
15	39	50
15	39	51
15	39	52
15	39	53
15	39	54
15	39	55
15	39	56
15	39	57
15	39	58
15	39	59
15	39	60
15	40	46
15	40	47
15	40	48
15	40	49
15	40	50
15	40	51
15	40	52
15	40	53
15	40	54
15	40	55
15	40	56
15	40	57
15	40	58
15	40	59
15	40	60
15	41	47
15	41	48
15	41	49
15	41	50
15	41	51
15	41	52
15	41	53
15	41	54
15	41	55
15	41	56
15	41	57
15	41	58
15	41	59
15	41	60
15	42	47
15	42	48
15	42	49
15	42	50
15	42	51
15	42	52
15	42	53
15	42	54
15	42	55
15	42	56
15	42	57
15	42	58
15	42	59
15	43	48
15	43	49
15	43	50
15	43	51
15	43	52
15	43	53
15	43	54
15	43	55
15	43	56
15	43	57
15	43	58
15	44	49
15	44	50
15	44	51
15	44	52
15	44	53
15	44	54
15	44	55
15	44	56
15	44	57
15	45	50
15	45	51
15	45	52
15	45	53
15	45	54
15	45	55
15	45	56
16	25	56
16	25	57
16	26	55
16	26	56
16	26	57
16	26	58
16	26	59
16	27	54
16	27	55
16	27	56
16	27	57
16	27	58
16	27	59
16	28	52
16	28	53
16	28	54
16	28	55
16	28	56
16	28	57
16	28	58
16	28	59
16	28	60
16	29	51
16	29	52
16	29	53
16	29	54
16	29	55
16	29	56
16	29	57
16	29	58
16	29	59
16	29	60
16	30	49
16	30	50
16	30	51
16	30	52
16	30	53
16	30	54
16	30	55
16	30	56
16	30	57
16	30	58
16	30	59
16	30	60
16	31	48
16	31	49
16	31	50
16	31	51
16	31	52
16	31	53
16	31	54
16	31	55
16	31	56
16	31	57
16	31	58
16	31	59
16	31	60
16	32	47
16	32	48
16	32	49
16	32	50
16	32	51
16	32	52
16	32	53
16	32	54
16	32	55
16	32	56
16	32	57
16	32	58
16	32	59
16	32	60
16	32	61
16	33	46
16	33	47
16	33	48
16	33	49
16	33	50
16	33	51
16	33	52
16	33	53
16	33	54
16	33	55
16	33	56
16	33	57
16	33	58
16	33	59
16	33	60
16	33	61
16	33	62
16	34	46
16	34	47
16	34	48
16	34	49
16	34	50
16	34	51
16	34	52
16	34	53
16	34	54
16	34	55
16	34	56
16	34	57
16	34	58
16	34	59
16	34	60
16	34	61
16	34	62
16	35	45
16	35	46
16	35	47
16	35	48
16	35	49
16	35	50
16	35	51
16	35	52
16	35	53
16	35	54
16	35	55
16	35	56
16	35	57
16	35	58
16	35	59
16	35	60
16	35	61
16	35	62
16	36	45
16	36	46
16	36	47
16	36	48
16	36	49
16	36	50
16	36	51
16	36	52
16	36	53
16	36	54
16	36	55
16	36	56
16	36	57
16	36	58
16	36	59
16	36	60
16	36	61
16	36	62
16	37	45
16	37	46
16	37	47
16	37	48
16	37	49
16	37	50
16	37	51
16	37	52
16	37	53
16	37	54
16	37	55
16	37	56
16	37	57
16	37	58
16	37	59
16	37	60
16	37	61
16	37	62
16	38	45
16	38	46
16	38	47
16	38	48
16	38	49
16	38	50
16	38	51
16	38	52
16	38	53
16	38	54
16	38	55
16	38	56
16	38	57
16	38	58
16	38	59
16	38	60
16	38	61
16	39	45
16	39	46
16	39	47
16	39	48
16	39	49
16	39	50
16	39	51
16	39	52
16	39	53
16	39	54
16	39	55
16	39	56
16	39	57
16	39	58
16	39	59
16	39	60
16	39	61
16	40	45
16	40	46
16	40	47
16	40	48
16	40	49
16	40	50
16	40	51
16	40	52
16	40	53
16	40	54
16	40	55
16	40	56
16	40	57
16	40	58
16	40	59
16	40	60
16	40	61
16	41	46
16	41	47
16	41	48
16	41	49
16	41	50
16	41	51
16	41	52
16	41	53
16	41	54
16	41	55
16	41	56
16	41	57
16	41	58
16	41	59
16	41	60
16	41	61
16	42	46
16	42	47
16	42	48
16	42	49
16	42	50
16	42	51
16	42	52
16	42	53
16	42	54
16	42	55
16	42	56
16	42	57
16	42	58
16	42	59
16	42	60
16	43	47
16	43	48
16	43	49
16	43	50
16	43	51
16	43	52
16	43	53
16	43	54
16	43	55
16	43	56
16	43	57
16	43	58
16	44	48
16	44	49
16	44	50
16	44	51
16	44	52
16	44	53
16	44	54
16	44	55
16	44	56
16	44	57
16	45	50
16	45	51
16	45	52
16	45	53
16	45	54
16	45	55
16	45	56
16	46	51
16	46	52
16	46	53
16	46	54
16	46	55
17	21	57
17	22	55
17	22	56
17	22	57
17	22	58
17	23	54
17	23	55
17	23	56
17	23	57
17	23	58
17	24	54
17	24	55
17	24	56
17	24	57
17	24	58
17	25	54
17	25	55
17	25	56
17	25	57
17	25	58
17	26	53
17	26	54
17	26	55
17	26	56
17	26	57
17	26	58
17	27	53
17	27	54
17	27	55
17	27	56
17	27	57
17	27	58
17	27	59
17	28	52
17	28	53
17	28	54
17	28	55
17	28	56
17	28	57
17	28	58
17	28	59
17	28	60
17	29	50
17	29	51
17	29	52
17	29	53
17	29	54
17	29	55
17	29	56
17	29	57
17	29	58
17	29	59
17	29	60
17	29	61
17	30	48
17	30	49
17	30	50
17	30	51
17	30	52
17	30	53
17	30	54
17	30	55
17	30	56
17	30	57
17	30	58
17	30	59
17	30	60
17	30	61
17	31	47
17	31	48
17	31	49
17	31	50
17	31	51
17	31	52
17	31	53
17	31	54
17	31	55
17	31	56
17	31	57
17	31	58
17	31	59
17	31	60
17	31	61
17	32	46
17	32	47
17	32	48
17	32	49
17	32	50
17	32	51
17	32	52
17	32	53
17	32	54
17	32	55
17	32	56
17	32	57
17	32	58
17	32	59
17	32	60
17	32	61
17	33	45
17	33	46
17	33	47
17	33	48
17	33	49
17	33	50
17	33	51
17	33	52
17	33	53
17	33	54
17	33	55
17	33	56
17	33	57
17	33	58
17	33	59
17	33	60
17	33	61
17	33	62
17	34	45
17	34	46
17	34	47
17	34	48
17	34	49
17	34	50
17	34	51
17	34	52
17	34	53
17	34	54
17	34	55
17	34	56
17	34	57
17	34	58
17	34	59
17	34	60
17	34	61
17	34	62
17	34	63
17	35	45
17	35	46
17	35	47
17	35	48
17	35	49
17	35	50
17	35	51
17	35	52
17	35	53
17	35	54
17	35	55
17	35	56
17	35	57
17	35	58
17	35	59
17	35	60
17	35	61
17	35	62
17	35	63
17	36	45
17	36	46
17	36	47
17	36	48
17	36	49
17	36	50
17	36	51
17	36	52
17	36	53
17	36	54
17	36	55
17	36	56
17	36	57
17	36	58
17	36	59
17	36	60
17	36	61
17	36	62
17	37	45
17	37	46
17	37	47
17	37	48
17	37	49
17	37	50
17	37	51
17	37	52
17	37	53
17	37	54
17	37	55
17	37	56
17	37	57
17	37	58
17	37	59
17	37	60
17	37	61
17	37	62
17	38	45
17	38	46
17	38	47
17	38	48
17	38	49
17	38	50
17	38	51
17	38	52
17	38	53
17	38	54
17	38	55
17	38	56
17	38	57
17	38	58
17	38	59
17	38	60
17	38	61
17	38	62
17	39	45
17	39	46
17	39	47
17	39	48
17	39	49
17	39	50
17	39	51
17	39	52
17	39	53
17	39	54
17	39	55
17	39	56
17	39	57
17	39	58
17	39	59
17	39	60
17	39	61
17	39	62
17	40	45
17	40	46
17	40	47
17	40	48
17	40	49
17	40	50
17	40	51
17	40	52
17	40	53
17	40	54
17	40	55
17	40	56
17	40	57
17	40	58
17	40	59
17	40	60
17	40	61
17	41	45
17	41	46
17	41	47
17	41	48
17	41	49
17	41	50
17	41	51
17	41	52
17	41	53
17	41	54
17	41	55
17	41	56
17	41	57
17	41	58
17	41	59
17	41	60
17	41	61
17	42	45
17	42	46
17	42	47
17	42	48
17	42	49
17	42	50
17	42	51
17	42	52
17	42	53
17	42	54
17	42	55
17	42	56
17	42	57
17	42	58
17	42	59
17	42	60
17	43	46
17	43	47
17	43	48
17	43	49
17	43	50
17	43	51
17	43	52
17	43	53
17	43	54
17	43	55
17	43	56
17	43	57
17	43	58
17	44	48
17	44	49
17	44	50
17	44	51
17	44	52
17	44	53
17	44	54
17	44	55
17	44	56
17	44	57
17	45	49
17	45	50
17	45	51
17	45	52
17	45	53
17	45	54
17	45	55
17	45	56
17	46	51
17	46	52
17	46	53
17	46	54
17	46	55
17	46	56
17	47	53
17	47	54
17	47	55
18	18	55
18	19	54
18	19	55
18	19	56
18	20	53
18	20	54
18	20	55
18	20	56
18	21	53
18	21	54
18	21	55
18	21	56
18	21	57
18	22	53
18	22	54
18	22	55
18	22	56
18	22	57
18	22	58
18	23	53
18	23	54
18	23	55
18	23	56
18	23	57
18	23	58
18	24	52
18	24	53
18	24	54
18	24	55
18	24	56
18	24	57
18	24	58
18	25	52
18	25	53
18	25	54
18	25	55
18	25	56
18	25	57
18	25	58
18	25	59
18	26	52
18	26	53
18	26	54
18	26	55
18	26	56
18	26	57
18	26	58
18	27	51
18	27	52
18	27	53
18	27	54
18	27	55
18	27	56
18	27	57
18	27	58
18	27	59
18	28	50
18	28	51
18	28	52
18	28	53
18	28	54
18	28	55
18	28	56
18	28	57
