#i	j	k
13	55	39
13	55	40
13	55	41
13	55	42
13	56	39
13	56	40
13	56	41
13	56	42
13	57	40
13	57	41
13	57	42
14	54	39
14	54	40
14	54	41
14	54	42
14	55	38
14	55	39
14	55	40
14	55	41
14	55	42
14	55	43
14	56	38
14	56	39
14	56	40
14	56	41
14	56	42
14	56	43
14	57	39
14	57	40
14	57	41
14	57	42
14	57	43
14	58	39
14	58	40
14	58	41
15	53	39
15	53	40
15	53	41
15	54	37
15	54	38
15	54	39
15	54	40
15	54	41
15	54	42
15	55	37
15	55	38
15	55	39
15	55	40
15	55	41
15	55	42
15	55	43
15	55	44
15	56	37
15	56	38
15	56	39
15	56	40
15	56	41
15	56	42
15	56	43
15	56	44
15	57	37
15	57	38
15	57	39
15	57	40
15	57	41
15	57	42
15	57	43
15	57	44
15	57	45
15	58	38
15	58	39
15	58	40
15	58	41
15	58	42
15	59	48
16	53	37
16	53	38
16	53	39
16	53	40
16	53	41
16	53	42
16	54	36
16	54	37
16	54	38
16	54	39
16	54	40
16	54	41
16	54	42
16	54	43
16	55	36
16	55	37
16	55	38
16	55	39
16	55	40
16	55	41
16	55	42
16	55	43
16	55	44
16	55	45
16	56	36
16	56	37
16	56	38
16	56	39
16	56	40
16	56	41
16	56	42
16	56	43
16	56	44
16	56	45
16	56	46
16	56	47
16	57	36
16	57	37
16	57	38
16	57	39
16	57	40
16	57	41
16	57	42
16	57	43
16	57	44
16	57	45
16	57	46
16	57	47
16	57	48
16	58	37
16	58	38
16	58	39
16	58	40
16	58	41
16	58	42
16	58	43
16	58	44
16	58	45
16	58	46
16	58	47
16	58	48
16	58	49
16	59	38
16	59	39
16	59	40
16	59	47
16	59	48
16	59	49
16	59	50
16	60	49
16	60	50
16	60	51
16	61	51
17	52	37
17	52	38
17	52	39
17	53	35
17	53	36
17	53	37
17	53	38
17	53	39
17	53	40
17	53	41
17	53	42
17	54	35
17	54	36
17	54	37
17	54	38
17	54	39
17	54	40
17	54	41
17	54	42
17	54	43
17	54	44
17	55	35
17	55	36
17	55	37
17	55	38
17	55	39
17	55	40
17	55	41
17	55	42
17	55	43
17	55	44
17	55	45
17	55	46
17	55	47
17	56	35
17	56	36
17	56	37
17	56	38
17	56	39
17	56	40
17	56	41
17	56	42
17	56	43
17	56	44
17	56	45
17	56	46
17	56	47
17	56	48
17	57	35
17	57	36
17	57	37
17	57	38
17	57	39
17	57	40
17	57	41
17	57	42
17	57	43
17	57	44
17	57	45
17	57	46
17	57	47
17	57	48
17	57	49
17	58	36
17	58	37
17	58	38
17	58	39
17	58	40
17	58	41
17	58	42
17	58	43
17	58	44
17	58	45
17	58	46
