#IdRegion	CellsNumber	Eff_Radius
1		48312		8.825693e+00
2		44842		8.609121e+00
3		33851		7.838886e+00
4		26892		7.260026e+00
5		26279		7.204438e+00
6		24242		7.013261e+00
7		23985		6.988389e+00
8		23168		6.908122e+00
9		23063		6.897670e+00
10		22849		6.876270e+00
11		22679		6.859174e+00
12		21427		6.730556e+00
13		21162		6.702694e+00
14		21090		6.695084e+00
15		21062		6.692120e+00
16		21001		6.685653e+00
17		20581		6.640783e+00
18		19752		6.550395e+00
19		19721		6.546967e+00
20		19395		6.510691e+00
21		19236		6.492851e+00
22		18629		6.423825e+00
23		18625		6.423365e+00
24		17997		6.350343e+00
25		17893		6.338088e+00
26		17095		6.242428e+00
27		16903		6.218969e+00
28		14526		5.912609e+00
29		13784		5.810171e+00
30		13707		5.799332e+00
31		13640		5.789867e+00
32		13352		5.748827e+00
33		12302		5.593999e+00
34		11424		5.457619e+00
35		10645		5.330637e+00
36		9750		5.176847e+00
37		9650		5.159088e+00
38		8587		4.962239e+00
39		8009		4.848305e+00
40		7526		4.748815e+00
41		7396		4.721313e+00
42		7382		4.718332e+00
43		7259		4.691979e+00
44		7109		4.659436e+00
45		6873		4.607294e+00
46		6782		4.586870e+00
47		6677		4.563075e+00
48		6676		4.562847e+00
49		6579		4.540640e+00
50		6540		4.531651e+00
51		6425		4.504931e+00
52		6352		4.487805e+00
53		6189		4.449085e+00
54		6183		4.447646e+00
55		6105		4.428864e+00
56		6013		4.406505e+00
57		5765		4.345072e+00
58		5665		4.319802e+00
59		5529		4.284953e+00
60		5457		4.266272e+00
61		5424		4.257654e+00
62		5422		4.257131e+00
63		5386		4.247688e+00
64		5240		4.208955e+00
65		4982		4.138710e+00
66		4971		4.135663e+00
67		4900		4.115878e+00
68		4845		4.100421e+00
69		4660		4.047552e+00
70		4267		3.930412e+00
71		4124		3.886005e+00
72		3630		3.724198e+00
73		3509		3.682349e+00
74		3493		3.676744e+00
75		3392		3.640959e+00
76		3363		3.630553e+00
77		3327		3.617552e+00
78		3316		3.613561e+00
79		3097		3.532192e+00
80		3045		3.512311e+00
81		3013		3.499964e+00
82		2957		3.478144e+00
83		2936		3.469891e+00
84		2921		3.463972e+00
85		2744		3.392542e+00
86		2728		3.385935e+00
87		2684		3.367632e+00
88		2679		3.365540e+00
89		2672		3.362606e+00
90		2670		3.361767e+00
91		2619		3.340225e+00
92		2564		3.316677e+00
93		2495		3.286654e+00
94		2438		3.261433e+00
95		2369		3.230369e+00
96		2329		3.212085e+00
97		2317		3.206558e+00
98		2206		3.154513e+00
99		2177		3.140629e+00
100		2082		3.094264e+00
101		1966		3.035697e+00
102		1865		2.982795e+00
103		1665		2.872116e+00
104		1505		2.777001e+00
105		1445		2.739595e+00
106		1393		2.706331e+00
107		1323		2.660217e+00
108		1299		2.644033e+00
109		1291		2.638594e+00
110		1266		2.621451e+00
111		1196		2.572217e+00
112		1180		2.560695e+00
113		1163		2.548338e+00
114		1129		2.523259e+00
115		1119		2.515787e+00
116		1117		2.514287e+00
117		1091		2.494626e+00
118		1082		2.487747e+00
119		1039		2.454345e+00
120		1000		2.423244e+00
121		999		2.422436e+00
122		995		2.419199e+00
123		995		2.419199e+00
124		946		2.378816e+00
125		877		2.319514e+00
126		847		2.292758e+00
127		803		2.252349e+00
128		792		2.242017e+00
129		784		2.234442e+00
