#IdRegion	CellsNumber	Eff_Radius
1		9224		1.016405e+01
2		6775		9.170583e+00
3		6667		9.121593e+00
4		5576		8.594120e+00
5		5212		8.402889e+00
6		5154		8.371603e+00
7		4798		8.174237e+00
8		4457		7.975808e+00
9		4156		7.792061e+00
10		3914		7.637785e+00
11		3386		7.277622e+00
12		3254		7.181795e+00
13		3088		7.057533e+00
14		3037		7.018464e+00
15		3018		7.003798e+00
16		2855		6.875367e+00
17		2825		6.851200e+00
18		2622		6.682999e+00
19		2607		6.670230e+00
20		2285		6.383456e+00
21		2179		6.283181e+00
22		2078		6.184563e+00
23		1848		5.947409e+00
24		1847		5.946336e+00
25		1815		5.911795e+00
26		1716		5.802292e+00
27		1551		5.610020e+00
28		1400		5.421713e+00
29		1307		5.298900e+00
30		1194		5.141564e+00
31		1163		5.096676e+00
32		1115		5.025571e+00
33		1107		5.013523e+00
34		1104		5.008990e+00
35		1086		4.981618e+00
36		1073		4.961661e+00
37		1036		4.903962e+00
38		1025		4.886544e+00
39		1022		4.881772e+00
40		928		4.727263e+00
41		910		4.696500e+00
42		909		4.694778e+00
43		842		4.576476e+00
44		816		4.528877e+00
45		801		4.500955e+00
46		766		4.434419e+00
47		709		4.321580e+00
48		688		4.278485e+00
49		688		4.278485e+00
50		651		4.200369e+00
51		638		4.172222e+00
52		614		4.119236e+00
53		579		4.039429e+00
54		578		4.037103e+00
55		563		4.001873e+00
56		514		3.882232e+00
57		514		3.882232e+00
58		507		3.864528e+00
59		468		3.762783e+00
60		467		3.760101e+00
61		441		3.688983e+00
62		407		3.591633e+00
63		399		3.567945e+00
64		394		3.552979e+00
65		393		3.549970e+00
66		345		3.399123e+00
67		343		3.392542e+00
68		307		3.269439e+00
69		286		3.193124e+00
70		281		3.174407e+00
71		271		3.136295e+00
72		238		3.003443e+00
73		218		2.916840e+00
74		204		2.853014e+00
75		191		2.791076e+00
76		190		2.786196e+00
77		175		2.710856e+00
78		173		2.700490e+00
79		157		2.614531e+00
80		152		2.586475e+00
81		142		2.528463e+00
82		136		2.492337e+00
83		135		2.486213e+00
84		128		2.442477e+00
85		126		2.429689e+00
86		108		2.307996e+00
87		104		2.279143e+00
88		86		2.139242e+00
89		85		2.130918e+00
90		82		2.105548e+00
91		81		2.096954e+00
92		64		1.938595e+00
93		58		1.876016e+00
94		54		1.831858e+00
95		43		1.697918e+00
96		26		1.435770e+00
97		14		1.168073e+00
98		13		1.139572e+00
99		13		1.139572e+00
100		12		1.109569e+00
101		11		1.077849e+00
102		8		9.692976e-01
103		6		8.806654e-01
104		6		8.806654e-01
105		6		8.806654e-01
106		5		8.287379e-01
107		3		6.989846e-01
108		2		6.106192e-01
109		1		4.846488e-01
