#IdRegion	CellsNumber	Eff_Radius
1		8031		9.705481e+00
2		7170		9.345449e+00
3		6304		8.952945e+00
4		5635		8.624326e+00
5		5365		8.484321e+00
6		4897		8.230076e+00
7		4537		8.023246e+00
8		4491		7.996038e+00
9		3657		7.466816e+00
10		3060		7.036137e+00
11		2799		6.830117e+00
12		2583		6.649699e+00
13		2386		6.476156e+00
14		2299		6.396467e+00
15		2096		6.202369e+00
16		1879		5.980481e+00
17		1801		5.896555e+00
18		1766		5.858108e+00
19		1730		5.818029e+00
20		1656		5.733862e+00
21		1650		5.726929e+00
22		1519		5.571170e+00
23		1487		5.531770e+00
24		1434		5.465252e+00
25		1417		5.443570e+00
26		1354		5.361670e+00
27		1271		5.249795e+00
28		1216		5.172951e+00
29		1180		5.121390e+00
30		1145		5.070246e+00
31		1136		5.056926e+00
32		1061		4.943095e+00
33		1055		4.933760e+00
34		1035		4.902383e+00
35		944		4.754277e+00
36		934		4.737430e+00
37		878		4.640791e+00
38		835		4.563758e+00
39		799		4.497206e+00
40		790		4.480256e+00
41		779		4.459364e+00
42		736		4.375756e+00
43		717		4.337774e+00
44		715		4.333736e+00
45		605		4.099010e+00
46		587		4.057949e+00
47		534		3.931946e+00
48		502		3.851782e+00
49		464		3.752032e+00
50		461		3.743928e+00
51		438		3.680599e+00
52		413		3.609196e+00
53		388		3.534851e+00
54		374		3.491813e+00
55		364		3.460411e+00
56		313		3.290601e+00
57		302		3.251593e+00
58		256		3.077328e+00
59		234		2.986522e+00
60		233		2.982262e+00
61		231		2.973705e+00
62		224		2.943358e+00
63		223		2.938972e+00
64		222		2.934572e+00
65		221		2.930159e+00
66		209		2.876135e+00
67		201		2.838959e+00
68		191		2.791076e+00
69		191		2.791076e+00
70		187		2.771454e+00
71		180		2.736432e+00
72		165		2.658205e+00
73		160		2.631078e+00
74		151		2.580791e+00
75		149		2.569346e+00
76		147		2.557798e+00
77		142		2.528463e+00
78		132		2.467659e+00
79		130		2.455132e+00
80		126		2.429689e+00
81		125		2.423244e+00
82		117		2.370404e+00
83		111		2.329172e+00
84		100		2.249541e+00
85		79		2.079551e+00
86		75		2.043843e+00
87		67		1.968424e+00
88		63		1.928445e+00
89		62		1.918187e+00
90		57		1.865172e+00
91		57		1.865172e+00
92		44		1.710979e+00
93		40		1.657476e+00
94		33		1.554528e+00
95		33		1.554528e+00
96		30		1.505917e+00
97		29		1.488995e+00
98		27		1.453946e+00
99		24		1.397969e+00
100		23		1.378277e+00
101		22		1.358005e+00
102		18		1.270139e+00
103		14		1.168073e+00
104		9		1.008110e+00
105		7		9.270998e-01
106		5		8.287379e-01
107		4		7.693321e-01
108		4		7.693321e-01
109		3		6.989846e-01
110		3		6.989846e-01
111		3		6.989846e-01
112		3		6.989846e-01
113		2		6.106192e-01
114		2		6.106192e-01
115		2		6.106192e-01
116		1		4.846488e-01
117		1		4.846488e-01
118		1		4.846488e-01
119		1		4.846488e-01
120		1		4.846488e-01
121		1		4.846488e-01
122		1		4.846488e-01
