#i	j	k
19	30	59
19	30	60
19	31	59
20	28	58
20	28	59
20	29	59
20	29	60
20	29	61
20	30	59
20	30	60
20	31	59
20	31	60
20	32	59
21	27	58
21	27	59
21	27	60
21	28	58
21	28	59
21	28	60
21	28	61
21	28	62
21	29	58
21	29	59
21	29	60
21	29	61
21	30	58
21	30	59
21	30	60
21	30	61
21	31	58
21	31	59
21	31	60
21	32	58
21	32	59
22	22	60
22	23	59
22	23	60
22	24	59
22	25	58
22	25	59
22	26	58
22	26	59
22	26	60
22	26	61
22	27	58
22	27	59
22	27	60
22	27	61
22	28	58
22	28	59
22	28	60
22	28	61
22	28	62
22	29	58
22	29	59
22	29	60
22	29	61
22	30	58
22	30	59
22	30	60
22	30	61
22	31	58
22	31	59
22	31	60
22	32	58
22	32	59
22	32	60
22	33	58
23	21	61
23	22	60
23	23	59
23	23	60
23	24	59
23	24	60
23	25	58
23	25	59
23	25	60
23	25	61
23	26	58
23	26	59
23	26	60
23	26	61
23	27	58
23	27	59
23	27	60
23	27	61
23	28	58
23	28	59
23	28	60
23	28	61
23	28	62
23	29	58
23	29	59
23	29	60
23	29	61
23	30	58
23	30	59
23	30	60
23	30	61
23	31	58
23	31	59
23	31	60
23	31	61
23	32	58
23	32	59
23	32	60
23	33	58
24	21	61
24	21	62
24	22	59
24	22	60
24	22	61
24	23	59
24	23	60
24	24	58
24	24	59
24	24	60
24	25	58
24	25	59
24	25	60
24	25	61
24	26	58
24	26	59
24	26	60
24	26	61
24	26	62
24	27	57
24	27	58
24	27	59
24	27	60
24	27	61
24	27	62
24	28	57
24	28	58
24	28	59
24	28	60
24	28	61
24	28	62
24	29	57
24	29	58
24	29	59
24	29	60
24	29	61
24	29	62
24	30	58
24	30	59
24	30	60
24	30	61
24	30	62
24	31	58
24	31	59
24	31	60
24	31	61
24	32	58
24	32	59
24	32	60
24	33	58
24	33	59
24	33	60
24	34	60
24	34	61
24	34	62
24	34	63
24	35	0
24	35	1
24	35	59
24	35	60
24	35	61
24	35	62
24	35	63
24	36	0
24	36	63
24	37	0
24	37	57
24	37	58
24	37	63
24	38	56
24	38	57
24	38	58
25	21	61
25	21	62
25	22	60
25	22	61
25	23	58
25	23	59
25	23	60
25	24	58
25	24	59
25	24	60
25	24	61
25	25	58
25	25	59
25	25	60
25	25	61
25	25	62
25	26	58
25	26	59
25	26	60
25	26	61
25	26	62
25	27	58
25	27	59
25	27	60
25	27	61
25	27	62
25	28	58
25	28	59
25	28	60
25	28	61
25	28	62
25	29	58
25	29	59
25	29	60
25	29	61
25	29	62
25	29	63
25	30	58
25	30	59
25	30	60
25	30	61
25	30	62
25	31	58
25	31	59
25	31	60
25	31	61
25	31	62
25	32	58
25	32	59
25	32	60
25	32	61
25	32	62
25	33	58
25	33	59
25	33	60
25	33	61
25	33	62
25	33	63
25	34	0
25	34	59
25	34	60
25	34	61
25	34	62
25	34	63
25	35	0
25	35	59
25	35	60
25	35	61
25	35	62
25	35	63
25	36	0
25	36	58
25	36	59
25	36	60
25	36	61
25	36	62
25	36	63
25	37	57
25	37	58
25	37	59
25	37	60
25	37	61
25	37	62
25	38	56
25	38	57
25	38	58
26	22	60
26	22	61
26	23	58
26	23	59
26	23	60
26	23	61
26	24	58
26	24	59
26	24	60
26	24	61
26	24	62
26	24	63
26	25	58
26	25	59
26	25	60
26	25	61
26	25	62
26	25	63
26	26	58
26	26	59
26	26	60
26	26	61
26	26	62
26	26	63
26	27	58
26	27	59
26	27	60
26	27	61
26	27	62
26	27	63
26	28	58
26	28	59
26	28	60
26	28	61
26	28	62
26	28	63
26	29	0
26	29	58
26	29	59
26	29	60
26	29	61
26	29	62
26	29	63
26	30	0
26	30	58
26	30	59
26	30	60
26	30	61
26	30	62
26	30	63
26	31	58
26	31	59
26	31	60
26	31	61
26	31	62
26	32	58
26	32	59
26	32	60
26	33	0
26	33	58
26	33	59
26	33	60
26	33	61
26	33	62
26	33	63
26	34	0
26	34	58
26	34	59
26	34	60
26	34	61
26	34	62
26	34	63
26	35	0
26	35	58
26	35	59
26	35	60
26	35	61
26	35	62
26	35	63
26	36	57
26	36	58
26	36	59
26	36	60
26	36	61
26	36	62
26	36	63
26	37	56
26	37	57
26	37	58
26	37	59
26	37	60
26	38	57
26	38	58
26	38	59
27	23	59
27	23	60
27	23	61
27	23	62
27	23	63
27	24	58
27	24	59
27	24	60
27	24	61
27	24	62
27	24	63
27	25	0
27	25	58
27	25	59
27	25	60
27	25	61
27	25	62
27	25	63
27	26	0
27	26	59
27	26	60
27	26	61
27	26	62
27	26	63
27	27	0
27	27	59
