#i	j	k
57	78	21
57	78	22
57	79	21
58	78	21
58	79	21
59	78	21
59	79	20
59	79	21
60	79	20
60	79	21
60	80	20
60	80	21
61	79	19
61	79	20
61	80	19
61	80	20
61	80	21
61	81	19
61	81	20
61	81	21
62	79	19
62	79	20
62	80	18
62	80	19
62	80	20
62	80	21
62	81	18
62	81	19
62	81	20
62	81	21
62	81	22
62	82	19
62	82	20
62	82	21
63	80	18
63	80	19
63	80	20
63	80	21
63	81	18
63	81	19
63	81	20
63	81	21
63	81	22
63	82	18
63	82	19
63	82	20
63	82	21
63	82	22
63	82	23
63	83	19
63	83	20
63	84	19
64	79	17
64	80	18
64	80	19
64	80	20
64	80	21
64	81	18
64	81	19
64	81	20
64	81	21
64	81	22
64	82	18
64	82	19
64	82	20
64	82	21
64	82	22
64	82	23
64	83	18
64	83	19
64	83	20
64	83	21
64	83	22
64	84	18
64	84	19
64	84	20
64	84	21
64	85	18
64	85	19
64	85	20
64	86	18
64	86	19
64	87	19
64	88	17
64	88	19
64	89	17
64	89	19
64	90	19
65	80	18
65	80	19
65	80	20
65	80	21
65	81	17
65	81	18
65	81	19
65	81	20
65	81	21
65	81	22
65	82	17
65	82	18
65	82	19
65	82	20
65	82	21
65	82	22
65	82	23
65	83	17
65	83	18
65	83	19
65	83	20
65	83	21
65	83	22
65	83	23
65	84	17
65	84	18
65	84	19
65	84	20
65	84	21
65	84	22
65	85	17
65	85	18
65	85	19
65	85	20
65	85	21
65	86	18
65	86	19
65	86	20
65	86	21
65	87	18
65	87	19
65	87	20
65	88	18
65	88	19
65	88	20
65	89	19
65	89	20
65	90	19
65	90	20
65	91	19
66	80	19
66	80	20
66	80	21
66	81	17
66	81	18
66	81	19
66	81	20
66	81	21
66	81	22
66	82	17
66	82	18
66	82	19
66	82	20
66	82	21
66	82	22
66	82	23
66	83	17
66	83	18
66	83	19
66	83	20
66	83	21
66	83	22
66	83	23
66	84	17
66	84	18
66	84	19
66	84	20
66	84	21
66	84	22
66	85	17
66	85	18
66	85	19
66	85	20
66	85	21
66	85	22
66	86	17
66	86	18
66	86	19
66	86	20
66	86	21
66	87	17
66	87	18
66	87	19
66	87	20
66	87	21
66	88	18
66	88	19
66	88	20
66	88	21
66	89	18
66	89	19
66	89	20
66	89	21
66	90	19
66	90	20
66	91	19
67	81	18
67	81	19
67	81	20
67	81	21
67	81	22
67	82	17
67	82	18
67	82	19
67	82	20
67	82	21
67	82	22
67	82	23
67	83	17
67	83	18
67	83	19
67	83	20
67	83	21
67	83	22
67	83	23
67	84	16
67	84	17
67	84	18
67	84	19
67	84	20
67	84	21
67	84	22
67	84	23
67	85	16
67	85	17
67	85	18
67	85	19
67	85	20
67	85	21
67	85	22
67	86	16
67	86	17
67	86	18
67	86	19
67	86	20
67	86	21
67	86	22
67	87	16
67	87	17
67	87	18
67	87	19
67	87	20
67	87	21
67	87	22
67	88	17
67	88	18
67	88	19
67	88	20
67	88	21
67	88	22
67	89	18
67	89	19
67	89	20
67	89	21
67	90	18
67	90	19
67	90	20
67	91	19
67	91	20
68	81	19
68	81	20
68	81	21
68	81	22
68	82	18
68	82	19
68	82	20
68	82	21
68	82	22
68	82	23
68	83	17
68	83	18
68	83	19
68	83	20
68	83	21
68	83	22
68	83	23
68	83	24
68	84	16
68	84	17
68	84	18
68	84	19
68	84	20
68	84	21
68	84	22
68	84	23
68	85	16
68	85	17
68	85	18
68	85	19
68	85	20
68	85	21
68	85	22
68	85	23
68	86	16
68	86	17
68	86	18
68	86	19
68	86	20
68	86	21
68	86	22
68	86	23
68	87	16
68	87	17
68	87	18
68	87	19
68	87	20
68	87	21
68	87	22
68	87	23
68	88	16
68	88	17
68	88	18
68	88	19
68	88	20
68	88	21
68	88	22
68	89	17
68	89	18
68	89	19
68	89	20
68	89	21
68	89	22
68	90	17
68	90	18
68	90	19
68	90	20
68	90	21
68	91	19
68	91	20
69	82	18
69	82	19
69	82	20
69	82	21
69	82	22
69	83	17
69	83	18
69	83	19
69	83	20
69	83	21
69	83	22
69	83	23
69	84	17
69	84	18
69	84	19
69	84	20
69	84	21
69	84	22
69	84	23
69	84	24
69	85	16
69	85	17
69	85	18
69	85	19
69	85	20
69	85	21
69	85	22
69	85	23
69	85	24
69	86	16
69	86	17
69	86	18
69	86	19
69	86	20
69	86	21
69	86	22
69	86	23
69	86	24
69	87	16
69	87	17
69	87	18
69	87	19
69	87	20
69	87	21
69	87	22
69	87	23
69	88	16
69	88	17
69	88	18
69	88	19
69	88	20
69	88	21
69	88	22
69	88	23
69	89	17
69	89	18
69	89	19
69	89	20
69	89	21
69	89	22
69	89	23
69	90	17
69	90	18
69	90	19
69	90	20
69	90	21
69	90	22
69	90	23
69	91	18
69	91	19
69	91	20
69	92	19
69	92	20
70	83	18
70	83	19
70	83	20
70	83	21
70	83	22
70	83	23
70	84	17
70	84	18
70	84	19
70	84	20
70	84	21
70	84	22
70	84	23
70	85	17
70	85	18
70	85	19
70	85	20
70	85	21
70	85	22
70	85	23
70	85	24
70	86	16
70	86	17
70	86	18
70	86	19
70	86	20
70	86	21
70	86	22
70	86	23
70	86	24
70	87	16
70	87	17
70	87	18
70	87	19
70	87	20
70	87	21
70	87	22
70	87	23
70	87	24
70	88	16
70	88	17
70	88	18
70	88	19
70	88	20
70	88	21
70	88	22
70	88	23
70	88	24
70	89	16
70	89	17
70	89	18
70	89	19
70	89	20
70	89	21
70	89	22
70	89	23
70	89	24
70	90	17
70	90	18
70	90	19
70	90	20
70	90	21
70	90	22
70	90	23
70	90	24
70	91	17
70	91	18
70	91	19
70	91	20
70	91	21
70	91	22
70	91	23
70	91	24
70	92	18
70	92	19
70	92	20
70	93	19
70	93	20
71	83	20
71	83	21
71	84	18
71	84	19
71	84	20
71	84	21
71	84	22
71	84	23
71	85	17
71	85	18
71	85	19
71	85	20
71	85	21
71	85	22
71	85	23
71	86	17
71	86	18
71	86	19
71	86	20
71	86	21
71	86	22
71	86	23
71	86	24
71	87	17
71	87	18
71	87	19
71	87	20
71	87	21
71	87	22
71	87	23
71	87	24
71	87	25
71	88	16
71	88	17
71	88	18
71	88	19
71	88	20
71	88	21
71	88	22
71	88	23
71	88	24
71	88	25
71	89	16
71	89	17
71	89	18
71	89	19
71	89	20
71	89	21
71	89	22
71	89	23
71	89	24
71	89	25
71	90	17
71	90	18
71	90	19
71	90	20
71	90	21
