1	4.687500e+00	3.828125e+01	3.984375e+01	6	49	51
2	3.671875e+01	7.031250e+00	4.687500e+01	47	9	60
3	7.031250e+00	1.171875e+01	2.890625e+01	9	15	37
4	3.203125e+01	1.093750e+01	2.578125e+01	41	14	33
5	7.031250e+00	2.734375e+01	2.500000e+01	9	35	32
6	2.343750e+00	3.437500e+01	7.812500e+00	3	44	10
7	2.187500e+01	3.593750e+01	1.406250e+01	28	46	18
8	3.437500e+01	3.359375e+01	1.640625e+01	44	43	21
9	1.875000e+01	4.453125e+01	2.578125e+01	24	57	33
10	2.734375e+01	4.687500e+01	1.562500e+01	35	60	20
11	3.671875e+01	6.250000e+00	1.562500e+01	47	8	20
12	2.187500e+01	1.562500e+00	3.671875e+01	28	2	47
13	4.062500e+01	9.375000e+00	2.578125e+01	52	12	33
14	3.671875e+01	3.046875e+01	4.062500e+01	47	39	52
15	8.593750e+00	2.343750e+01	1.562500e+01	11	30	20
16	0.000000e+00	3.671875e+01	2.343750e+00	0	47	3
17	3.984375e+01	7.812500e+00	4.765625e+01	51	10	61
18	2.265625e+01	0.000000e+00	9.375000e+00	29	0	12
19	2.031250e+01	3.515625e+01	2.500000e+01	26	45	32
20	2.187500e+01	1.796875e+01	7.031250e+00	28	23	9
21	1.250000e+01	3.828125e+01	3.906250e+01	16	49	50
22	2.421875e+01	3.750000e+01	6.250000e+00	31	48	8
23	4.687500e+00	2.734375e+01	4.687500e+01	6	35	60
24	4.140625e+01	1.015625e+01	2.578125e+01	53	13	33
25	3.671875e+01	3.984375e+01	1.953125e+01	47	51	25
26	0.000000e+00	4.218750e+01	3.359375e+01	0	54	43
27	7.812500e-01	4.687500e+01	1.718750e+01	1	60	22
28	3.125000e+01	4.296875e+01	7.031250e+00	40	55	9
29	4.218750e+01	3.125000e+01	0.000000e+00	54	40	0
30	4.296875e+01	1.171875e+01	3.671875e+01	55	15	47
31	2.343750e+00	2.343750e+00	3.281250e+01	3	3	42
32	1.953125e+01	2.812500e+01	2.812500e+01	25	36	36
33	2.578125e+01	1.562500e+00	4.921875e+01	33	2	63
34	3.281250e+01	1.484375e+01	9.375000e+00	42	19	12
35	3.437500e+01	2.500000e+01	3.828125e+01	44	32	49
36	4.609375e+01	1.718750e+01	4.921875e+01	59	22	63
37	4.843750e+01	1.875000e+01	2.890625e+01	62	24	37
38	4.062500e+01	2.812500e+01	2.265625e+01	52	36	29
39	1.406250e+01	3.281250e+01	4.062500e+01	18	42	52
40	7.031250e+00	7.812500e+00	4.453125e+01	9	10	57
41	2.812500e+01	3.906250e+01	2.578125e+01	36	50	33
42	1.562500e+00	4.453125e+01	2.187500e+01	2	57	28
43	2.812500e+01	2.031250e+01	3.906250e+01	36	26	50
44	3.359375e+01	3.437500e+01	1.562500e+01	43	44	20
45	3.828125e+01	1.796875e+01	0.000000e+00	49	23	0
46	4.375000e+01	1.171875e+01	3.750000e+01	56	15	48
47	8.593750e+00	1.406250e+01	4.062500e+01	11	18	52
48	3.125000e+01	4.609375e+01	4.687500e+01	40	59	60
49	7.031250e+00	1.562500e+01	1.562500e+01	9	20	20
50	1.250000e+01	7.031250e+00	3.203125e+01	16	9	41
51	1.328125e+01	4.921875e+01	1.640625e+01	17	63	21
52	4.375000e+01	0.000000e+00	3.125000e+01	56	0	40
53	1.093750e+01	3.281250e+01	9.375000e+00	14	42	12
54	8.593750e+00	3.593750e+01	2.656250e+01	11	46	34
55	2.343750e+00	1.015625e+01	2.265625e+01	3	13	29
56	3.203125e+01	3.515625e+01	1.250000e+01	41	45	16
57	2.578125e+01	3.359375e+01	3.125000e+01	33	43	40
58	3.125000e+01	4.453125e+01	4.531250e+01	40	57	58
59	1.171875e+01	2.578125e+01	2.968750e+01	15	33	38
60	8.593750e+00	3.593750e+01	2.578125e+01	11	46	33
61	3.750000e+01	2.343750e+00	4.921875e+01	48	3	63
62	4.218750e+01	3.046875e+01	4.062500e+01	54	39	52
63	3.515625e+01	4.609375e+01	4.687500e+00	45	59	6
64	3.359375e+01	1.328125e+01	1.093750e+01	43	17	14
65	0.000000e+00	1.250000e+01	1.796875e+01	0	16	23
66	4.765625e+01	2.734375e+01	1.953125e+01	61	35	25
67	4.531250e+01	4.062500e+01	2.265625e+01	58	52	29
68	4.843750e+01	1.171875e+01	1.640625e+01	62	15	21
69	4.609375e+01	3.281250e+01	3.203125e+01	59	42	41
70	4.218750e+01	2.265625e+01	4.218750e+01	54	29	54
71	3.906250e+01	1.953125e+01	6.250000e+00	50	25	8
72	1.484375e+01	3.750000e+01	4.062500e+01	19	48	52
73	4.609375e+01	3.906250e+00	4.375000e+01	59	5	56
74	3.750000e+01	3.750000e+01	7.812500e+00	48	48	10
75	4.921875e+01	3.046875e+01	3.750000e+01	63	39	48
76	2.031250e+01	2.031250e+01	2.734375e+01	26	26	35
77	3.750000e+01	0.000000e+00	1.953125e+01	48	0	25
78	4.609375e+01	6.250000e+00	4.375000e+01	59	8	56
79	1.328125e+01	4.062500e+01	1.718750e+01	17	52	22
80	3.984375e+01	2.656250e+01	6.250000e+00	51	34	8
81	2.343750e+01	4.375000e+01	3.515625e+01	30	56	45
82	4.218750e+01	3.437500e+01	3.359375e+01	54	44	43
83	1.562500e+00	2.343750e+01	1.718750e+01	2	30	22
84	7.812500e-01	4.765625e+01	1.640625e+01	1	61	21
85	1.093750e+01	2.500000e+01	5.468750e+00	14	32	7
86	2.343750e+00	4.296875e+01	1.250000e+01	3	55	16
87	3.437500e+01	3.984375e+01	4.140625e+01	44	51	53
