#IdRegion	CellsNumber	Eff_Radius
1		9591		1.029710e+01
2		7303		9.402881e+00
3		6037		8.824719e+00
4		4786		8.167417e+00
5		4593		8.056121e+00
6		4069		7.737305e+00
7		4054		7.727786e+00
8		3900		7.628668e+00
9		3246		7.175905e+00
10		2778		6.812993e+00
11		2532		6.605642e+00
12		2512		6.588204e+00
13		2401		6.489699e+00
14		2366		6.458010e+00
15		2289		6.387179e+00
16		2084		6.190510e+00
17		1944		6.048661e+00
18		1855		5.954909e+00
19		1838		5.936662e+00
20		1725		5.812418e+00
21		1718		5.804545e+00
22		1521		5.573614e+00
23		1399		5.420422e+00
24		1348		5.353738e+00
25		1326		5.324453e+00
26		1270		5.248418e+00
27		1258		5.231835e+00
28		1256		5.229061e+00
29		1207		5.160157e+00
30		1199		5.148731e+00
31		1183		5.125726e+00
32		1162		5.095215e+00
33		1119		5.031574e+00
34		989		4.828652e+00
35		953		4.769338e+00
36		894		4.668811e+00
37		791		4.482146e+00
38		782		4.465082e+00
39		760		4.422811e+00
40		725		4.353847e+00
41		717		4.337774e+00
42		712		4.327667e+00
43		691		4.284694e+00
44		688		4.278485e+00
45		653		4.204667e+00
46		645		4.187425e+00
47		612		4.114758e+00
48		602		4.092223e+00
49		593		4.071728e+00
50		572		4.023085e+00
51		551		3.973236e+00
52		535		3.934399e+00
53		530		3.922104e+00
54		518		3.892277e+00
55		517		3.889771e+00
56		510		3.872136e+00
57		439		3.683398e+00
58		417		3.620811e+00
59		379		3.507305e+00
60		367		3.469891e+00
61		329		3.345742e+00
62		319		3.311495e+00
63		315		3.297595e+00
64		305		3.262324e+00
65		290		3.207942e+00
66		289		3.204250e+00
67		284		3.185664e+00
68		273		3.143992e+00
69		247		3.040835e+00
70		244		3.028473e+00
71		231		2.973705e+00
72		223		2.938972e+00
73		223		2.938972e+00
74		186		2.766505e+00
75		176		2.716010e+00
76		171		2.690043e+00
77		159		2.625586e+00
78		152		2.586475e+00
79		140		2.516536e+00
80		138		2.504495e+00
81		135		2.486213e+00
82		126		2.429689e+00
83		124		2.416765e+00
84		123		2.410251e+00
85		117		2.370404e+00
86		103		2.271815e+00
87		85		2.130918e+00
88		83		2.114072e+00
89		83		2.114072e+00
90		83		2.114072e+00
91		74		2.034719e+00
92		68		1.978169e+00
93		62		1.918187e+00
94		58		1.876016e+00
95		58		1.876016e+00
96		52		1.808957e+00
97		40		1.657476e+00
98		40		1.657476e+00
99		39		1.643547e+00
100		38		1.629377e+00
101		38		1.629377e+00
102		29		1.488995e+00
103		29		1.488995e+00
104		28		1.471679e+00
105		26		1.435770e+00
106		25		1.417122e+00
107		25		1.417122e+00
108		23		1.378277e+00
109		18		1.270139e+00
110		17		1.246169e+00
111		16		1.221238e+00
112		16		1.221238e+00
113		16		1.221238e+00
114		15		1.195247e+00
115		14		1.168073e+00
116		10		1.044144e+00
117		9		1.008110e+00
118		7		9.270998e-01
119		6		8.806654e-01
120		6		8.806654e-01
121		6		8.806654e-01
122		5		8.287379e-01
123		4		7.693321e-01
124		4		7.693321e-01
125		3		6.989846e-01
126		1		4.846488e-01
127		1		4.846488e-01
128		1		4.846488e-01
129		1		4.846488e-01
