#i	j	k
7	46	37
8	45	36
8	46	36
8	47	36
9	43	36
9	44	33
9	44	34
9	44	35
9	44	36
9	45	35
9	45	36
9	45	37
9	46	35
9	46	36
9	47	35
9	47	36
10	42	38
10	43	34
10	43	35
10	43	36
10	43	37
10	43	38
10	44	33
10	44	34
10	44	35
10	44	36
10	44	37
10	44	38
10	45	34
10	45	35
10	45	36
10	45	37
10	46	34
10	46	35
10	46	36
10	46	37
10	47	35
10	47	36
11	43	33
11	43	34
11	43	35
11	43	36
11	43	37
11	44	33
11	44	34
11	44	35
11	44	36
11	44	37
11	45	34
11	45	35
11	45	36
11	45	37
11	46	34
11	46	35
11	46	36
11	46	37
11	47	35
11	47	36
12	43	33
12	43	34
12	43	35
12	43	36
12	44	33
12	44	34
12	44	35
12	44	36
12	45	34
12	45	35
12	45	36
12	45	37
12	46	34
12	46	35
12	46	36
12	46	37
12	47	35
12	47	36
13	43	34
13	44	34
13	44	35
13	44	36
13	45	34
13	45	35
13	45	36
13	45	37
13	46	34
13	46	35
13	46	36
13	46	37
13	47	35
13	47	36
14	45	37
14	46	36
14	46	37
14	47	35
14	47	36
15	48	36
16	45	39
16	46	38
16	46	39
16	47	37
16	47	38
16	47	39
16	48	36
16	48	37
16	48	38
16	49	37
17	44	40
17	45	39
17	45	40
17	46	38
17	46	39
17	47	36
17	47	37
17	47	38
17	47	39
17	48	38
17	49	38
18	43	40
18	44	38
18	44	39
18	44	40
18	45	37
18	45	38
18	45	39
18	45	40
18	46	36
18	46	37
18	46	38
18	46	39
18	46	40
18	47	34
18	47	35
18	47	36
18	47	37
18	47	38
18	47	39
18	48	34
18	48	35
18	48	36
18	48	37
18	48	38
18	49	37
18	49	38
18	50	37
19	42	38
19	42	39
19	43	38
19	43	39
19	43	40
19	44	37
19	44	38
19	44	39
19	44	40
19	44	41
19	45	35
19	45	36
19	45	37
19	45	38
19	45	39
19	45	40
19	46	34
19	46	35
19	46	36
19	46	37
19	46	38
19	46	39
19	46	40
19	47	33
19	47	34
19	47	35
19	47	36
19	47	37
19	47	38
19	47	39
19	48	34
19	48	35
19	48	36
19	48	37
19	48	38
19	48	39
19	49	35
19	49	36
19	49	37
19	49	38
19	50	37
19	50	38
19	51	37
19	51	38
20	39	43
20	40	37
20	41	37
20	41	38
20	41	39
20	41	40
20	42	36
20	42	37
20	42	38
20	42	39
20	42	40
20	43	37
20	43	38
20	43	39
20	43	40
20	43	41
20	44	37
20	44	38
20	44	39
20	44	40
20	44	41
20	45	33
20	45	34
20	45	35
20	45	36
20	45	37
20	45	38
20	45	39
20	45	40
20	45	41
20	46	32
20	46	33
20	46	34
20	46	35
20	46	36
20	46	37
20	46	38
20	46	39
20	46	40
20	47	33
20	47	34
20	47	35
20	47	36
20	47	37
20	47	38
20	47	39
20	47	40
20	48	34
20	48	35
20	48	36
20	48	37
20	48	38
20	48	39
20	49	35
20	49	36
20	49	37
20	49	38
20	49	39
20	50	36
20	50	37
20	50	38
20	51	37
20	51	38
21	39	40
21	39	41
21	39	42
21	40	37
21	40	38
21	40	39
21	40	40
21	40	41
21	40	42
21	41	36
21	41	37
21	41	38
21	41	39
21	41	40
21	41	41
21	41	42
21	42	34
21	42	35
21	42	36
21	42	37
21	42	38
21	42	39
21	42	40
21	42	41
21	43	34
21	43	35
21	43	36
21	43	37
21	43	38
21	43	39
21	43	40
21	43	41
21	44	32
21	44	33
21	44	34
21	44	35
21	44	36
21	44	37
21	44	38
21	44	39
21	44	40
21	44	41
21	45	31
21	45	32
21	45	33
21	45	34
21	45	35
21	45	36
21	45	37
21	45	38
21	45	39
21	45	40
21	45	41
21	46	32
21	46	33
21	46	34
21	46	35
21	46	36
21	46	37
21	46	38
21	46	39
21	46	40
21	47	33
21	47	34
21	47	35
21	47	36
21	47	37
21	47	38
21	47	39
21	47	40
21	48	34
21	48	35
21	48	36
21	48	37
21	48	38
21	48	39
21	48	40
21	49	35
21	49	36
21	49	37
21	49	38
21	49	39
21	50	36
21	50	37
21	50	38
21	50	39
21	51	37
21	51	38
22	40	38
22	40	39
22	40	40
22	40	41
22	40	42
22	41	37
22	41	38
22	41	39
22	41	40
22	41	41
22	41	42
22	42	35
22	42	36
22	42	37
22	42	38
22	42	39
22	42	40
22	42	41
22	43	34
22	43	35
22	43	36
22	43	37
22	43	38
22	43	39
22	43	40
22	43	41
22	44	33
22	44	34
22	44	35
22	44	36
22	44	37
22	44	38
22	44	39
22	44	40
22	44	41
22	45	33
22	45	34
22	45	35
22	45	36
22	45	37
22	45	38
22	45	39
22	45	40
22	45	41
22	46	32
22	46	33
22	46	34
22	46	35
22	46	36
22	46	37
22	46	38
22	46	39
22	46	40
22	46	41
22	47	33
22	47	34
22	47	35
22	47	36
22	47	37
22	47	38
22	47	39
22	47	40
22	48	34
22	48	35
22	48	36
22	48	37
22	48	38
22	48	39
22	48	40
22	49	35
22	49	36
22	49	37
22	49	38
22	49	39
22	50	36
22	50	37
22	50	38
22	51	37
22	51	38
22	51	39
23	40	41
23	41	38
23	41	39
23	41	40
23	41	41
23	41	42
23	42	37
23	42	38
23	42	39
23	42	40
23	42	41
23	43	36
23	43	37
23	43	38
23	43	39
23	43	40
23	44	35
23	44	36
23	44	37
