#i	j	k
57	58	47
57	58	48
58	54	48
58	55	47
58	55	48
58	56	47
58	56	48
58	57	46
58	57	47
58	57	48
58	57	49
58	58	46
58	58	47
58	58	48
58	58	49
58	58	50
58	59	48
58	59	49
58	59	50
58	60	51
59	51	46
59	51	47
59	51	48
59	52	46
59	52	47
59	53	46
59	53	47
59	53	48
59	54	46
59	54	47
59	54	48
59	54	49
59	54	50
59	55	46
59	55	47
59	55	48
59	55	49
59	55	50
59	55	51
59	56	47
59	56	48
59	56	49
59	56	50
59	56	51
59	57	47
59	57	48
59	57	49
59	57	50
59	57	51
59	58	47
59	58	48
59	58	49
59	58	50
59	58	51
59	58	52
59	59	48
59	59	49
59	59	50
59	59	51
59	59	52
59	60	51
59	60	52
60	51	45
60	51	46
60	51	47
60	51	48
60	52	45
60	52	46
60	52	47
60	52	48
60	52	49
60	53	45
60	53	46
60	53	47
60	53	48
60	53	49
60	53	50
60	53	51
60	54	46
60	54	47
60	54	48
60	54	49
60	54	50
60	54	51
60	54	52
60	54	53
60	55	46
60	55	47
60	55	48
60	55	49
60	55	50
60	55	51
60	55	52
60	55	53
60	55	54
60	56	47
60	56	48
60	56	49
60	56	50
60	56	51
60	56	52
60	56	53
60	56	54
60	57	47
60	57	48
60	57	49
60	57	50
60	57	51
60	57	52
60	57	53
60	57	54
60	58	48
60	58	49
60	58	50
60	58	51
60	58	52
60	58	53
60	58	54
60	59	49
60	59	50
60	59	51
60	59	52
60	59	53
60	59	54
60	60	51
60	60	52
60	60	53
60	60	54
60	60	55
61	52	47
61	52	48
61	52	49
61	53	46
61	53	47
61	53	48
61	53	49
61	53	50
61	53	51
61	53	52
61	53	53
61	54	46
61	54	47
61	54	48
61	54	49
61	54	50
61	54	51
61	54	52
61	54	53
61	54	54
61	54	55
61	55	47
61	55	48
61	55	49
61	55	50
61	55	51
61	55	52
61	55	53
61	55	54
61	55	55
61	56	47
61	56	48
61	56	49
61	56	50
61	56	51
61	56	52
61	56	53
61	56	54
61	56	55
61	57	48
61	57	49
61	57	50
61	57	51
61	57	52
61	57	53
61	57	54
61	57	55
61	58	49
61	58	50
61	58	51
61	58	52
61	58	53
61	58	54
61	58	55
61	59	50
61	59	51
61	59	52
61	59	53
61	59	54
61	59	55
61	60	52
61	60	53
61	60	54
61	60	55
62	53	48
62	53	49
62	53	50
62	53	51
62	53	52
62	54	47
62	54	48
62	54	49
62	54	50
62	54	51
62	54	52
62	54	53
62	54	54
62	55	47
62	55	48
62	55	49
62	55	50
62	56	48
62	56	49
62	56	50
62	56	56
62	57	49
62	57	50
62	57	56
62	58	50
62	58	56
62	59	51
62	59	52
62	59	53
62	59	54
62	59	55
62	59	56
62	60	52
62	60	53
62	60	54
62	60	55
62	60	56
63	55	48
63	55	49
63	56	48
63	56	49
63	57	49
63	58	57
