1.764613e+00	23	52	19	14	2.084866e+00	13	53	23	15	2.254618e+00	3	54	23	14	5.031180e+00	9	59	23	17	5.057221e+00	10	53	14	14	
1.624831e+00	23	54	18	15	2.208525e+00	3	56	22	14	2.320818e+00	13	54	23	15	4.825952e+00	10	53	14	14	4.853537e+00	9	59	23	17	
