2.126801e+00	34	47	17	57	2.672451e+00	141	44	17	58	3.487994e+00	4	47	18	61	3.528520e+00	99	49	17	61	3.729190e+00	28	49	18	56	
2.144151e+00	34	48	16	56	3.209539e+00	141	44	17	58	3.517566e+00	99	49	17	61	3.594737e+00	28	49	18	56	3.731985e+00	7	45	10	58	
2.734135e+00	4	38	33	2	3.072165e+00	5	38	37	62	3.585123e+00	16	38	35	59	3.939141e+00	102	36	34	58	4.220564e+00	96	32	31	61	
2.934230e+00	4	38	33	2	3.335294e+00	5	38	37	62	3.921268e+00	96	32	31	61	3.934964e+00	16	37	36	59	4.130956e+00	102	36	34	58	
