1.611169e+00	14	52	43	2	2.488124e+00	36	50	45	6	3.146004e+00	28	52	48	2	5.115779e+00	125	56	47	8	5.328346e+00	5	57	43	63	
1.858417e+00	14	52	43	2	2.153869e+00	36	52	44	7	3.781451e+00	28	52	48	2	4.911938e+00	125	56	47	8	5.593807e+00	5	57	43	63	
