  1  42.15016093 16.30511996 12.93411058    0.0   0.0  0.0   0.0  1.898e+12   0.0       0.0       0.0       0.0      0.0
  2  42.62570041 16.05474589 12.62114397    0.0   0.0  0.0   0.0  1.27905e+12   0.0       0.0       0.0       0.0      0.0
