4.084226e+00	100	42	36	14	4.093953e+00	6	42	37	15	4.634842e+00	75	42	39	15	4.663181e+00	58	44	39	19	4.855890e+00	1	49	42	15	
3.781364e+00	6	42	37	15	3.946520e+00	100	42	36	14	4.021357e+00	58	44	39	19	4.187959e+00	75	42	39	15	4.356483e+00	59	44	38	20	
