2.273781e+00	2	44	29	44	3.237936e+00	12	50	27	46	3.568546e+00	18	47	24	41	3.592450e+00	31	47	23	44	4.968037e+00	69	41	25	42	
2.058713e+00	2	44	29	44	3.457316e+00	12	50	27	46	3.834494e+00	18	47	24	41	4.038220e+00	31	47	23	44	5.067773e+00	69	41	25	42	
