2.794448e+00	10	58	0	12	3.029973e+00	74	59	63	12	3.444610e+00	4	55	0	19	4.056515e+00	71	58	60	19	4.096194e+00	12	57	60	19	
2.845733e+00	10	58	0	12	3.049396e+00	74	59	63	12	3.593323e+00	4	57	0	20	4.299687e+00	71	58	60	19	4.417365e+00	12	57	60	19	
