1.728723e+00	29	14	47	41	2.709056e+00	58	19	48	40	3.929498e+00	24	16	53	43	4.404068e+00	76	19	45	38	4.994055e+00	28	10	51	41	
1.718120e+00	29	14	47	41	2.571826e+00	58	18	48	38	4.038941e+00	76	19	45	38	4.272769e+00	24	16	53	43	4.554569e+00	114	18	48	35	
