3.669862e+00	42	33	32	8	3.754807e+00	29	33	33	7	3.821148e+00	52	38	36	6	4.424965e+00	58	38	35	5	5.326088e+00	82	36	28	11	
3.465923e+00	29	33	33	7	3.518893e+00	42	33	32	8	3.615331e+00	52	38	36	6	4.207482e+00	58	37	37	5	5.680067e+00	82	36	28	11	
