  1  36.66780555 11.79884133 46.60868861   0.0   0.0  0.0   0.0  2.54435e+12   0.0       0.0       0.0       0.0      0.0
  2  37.18062067 11.55826889 46.44440753   0.0   0.0  0.0   0.0  1.31982e+12   0.0       0.0       0.0       0.0      0.0
  3  28.72793679 26.65493695 0.40647025    0.0   0.0  0.0   0.0  1.39554e+12   0.0       0.0       0.0       0.0      0.0
  4  28.15658334 26.75511473 0.59493182    0.0   0.0  0.0   0.0  1.01489e+12   0.0       0.0       0.0       0.0      0.0
