#i	j	k
54	52	16
54	53	16
54	54	16
55	52	17
55	53	17
55	54	17
56	52	18
56	53	18
56	54	18
56	55	17
57	52	19
57	52	20
57	53	19
57	53	20
57	53	21
57	53	22
57	54	18
57	54	19
57	54	20
57	54	21
57	54	22
57	54	23
57	55	18
57	55	19
57	55	20
57	55	21
57	55	22
57	55	23
57	55	24
57	56	18
57	56	19
57	56	20
57	56	21
57	56	22
57	56	23
57	56	24
57	57	20
57	57	21
57	57	22
57	57	23
57	57	24
57	58	21
57	58	22
57	58	23
57	58	24
57	59	21
57	59	22
57	59	23
57	59	24
57	60	22
57	61	22
57	62	22
58	51	21
58	52	19
58	52	20
58	52	21
58	52	22
58	52	23
58	53	19
58	53	20
58	53	21
58	53	22
58	53	23
58	53	24
58	54	19
58	54	20
58	54	21
58	54	22
58	54	23
58	54	24
58	55	18
58	55	19
58	55	20
58	55	21
58	55	22
58	55	23
58	55	24
58	55	25
58	56	18
58	56	19
58	56	20
58	56	21
58	56	22
58	56	23
58	56	24
58	56	25
58	57	19
58	57	20
58	57	21
58	57	22
58	57	23
58	57	24
58	57	25
58	58	20
58	58	21
58	58	22
58	58	23
58	58	24
58	58	25
58	59	21
58	59	22
58	59	23
58	59	24
58	59	25
58	60	22
58	60	23
58	60	24
58	60	25
58	61	22
58	61	23
59	51	21
59	51	22
59	51	23
59	52	20
59	52	21
59	52	22
59	52	23
59	52	24
59	53	20
59	53	21
59	53	22
59	53	23
59	53	24
59	53	25
59	54	19
59	54	20
59	54	21
59	54	22
59	54	23
59	54	24
59	54	25
59	55	19
59	55	20
59	55	21
59	55	22
59	55	23
59	55	24
59	55	25
59	56	19
59	56	20
59	56	21
59	56	22
59	56	23
59	56	24
59	56	25
59	56	26
59	57	19
59	57	20
59	57	21
59	57	22
59	57	23
59	57	24
59	57	25
59	57	26
59	58	20
59	58	21
59	58	22
59	58	23
59	58	24
59	58	25
59	58	26
59	59	21
59	59	22
59	59	23
59	59	24
59	59	25
59	59	26
59	60	22
59	60	23
59	60	24
59	60	25
59	60	26
59	61	23
60	50	22
60	51	21
60	51	22
60	51	23
60	51	24
60	52	20
60	52	21
60	52	22
60	52	23
60	52	24
60	52	25
60	53	20
60	53	21
60	53	22
60	53	23
60	53	24
60	53	25
60	54	20
60	54	21
60	54	22
60	54	23
60	54	24
60	54	25
60	54	26
60	55	19
60	55	20
60	55	21
60	55	22
60	55	23
60	55	24
60	55	25
60	55	26
60	56	19
60	56	20
60	56	21
60	56	22
60	56	23
60	56	24
60	56	25
60	56	26
60	57	19
60	57	20
60	57	21
60	57	22
60	57	23
60	57	24
60	57	25
60	57	26
60	58	21
60	58	22
60	58	23
60	58	24
60	58	25
60	58	26
60	58	27
60	59	22
60	59	23
60	59	24
60	59	25
60	59	26
60	59	27
60	60	22
60	60	23
60	60	24
60	60	25
60	60	26
60	61	23
61	50	22
61	50	23
61	50	24
61	51	21
61	51	22
61	51	23
61	51	24
61	51	25
61	52	20
61	52	21
61	52	22
61	52	23
61	52	24
61	52	25
61	52	26
61	53	20
61	53	21
61	53	22
61	53	23
61	53	24
61	53	25
61	53	26
61	54	20
61	54	21
61	54	22
61	54	23
61	54	24
61	54	25
61	54	26
61	55	19
61	55	20
61	55	21
61	55	22
61	55	23
61	55	24
61	55	25
61	55	26
61	55	27
61	56	19
61	56	20
61	56	21
61	56	22
61	56	23
61	56	24
61	56	25
61	56	26
61	56	27
61	57	20
61	57	21
61	57	22
61	57	23
61	57	24
61	57	25
61	57	26
61	57	27
61	58	21
61	58	22
61	58	23
61	58	24
61	58	25
61	58	26
61	58	27
61	59	22
61	59	23
61	59	24
61	59	25
61	59	26
61	59	27
61	60	23
61	60	24
61	60	25
61	60	26
61	61	24
61	61	25
61	61	26
62	49	23
62	50	22
62	50	23
62	50	24
62	50	25
62	50	26
62	51	21
62	51	22
62	51	23
62	51	24
62	51	25
62	51	26
62	52	20
62	52	21
62	52	22
62	52	23
62	52	24
62	52	25
62	52	26
62	52	27
62	53	20
62	53	21
62	53	22
62	53	23
62	53	24
62	53	25
62	53	26
62	53	27
62	54	20
62	54	21
62	54	22
62	54	23
62	54	24
62	54	25
62	54	26
62	54	27
62	55	19
62	55	20
62	55	21
62	55	22
62	55	23
62	55	24
62	55	25
62	55	26
62	55	27
62	56	19
62	56	20
62	56	21
62	56	22
62	56	23
62	56	24
62	56	25
62	56	26
62	56	27
62	57	21
62	57	22
62	57	23
62	57	24
62	57	25
62	57	26
62	57	27
62	58	22
62	58	23
62	58	24
62	58	25
62	58	26
62	58	27
62	59	23
62	59	24
62	59	25
62	59	26
62	59	27
62	60	24
62	60	25
62	60	26
62	60	27
62	61	25
62	61	26
62	61	27
63	49	23
63	49	24
63	49	25
63	50	22
63	50	23
63	50	24
63	50	25
63	50	26
63	51	21
63	51	22
63	51	23
63	51	24
63	51	25
63	51	26
63	51	27
63	52	21
63	52	22
63	52	23
63	52	24
63	52	25
63	52	26
63	52	27
63	53	21
63	53	22
63	53	23
63	53	24
63	53	25
63	53	26
63	53	27
63	54	20
63	54	21
63	54	22
63	54	23
63	54	24
63	54	25
63	54	26
63	54	27
63	55	20
63	55	21
63	55	22
63	55	23
63	55	24
63	55	25
63	55	26
63	55	27
63	56	20
63	56	21
63	56	22
63	56	23
63	56	24
63	56	25
63	56	26
63	56	27
63	57	22
63	57	23
63	57	24
63	57	25
63	57	26
63	57	27
63	58	23
63	58	24
63	58	25
63	58	26
63	58	27
63	59	23
63	59	24
63	59	25
63	59	26
63	59	27
63	60	25
63	60	26
63	60	27
64	49	22
64	49	23
64	49	24
64	49	25
64	49	26
64	50	21
64	50	22
64	50	23
64	50	24
64	50	25
64	50	26
64	51	21
64	51	22
64	51	23
64	51	24
64	51	25
64	51	26
64	51	27
64	52	21
64	52	22
64	52	23
64	52	24
64	52	25
64	52	26
64	52	27
64	53	21
64	53	22
64	53	23
64	53	24
64	53	25
64	53	26
64	53	27
64	54	21
64	54	22
64	54	23
64	54	24
64	54	25
64	54	26
64	54	27
64	55	22
64	55	23
64	55	24
64	55	25
64	55	26
64	55	27
64	56	22
64	56	23
64	56	24
64	56	25
64	56	26
64	56	27
64	57	23
64	57	24
64	57	25
64	57	26
64	57	27
64	58	23
64	58	24
64	58	25
64	58	26
64	58	27
64	59	24
64	59	25
64	59	26
64	59	27
64	60	26
65	48	24
65	49	23
65	49	24
65	49	25
65	49	26
65	50	22
65	50	23
65	50	24
65	50	25
65	50	26
65	51	22
65	51	23
65	51	24
65	51	25
65	51	26
65	52	22
65	52	23
65	52	24
65	52	25
65	52	26
65	53	22
65	53	23
65	53	24
65	53	25
65	53	26
65	54	22
65	54	23
65	54	24
65	54	25
65	54	26
65	55	23
65	55	24
65	55	25
65	55	26
65	56	23
65	56	24
65	56	25
65	56	26
65	57	23
65	57	24
65	57	25
65	57	26
65	58	23
65	58	24
66	49	23
66	50	23
66	51	23
66	52	23
66	53	23
66	54	23
66	55	23
68	37	14
69	36	13
69	36	14
69	37	13
70	36	15
70	37	13
70	37	14
83	48	3
83	49	2
83	49	3
84	47	3
84	48	1
84	48	2
84	48	3
84	49	1
84	49	2
84	49	3
84	49	4
84	50	0
84	50	1
84	50	2
84	50	3
84	50	4
85	47	1
85	47	2
85	47	3
85	48	0
85	48	1
85	48	2
85	48	3
85	48	4
85	48	126
85	48	127
85	49	0
85	49	1
85	49	2
85	49	3
85	49	4
85	49	5
85	49	127
85	50	0
85	50	1
85	50	2
85	50	3
85	50	4
85	51	1
85	51	2
85	51	3
86	46	1
86	46	2
86	46	3
86	46	127
86	47	0
86	47	1
86	47	2
86	47	3
86	47	4
86	47	127
86	48	0
86	48	1
86	48	2
86	48	3
86	48	4
86	48	5
86	48	126
86	48	127
86	49	0
86	49	1
86	49	2
86	49	3
86	49	4
86	49	5
86	49	127
86	50	0
86	50	1
86	50	2
86	50	3
86	50	4
86	51	1
86	51	2
86	51	3
87	46	1
87	46	2
87	46	3
87	46	4
87	46	127
87	47	0
87	47	1
87	47	2
87	47	3
87	47	4
87	47	127
87	48	0
87	48	1
87	48	2
87	48	3
87	48	4
87	48	5
87	48	126
87	48	127
87	49	0
87	49	1
87	49	2
87	49	3
87	49	4
87	49	5
87	49	127
87	50	0
87	50	1
87	50	2
87	50	3
87	50	4
87	51	1
87	51	2
87	51	3
88	46	1
88	46	2
88	46	3
88	46	4
88	46	127
88	47	0
88	47	1
88	47	2
88	47	3
88	47	4
88	47	5
88	47	127
88	48	0
88	48	1
88	48	2
88	48	3
88	48	4
88	48	5
88	48	127
88	49	0
88	49	1
88	49	2
88	49	3
88	49	4
88	49	5
88	49	127
88	50	0
88	50	1
88	50	2
88	50	3
88	50	4
88	51	0
88	51	1
88	51	2
88	51	3
88	51	4
89	46	1
89	46	2
89	46	3
89	46	4
89	46	127
89	47	0
89	47	1
89	47	2
89	47	3
89	47	4
89	47	5
89	47	127
89	48	0
89	48	1
89	48	2
89	48	3
89	48	4
89	48	5
89	48	6
89	48	127
89	49	0
89	49	1
89	49	2
89	49	3
89	49	4
89	49	5
89	49	127
89	50	0
89	50	1
89	50	2
89	50	3
89	50	4
89	50	5
89	50	127
89	51	0
89	51	1
89	51	2
89	51	3
89	51	4
89	51	127
90	46	1
90	46	2
90	46	3
90	46	4
90	47	0
90	47	1
90	47	2
90	47	3
90	47	4
90	47	5
90	47	127
90	48	0
90	48	1
90	48	2
90	48	3
90	48	4
90	48	5
90	49	0
90	49	1
90	49	2
90	49	3
90	49	4
90	49	5
90	49	6
90	50	0
90	50	1
90	50	2
90	50	3
90	50	4
90	50	5
90	50	6
90	51	0
90	51	1
90	51	2
90	51	3
90	51	4
91	46	1
91	46	2
91	46	3
91	46	4
91	46	5
91	47	0
91	47	1
91	47	2
91	47	3
91	47	4
91	47	5
91	48	0
91	48	1
91	48	2
91	48	3
91	48	4
91	48	5
91	49	0
91	49	1
91	49	2
91	49	3
91	50	0
91	50	1
91	50	2
91	50	3
92	46	2
92	46	3
92	47	1
92	47	2
92	47	3
92	48	1
92	48	2
92	49	1
92	49	2
92	50	1
92	50	2
