#i	j	k
0	0	49
0	0	50
0	0	51
0	0	52
0	0	53
0	0	54
0	0	55
0	0	56
0	1	50
0	1	51
0	1	52
0	1	53
0	1	54
0	1	55
0	1	56
0	2	50
0	2	51
0	2	52
0	2	53
0	2	54
0	2	55
0	2	56
0	3	50
0	3	51
0	3	52
0	3	53
0	3	54
0	3	55
0	3	56
0	4	50
0	4	51
0	4	52
0	4	53
0	4	54
0	4	55
0	5	50
0	5	51
0	5	52
0	5	53
0	5	54
0	6	50
0	6	51
0	6	52
0	6	53
0	6	54
0	7	50
0	7	51
0	7	52
0	7	53
0	7	54
0	7	101
0	8	51
0	8	52
0	8	53
0	8	54
0	8	100
0	8	101
0	8	102
0	8	103
0	9	53
0	9	98
0	9	99
0	9	100
0	9	101
0	9	102
0	9	103
0	9	104
0	10	97
0	10	98
0	10	99
0	10	100
0	10	101
0	10	102
0	10	103
0	10	104
0	11	97
0	11	98
0	11	99
0	11	100
0	11	101
0	11	102
0	11	103
0	11	104
0	12	97
0	12	98
0	12	99
0	12	100
0	12	101
0	12	102
0	12	103
0	12	104
0	13	97
0	13	98
0	13	99
0	13	100
0	13	101
0	13	102
0	13	103
0	13	104
0	14	97
0	14	98
0	14	99
0	14	100
0	14	101
0	14	102
0	14	103
0	14	104
0	14	105
0	15	97
0	15	98
0	15	99
0	15	100
0	15	101
0	15	102
0	15	103
0	15	104
0	15	105
0	16	98
0	16	99
0	16	100
0	16	101
0	16	102
0	16	103
0	16	104
0	16	105
0	16	106
0	17	98
0	17	99
0	17	100
0	17	101
0	17	102
0	17	103
0	17	104
0	17	105
0	17	106
0	17	107
0	18	99
0	18	100
0	18	101
0	18	102
0	18	103
0	18	104
0	18	105
0	18	106
0	18	107
0	19	100
0	19	101
0	19	102
0	19	103
0	19	104
0	19	105
0	19	106
0	20	101
0	20	102
0	20	103
0	20	104
0	20	105
0	21	102
0	21	103
0	21	104
0	21	105
0	22	103
0	22	104
0	22	105
0	23	104
0	121	50
0	122	49
0	122	50
0	122	51
0	122	52
0	122	53
0	122	54
0	122	55
0	123	49
0	123	50
0	123	51
0	123	52
0	123	53
0	123	54
0	123	55
0	123	56
0	124	48
0	124	49
0	124	50
0	124	51
0	124	52
0	124	53
0	124	54
0	124	55
0	124	56
0	125	48
0	125	49
0	125	50
0	125	51
0	125	52
0	125	53
0	125	54
0	125	55
0	125	56
0	126	49
0	126	50
0	126	51
0	126	52
0	126	53
0	126	54
0	126	55
0	126	56
0	127	49
0	127	50
0	127	51
0	127	52
0	127	53
0	127	54
0	127	55
0	127	56
1	0	50
1	0	51
1	0	52
1	0	53
1	0	54
1	0	55
1	0	56
1	1	50
1	1	51
1	1	52
1	1	53
1	1	54
1	1	55
1	1	56
1	2	51
1	2	52
1	2	53
1	2	54
1	2	55
1	2	56
1	3	51
1	3	52
1	3	53
1	3	54
1	3	55
1	3	56
1	4	51
1	4	52
1	4	53
1	4	54
1	4	55
1	5	52
1	5	53
1	5	54
1	6	52
1	6	53
1	6	54
1	7	53
1	7	54
1	7	101
1	8	99
1	8	100
1	8	101
1	8	102
1	8	103
1	9	98
1	9	99
1	9	100
1	9	101
1	9	102
1	9	103
1	9	104
1	10	98
1	10	99
1	10	100
1	10	101
1	10	102
1	10	103
1	10	104
1	10	105
1	11	98
1	11	99
1	11	100
1	11	101
1	11	102
1	11	103
1	11	104
1	11	105
1	12	98
1	12	99
1	12	100
1	12	101
1	12	102
1	12	103
1	12	104
1	12	105
1	13	98
1	13	99
1	13	100
1	13	101
1	13	102
1	13	103
1	13	104
1	13	105
1	14	98
1	14	99
1	14	100
1	14	101
1	14	102
1	14	103
1	14	104
1	14	105
1	14	106
1	15	98
1	15	99
1	15	100
1	15	101
1	15	102
1	15	103
1	15	104
1	15	105
1	15	106
1	16	98
1	16	99
1	16	100
1	16	101
1	16	102
1	16	103
1	16	104
1	16	105
1	16	106
1	16	107
1	17	99
1	17	100
1	17	101
1	17	102
1	17	103
1	17	104
1	17	105
1	17	106
1	17	107
1	18	99
1	18	100
1	18	101
1	18	102
1	18	103
1	18	104
1	18	105
1	18	106
1	18	107
1	18	108
1	19	100
1	19	101
1	19	102
1	19	103
1	19	104
1	19	105
1	19	106
1	19	107
1	20	101
1	20	102
1	20	103
1	20	104
1	20	105
1	20	106
1	20	107
1	21	102
1	21	103
1	21	104
1	21	105
1	21	106
1	21	107
1	22	103
1	22	104
1	22	105
1	22	106
1	23	104
1	23	105
1	121	51
1	121	52
1	121	53
1	121	54
1	122	49
1	122	50
1	122	51
1	122	52
1	122	53
1	122	54
1	122	55
1	123	48
1	123	49
1	123	50
1	123	51
1	123	52
1	123	53
1	123	54
1	123	55
1	124	48
1	124	49
1	124	50
1	124	51
1	124	52
1	124	53
1	124	54
1	124	55
1	124	56
1	125	49
1	125	50
1	125	51
1	125	52
1	125	53
1	125	54
1	125	55
1	125	56
1	126	49
1	126	50
1	126	51
1	126	52
1	126	53
1	126	54
1	126	55
1	126	56
1	127	49
1	127	50
1	127	51
1	127	52
1	127	53
1	127	54
1	127	55
1	127	56
2	0	51
2	0	52
2	0	53
2	0	54
2	0	55
2	0	56
2	1	52
2	1	53
2	1	54
2	6	100
2	7	100
2	7	101
2	8	99
2	8	100
2	8	101
2	8	102
2	8	103
2	9	99
2	9	100
2	9	101
2	9	102
2	9	103
2	9	104
2	10	99
2	10	100
2	10	101
2	10	102
2	10	103
2	10	104
2	11	99
2	11	100
2	11	101
2	11	102
2	11	103
2	11	104
2	11	105
2	12	99
2	12	100
2	12	101
2	12	102
2	12	103
2	12	104
2	12	105
2	13	99
2	13	100
2	13	101
2	13	102
2	13	103
2	13	104
2	13	105
2	13	106
2	14	99
2	14	100
2	14	101
2	14	102
2	14	103
2	14	104
2	14	105
2	14	106
2	15	99
2	15	100
2	15	101
2	15	102
2	15	103
2	15	104
2	15	105
2	15	106
2	15	107
2	16	99
2	16	100
2	16	101
2	16	102
2	16	103
2	16	104
2	16	105
2	16	106
2	16	107
2	17	99
2	17	100
2	17	101
2	17	102
2	17	103
2	17	104
2	17	105
2	17	106
2	17	107
2	18	100
2	18	101
2	18	102
2	18	103
2	18	104
2	18	105
