#i	j	k
42	6	91
42	6	92
42	6	93
42	7	90
42	7	91
42	7	92
42	8	89
42	8	90
42	8	91
42	9	88
42	9	89
42	9	90
42	10	87
43	5	91
43	5	92
43	5	93
43	6	90
43	6	91
43	6	92
43	6	93
43	7	89
43	7	90
43	7	91
43	7	92
43	7	93
43	8	88
43	8	89
43	8	90
43	8	91
43	8	92
43	9	88
43	9	89
43	9	90
43	9	91
43	9	92
43	10	87
43	10	88
43	10	89
43	10	90
43	10	91
43	11	87
43	11	88
43	12	87
43	12	88
44	5	91
44	5	92
44	5	93
44	6	89
44	6	90
44	6	91
44	6	92
44	6	93
44	7	89
44	7	90
44	7	91
44	7	92
44	7	93
44	8	88
44	8	89
44	8	90
44	8	91
44	8	92
44	8	93
44	9	87
44	9	88
44	9	89
44	9	90
44	9	91
44	9	92
44	10	87
44	10	88
44	10	89
44	10	90
44	10	91
44	11	86
44	11	87
44	11	88
44	11	89
44	11	90
44	11	91
44	12	86
44	12	87
44	12	88
44	12	89
44	12	90
44	12	91
44	13	86
44	13	87
44	13	88
45	5	91
45	5	92
45	6	89
45	6	90
45	6	91
45	6	92
45	7	88
45	7	89
45	7	90
45	7	91
45	7	92
45	7	93
45	8	88
45	8	89
45	8	90
45	8	91
45	8	92
45	8	93
45	9	87
45	9	88
45	9	89
45	9	90
45	9	91
45	9	92
45	10	86
45	10	87
45	10	88
45	10	89
45	10	90
45	10	91
45	10	92
45	11	86
45	11	87
45	11	88
45	11	89
45	11	90
45	11	91
45	11	92
45	12	86
45	12	87
45	12	88
45	12	89
45	12	90
45	12	91
45	12	92
45	13	86
45	13	87
45	13	88
45	13	89
45	13	90
45	13	91
45	13	92
45	14	86
45	14	87
46	6	89
46	6	90
46	6	91
46	6	92
46	7	88
46	7	89
46	7	90
46	7	91
46	7	92
46	8	87
46	8	88
46	8	89
46	8	90
46	8	91
46	8	92
46	9	86
46	9	87
46	9	88
46	9	89
46	9	90
46	9	91
46	9	92
46	10	86
46	10	87
46	10	88
46	10	89
46	10	90
46	10	91
46	10	92
46	11	86
46	11	87
46	11	88
46	11	89
46	11	90
46	11	91
46	11	92
46	12	86
46	12	87
46	12	88
46	12	89
46	12	90
46	12	91
46	12	92
46	13	86
46	13	87
46	13	88
46	13	89
46	13	90
46	13	91
46	13	92
46	14	86
46	14	87
46	14	88
46	14	89
46	14	90
46	14	91
46	14	92
46	15	86
47	6	89
47	7	88
47	7	89
47	7	90
47	8	87
47	8	88
47	8	89
47	8	90
47	9	87
47	9	88
47	9	89
47	9	90
47	10	86
47	10	87
47	10	88
47	10	89
47	10	90
47	11	86
47	11	87
47	11	88
47	11	89
47	11	90
47	12	86
47	12	87
47	12	88
47	12	89
47	12	90
47	13	86
47	13	87
47	13	88
47	13	89
47	13	90
47	14	86
47	14	87
47	14	88
47	14	89
47	14	90
47	14	91
47	15	86
47	15	87
47	15	88
47	15	89
47	15	90
48	11	88
48	12	88
48	13	89
48	14	90
48	15	90
48	16	86
48	16	87
48	16	88
48	16	89
48	16	90
48	17	86
48	17	87
48	17	88
48	17	89
48	17	90
48	18	86
48	18	87
48	18	88
48	18	89
48	18	90
48	19	86
48	19	87
48	19	88
48	19	89
48	19	90
48	20	85
48	20	86
48	20	87
48	20	88
48	20	89
48	20	90
48	21	84
48	21	85
48	21	86
48	21	87
48	21	88
48	21	89
48	22	85
48	22	86
48	22	87
48	22	88
48	23	85
48	23	86
48	23	87
48	23	88
48	23	89
48	24	85
48	24	86
48	24	87
48	24	88
48	24	89
48	25	85
48	25	86
48	25	87
48	25	88
48	25	89
48	26	85
48	26	86
48	26	87
48	26	88
48	26	89
48	27	85
48	27	86
48	27	87
48	27	88
48	28	85
48	28	86
49	15	90
49	16	89
49	16	90
49	16	91
49	17	86
49	17	87
49	17	88
49	17	89
49	17	90
49	17	91
49	18	85
49	18	86
49	18	87
49	18	88
49	18	89
49	18	90
49	18	91
49	19	84
49	19	85
49	19	86
49	19	87
49	19	88
49	19	89
49	19	90
49	19	91
49	20	82
49	20	83
49	20	84
49	20	85
49	20	86
49	20	87
49	20	88
49	20	89
49	20	90
49	20	91
49	20	92
49	21	82
49	21	83
49	21	84
49	21	85
49	21	86
49	21	87
49	21	88
49	21	89
49	21	90
49	21	91
49	21	92
49	22	82
49	22	83
49	22	84
49	22	85
49	22	86
49	22	87
49	22	88
49	22	89
49	22	90
49	22	91
49	22	92
49	23	82
49	23	83
49	23	84
49	23	85
49	23	86
49	23	87
49	23	88
49	23	89
49	23	90
49	23	91
49	23	92
49	23	93
49	24	81
49	24	82
49	24	83
49	24	84
49	24	85
49	24	86
49	24	87
49	24	88
49	24	89
49	24	90
49	24	91
49	24	92
49	25	83
49	25	84
49	25	85
49	25	86
49	25	87
49	25	88
49	25	89
49	25	90
49	25	91
49	25	92
49	26	83
49	26	84
49	26	85
49	26	86
49	26	87
49	26	88
49	26	89
49	26	90
49	26	91
49	27	83
49	27	84
49	27	85
49	27	86
49	27	87
49	27	88
49	27	89
49	27	90
49	28	83
49	28	84
49	28	85
49	28	86
49	28	87
49	28	88
49	28	89
49	29	83
49	29	84
49	29	85
49	29	86
50	15	90
50	15	91
50	16	89
50	16	90
50	16	91
50	16	92
50	17	88
50	17	89
50	17	90
50	17	91
50	17	92
50	18	87
50	18	88
50	18	89
50	18	90
50	18	91
50	18	92
50	19	85
50	19	86
50	19	87
50	19	88
50	19	89
50	19	90
50	19	91
50	19	92
50	20	82
50	20	83
50	20	84
50	20	85
50	20	86
50	20	87
50	20	88
50	20	89
50	20	90
50	20	91
50	20	92
50	20	93
50	21	81
50	21	82
50	21	83
50	21	84
50	21	85
50	21	86
50	21	87
50	21	88
50	21	89
50	21	90
50	21	91
50	21	92
50	21	93
50	22	81
50	22	82
50	22	83
50	22	84
50	22	85
50	22	86
50	22	87
50	22	88
50	22	89
50	22	90
50	22	91
50	22	92
50	22	93
50	23	81
50	23	82
50	23	83
50	23	84
50	23	85
50	23	86
50	23	87
50	23	88
50	23	89
50	23	90
50	23	91
50	23	92
50	23	93
50	24	81
50	24	82
50	24	83
50	24	84
50	24	85
50	24	86
50	24	87
50	24	88
50	24	89
50	24	90
50	24	91
50	24	92
50	24	93
50	25	81
50	25	82
50	25	83
50	25	84
50	25	85
50	25	86
50	25	87
50	25	88
50	25	89
50	25	90
50	25	91
50	25	92
50	25	93
50	26	81
50	26	82
50	26	83
50	26	84
50	26	85
50	26	86
50	26	87
50	26	88
50	26	89
50	26	90
50	26	91
50	26	92
50	27	80
50	27	81
50	27	82
50	27	83
50	27	84
50	27	85
50	27	86
50	27	87
50	27	88
50	27	89
50	27	90
50	27	91
50	28	80
50	28	81
50	28	82
50	28	83
50	28	84
50	28	85
50	28	86
50	28	87
50	28	88
50	28	89
50	29	80
50	29	81
50	29	82
50	29	83
50	29	84
50	29	85
50	29	86
50	29	87
50	30	83
50	30	84
50	30	85
51	15	90
51	15	91
51	15	92
51	15	93
51	16	89
51	16	90
51	16	91
51	16	92
51	16	93
51	17	88
51	17	89
51	17	90
51	17	91
51	17	92
51	18	87
51	18	88
51	18	89
51	18	90
51	18	91
51	18	92
51	19	85
51	19	86
51	19	87
51	19	88
51	19	89
51	19	90
51	19	91
51	19	92
51	19	93
51	20	84
51	20	85
51	20	86
51	20	87
51	20	88
51	20	89
51	20	90
51	20	91
51	20	92
51	20	93
51	21	81
51	21	83
51	21	84
51	21	85
51	21	86
51	21	87
51	21	88
51	21	89
51	21	90
51	21	91
51	21	92
51	21	93
51	22	81
51	22	82
51	22	83
51	22	84
51	22	85
51	22	86
51	22	87
51	22	88
51	22	89
51	22	90
51	22	91
51	22	92
51	22	93
51	23	81
51	23	82
51	23	83
51	23	84
51	23	85
51	23	86
51	23	87
51	23	88
51	23	89
51	23	90
51	23	91
51	23	92
51	23	93
51	24	81
51	24	82
51	24	83
51	24	84
51	24	85
51	24	86
51	24	87
51	24	88
51	24	89
51	24	90
51	24	91
51	24	92
51	24	93
51	25	81
51	25	82
51	25	83
51	25	84
51	25	85
51	25	86
51	25	87
51	25	88
51	25	89
51	25	90
51	25	91
51	25	92
51	25	93
51	26	81
51	26	82
51	26	83
51	26	84
51	26	85
51	26	86
51	26	87
51	26	88
51	26	89
51	26	90
51	26	91
51	26	92
51	26	93
51	27	81
51	27	82
51	27	83
51	27	84
51	27	85
51	27	86
51	27	87
51	27	88
51	27	89
51	27	90
51	27	91
51	28	80
51	28	81
51	28	82
51	28	83
51	28	84
51	28	85
51	28	86
51	28	87
51	28	88
51	28	89
51	29	80
51	29	81
51	29	82
51	29	83
51	29	84
51	29	85
51	29	86
51	29	87
51	29	88
51	30	81
51	30	82
51	30	83
51	30	84
51	30	85
52	14	91
52	14	92
52	15	90
52	15	91
52	15	92
52	16	89
52	16	90
52	16	91
52	16	92
52	17	88
52	17	89
52	17	90
52	17	91
52	17	92
52	18	87
52	18	88
52	18	89
52	18	90
52	18	91
52	18	92
52	18	93
52	19	85
52	19	86
52	19	87
52	19	88
52	19	89
52	19	90
52	19	91
52	19	92
52	19	93
52	20	84
52	20	85
52	20	86
52	20	87
52	20	88
52	20	89
52	20	90
52	20	91
52	20	92
52	20	93
52	21	83
52	21	84
52	21	85
52	21	86
52	21	87
52	21	88
52	21	89
52	21	90
52	21	91
52	21	92
52	21	93
52	22	82
52	22	83
52	22	84
52	22	85
52	22	86
52	22	87
52	22	88
52	22	89
52	22	90
52	22	91
52	22	92
52	22	93
52	23	81
52	23	82
52	23	83
52	23	84
52	23	85
52	23	86
52	23	87
52	23	88
52	23	89
52	23	90
52	23	91
52	23	92
52	23	93
52	24	81
52	24	82
52	24	83
52	24	84
52	24	85
52	24	86
52	24	87
52	24	88
52	24	89
52	24	90
52	24	91
52	24	92
52	25	81
52	25	82
52	25	83
52	25	84
52	25	85
52	25	86
52	25	87
52	25	88
52	25	89
52	25	90
52	25	91
52	25	92
52	26	81
52	26	82
52	26	83
52	26	84
52	26	85
52	26	86
52	26	87
52	26	88
52	26	89
52	26	90
52	26	91
52	26	92
52	27	81
52	27	82
52	27	83
52	27	84
52	27	85
52	27	86
52	27	87
52	27	88
52	27	89
52	27	90
52	27	91
52	28	81
52	28	82
52	28	83
52	28	84
52	28	85
52	28	86
52	28	87
52	28	88
52	28	89
52	29	81
52	29	82
52	29	83
52	29	84
52	29	85
52	29	86
52	29	87
52	29	88
52	30	81
52	30	82
52	30	83
52	30	84
52	30	85
52	30	86
53	14	91
53	14	92
53	15	90
53	15	91
53	15	92
53	16	89
53	16	90
53	16	91
53	16	92
53	17	88
53	17	89
53	17	90
53	17	91
53	17	92
53	18	87
53	18	88
53	18	89
53	18	90
53	18	91
53	18	92
53	19	85
53	19	86
53	19	87
53	19	88
53	19	89
53	19	90
53	19	91
53	19	92
53	20	84
53	20	85
53	20	86
53	20	87
53	20	88
53	20	89
53	20	90
53	20	91
53	20	92
53	21	83
53	21	84
53	21	85
53	21	86
53	21	87
53	21	88
53	21	89
53	21	90
53	21	91
53	21	92
53	22	82
53	22	83
53	22	84
53	22	85
53	22	86
53	22	87
53	22	88
53	22	89
53	22	90
53	22	91
53	22	92
53	23	81
53	23	82
53	23	83
53	23	84
53	23	85
53	23	86
53	23	87
53	23	88
53	23	89
53	23	90
53	23	91
53	23	92
53	24	81
53	24	82
53	24	83
53	24	84
53	24	85
53	24	86
53	24	87
53	24	88
53	24	89
53	24	90
53	24	91
53	24	92
53	25	81
53	25	82
53	25	83
53	25	84
53	25	85
53	25	86
53	25	87
53	25	88
53	25	89
53	25	90
53	25	91
53	25	92
53	26	81
53	26	82
53	26	83
53	26	84
53	26	85
53	26	86
53	26	87
53	26	88
53	26	89
53	26	90
53	26	91
53	26	92
53	27	81
53	27	82
53	27	83
53	27	84
53	27	85
53	27	86
53	27	87
53	27	88
53	27	89
53	27	90
53	27	91
53	28	81
53	28	82
53	28	83
53	28	84
53	28	85
53	28	86
53	28	87
53	28	88
53	28	89
53	29	81
53	29	82
53	29	83
53	29	84
53	29	85
53	29	86
53	29	87
53	30	81
53	30	82
53	30	83
53	30	84
53	30	85
53	30	86
54	15	90
54	15	91
54	16	89
54	16	90
54	16	91
54	17	88
54	17	89
54	17	90
54	17	91
54	18	87
54	18	88
54	18	89
54	18	90
54	18	91
54	19	85
54	19	86
54	19	87
54	19	88
54	19	89
54	19	90
54	19	91
54	20	84
54	20	85
54	20	86
54	20	87
54	20	88
54	20	89
54	20	90
54	20	91
54	21	83
54	21	84
54	21	85
54	21	86
54	21	87
54	21	88
54	21	89
54	21	90
54	21	91
54	21	92
54	22	82
54	22	83
54	22	84
54	22	85
54	22	86
54	22	87
54	22	88
54	22	89
54	22	90
54	22	91
54	22	92
54	23	81
54	23	82
54	23	83
54	23	84
54	23	85
54	23	86
54	23	87
54	23	88
54	23	89
54	23	90
54	23	91
54	24	81
54	24	82
54	24	83
54	24	84
54	24	85
54	24	86
54	24	87
54	24	88
54	24	89
54	24	90
54	24	91
54	25	81
54	25	82
54	25	83
54	25	84
54	25	85
54	25	86
54	25	87
54	25	88
54	25	89
54	25	90
54	25	91
54	26	81
54	26	82
54	26	83
54	26	84
54	26	85
54	26	86
54	26	87
54	26	88
54	26	89
54	26	90
54	26	91
54	27	81
54	27	82
54	27	83
54	27	84
54	27	85
54	27	86
54	27	87
54	27	88
54	27	89
54	27	90
54	27	91
54	28	81
54	28	82
54	28	83
54	28	84
54	28	85
54	28	86
54	28	87
54	28	88
54	28	89
54	29	81
54	29	82
54	29	83
54	29	84
54	29	85
54	29	86
54	29	87
54	30	83
54	30	84
54	30	85
54	30	86
54	31	84
55	16	89
55	16	90
55	17	88
55	17	89
55	17	90
55	18	87
55	18	88
55	18	89
55	18	90
55	19	86
