#i	j	k
99	44	64
99	44	65
99	53	75
99	54	76
99	55	81
99	55	82
99	56	82
100	42	64
100	42	65
100	43	64
100	43	65
100	43	66
100	44	64
100	44	65
100	45	62
100	47	73
100	48	71
100	48	72
100	48	73
100	48	74
100	48	75
100	48	76
100	49	74
100	49	75
100	49	76
100	49	77
100	49	78
100	50	74
100	50	75
100	50	76
100	50	77
100	50	78
100	51	74
100	51	75
100	51	76
100	52	74
100	52	75
100	53	75
100	54	76
100	54	80
100	54	81
100	55	77
100	55	79
100	55	80
100	55	81
101	41	63
101	41	64
101	42	63
101	42	64
101	42	65
101	42	66
101	42	67
101	43	63
101	43	64
101	43	65
101	43	66
101	44	63
101	44	64
101	44	65
101	45	62
101	45	63
101	47	70
101	47	71
101	47	72
101	47	73
101	47	74
101	47	75
101	48	70
101	48	71
101	48	72
101	48	73
101	48	74
101	48	75
101	48	76
101	48	77
101	49	67
101	49	68
101	49	69
101	49	70
101	49	71
101	49	72
101	49	73
101	49	74
101	49	75
101	49	76
101	49	77
101	49	78
101	50	73
101	50	74
101	50	75
101	50	76
101	50	77
101	50	78
101	50	79
101	51	73
101	51	74
101	51	75
101	51	76
101	51	77
101	51	78
101	51	79
101	52	74
101	52	75
101	52	76
101	52	77
101	52	81
101	53	75
101	53	76
101	53	77
101	53	78
101	53	79
101	53	80
101	54	76
101	54	77
101	54	78
101	54	79
101	54	80
101	55	77
101	55	78
101	56	76
102	40	62
102	40	63
102	41	62
102	41	63
102	41	64
102	41	65
102	41	66
102	41	67
102	41	68
102	42	62
102	42	63
102	42	64
102	42	65
102	42	66
102	42	67
102	42	68
102	43	62
102	43	63
102	43	64
102	43	65
102	43	66
102	44	63
102	44	64
102	44	65
102	45	61
102	45	62
102	45	63
102	46	60
102	46	72
102	46	73
102	46	74
102	46	75
102	47	69
102	47	70
102	47	71
102	47	72
102	47	73
102	47	74
102	47	75
102	47	76
102	48	66
102	48	67
102	48	68
102	48	69
102	48	70
102	48	71
102	48	72
102	48	73
102	48	74
102	48	75
102	48	76
102	48	77
102	49	67
102	49	68
102	49	69
102	49	70
102	49	71
102	49	72
102	49	73
102	49	74
102	49	75
102	49	76
102	49	77
102	49	78
102	50	67
102	50	68
102	50	69
102	50	70
102	50	71
102	50	72
102	50	73
102	50	74
102	50	75
102	50	76
102	50	77
102	50	78
102	50	79
102	51	67
102	51	68
102	51	69
102	51	70
102	51	71
102	51	72
102	51	73
102	51	74
102	51	75
102	51	76
102	51	77
102	51	78
102	51	79
102	51	80
102	52	74
102	52	75
102	52	76
102	52	77
102	52	78
102	52	79
102	53	75
102	53	76
102	53	77
102	53	78
102	53	79
102	54	76
102	54	77
102	54	78
102	54	79
102	55	76
102	57	75
103	39	61
103	39	62
103	40	61
103	40	62
103	40	63
103	40	64
103	40	65
103	40	66
103	40	67
103	40	68
103	41	61
103	41	62
103	41	63
103	41	64
103	41	65
103	41	66
103	41	67
103	41	68
103	42	61
103	42	62
103	42	63
103	42	64
103	42	65
103	42	66
103	42	67
103	42	68
103	42	69
103	43	62
103	43	63
103	43	64
103	43	65
103	43	66
103	43	67
103	44	61
103	44	62
103	44	63
103	44	64
103	44	65
103	45	60
103	45	61
103	45	62
103	45	63
103	45	64
103	45	71
103	45	72
103	45	73
103	45	74
103	45	75
103	45	76
103	46	59
103	46	60
103	46	68
103	46	69
103	46	70
103	46	71
103	46	72
103	46	73
103	46	74
103	46	75
103	46	76
103	47	65
103	47	66
103	47	67
103	47	68
103	47	69
103	47	70
103	47	71
103	47	72
103	47	73
103	47	74
103	47	75
103	47	76
103	48	66
103	48	67
103	48	68
103	48	69
103	48	70
103	48	71
103	48	72
103	48	73
103	48	74
103	48	75
103	48	76
103	48	77
103	49	66
103	49	67
103	49	68
103	49	69
103	49	70
103	49	71
103	49	72
103	49	73
103	49	74
103	49	75
103	49	76
103	49	77
103	49	78
103	50	66
103	50	67
103	50	68
103	50	69
103	50	70
103	50	71
103	50	72
103	50	73
103	50	74
103	50	75
103	50	76
103	50	77
103	50	78
103	50	79
103	51	66
103	51	67
103	51	68
103	51	69
103	51	70
103	51	71
103	51	72
103	51	73
103	51	74
103	51	75
103	51	76
103	51	77
103	51	78
103	51	79
103	51	80
103	52	66
103	52	67
103	52	68
103	52	69
103	52	70
103	52	71
103	52	72
103	52	73
103	52	74
103	52	75
103	52	76
103	52	77
103	52	78
103	53	75
103	53	76
103	53	77
103	53	78
103	54	76
103	54	77
104	38	60
104	38	61
104	39	60
104	39	61
104	39	62
104	39	63
104	39	64
104	39	65
104	39	66
104	39	67
104	40	60
104	40	61
104	40	62
104	40	63
104	40	64
104	40	65
104	40	66
104	40	67
104	40	68
104	41	60
104	41	61
104	41	62
104	41	63
104	41	64
104	41	65
104	41	66
104	41	67
104	41	68
104	41	69
104	42	61
104	42	62
104	42	63
104	42	64
104	42	65
104	42	66
104	42	67
104	42	68
104	42	69
104	43	60
104	43	61
104	43	62
104	43	63
104	43	64
104	43	65
104	43	66
104	43	67
104	43	68
104	43	69
104	43	70
104	44	60
104	44	61
104	44	62
104	44	63
104	44	64
104	44	65
104	44	66
104	44	70
104	44	71
104	44	72
104	44	73
104	44	74
104	44	75
104	44	76
104	44	77
104	45	59
104	45	60
104	45	61
104	45	62
104	45	63
104	45	64
104	45	67
104	45	68
104	45	69
104	45	70
104	45	71
104	45	72
104	45	73
104	45	74
104	45	75
104	45	76
104	45	77
104	46	59
104	46	60
104	46	61
104	46	64
104	46	65
104	46	66
104	46	67
104	46	68
104	46	69
104	46	70
104	46	71
104	46	72
104	46	73
104	46	74
104	46	75
104	46	76
104	46	77
104	47	65
104	47	66
104	47	67
104	47	68
104	47	69
104	47	70
104	47	71
104	47	72
104	47	73
104	47	74
104	47	75
104	47	76
104	47	77
104	48	65
104	48	66
104	48	67
104	48	68
104	48	69
104	48	70
104	48	71
104	48	72
104	48	73
104	48	74
104	48	75
104	48	76
104	48	77
104	49	65
104	49	66
104	49	67
104	49	68
104	49	69
104	49	70
104	49	71
104	49	72
104	49	73
104	49	74
104	49	75
104	49	76
104	49	77
104	49	78
104	50	65
104	50	66
104	50	67
104	50	68
104	50	69
104	50	70
104	50	71
104	50	72
104	50	73
104	50	74
104	50	75
104	50	76
104	50	77
104	50	78
104	50	79
104	51	65
104	51	66
104	51	67
104	51	68
104	51	69
104	51	70
104	51	71
104	51	72
104	51	73
104	51	74
104	51	75
104	51	76
104	51	77
104	51	78
104	51	79
104	52	65
104	52	66
104	52	67
104	52	68
104	52	69
104	52	70
104	52	71
104	52	72
104	52	73
104	52	74
104	52	75
104	52	76
104	52	77
104	52	78
104	53	65
104	53	66
104	53	67
104	53	68
104	53	69
104	53	70
104	53	71
104	53	72
104	53	73
104	53	74
104	53	75
104	53	76
104	53	77
104	54	76
105	36	59
105	37	59
105	37	60
105	38	59
105	38	60
105	38	61
105	38	62
105	38	63
105	38	64
105	38	65
105	38	66
105	39	59
105	39	60
105	39	61
105	39	62
105	39	63
105	39	64
105	39	65
105	39	66
105	39	67
105	40	59
105	40	60
105	40	61
105	40	62
105	40	63
105	40	64
105	40	65
105	40	66
105	40	67
105	40	68
105	40	69
105	41	60
105	41	61
105	41	62
105	41	63
105	41	64
105	41	65
105	41	66
105	41	67
105	41	68
105	41	69
105	42	60
105	42	61
105	42	62
105	42	63
105	42	64
105	42	65
105	42	66
105	42	67
105	42	68
105	42	69
105	42	70
105	43	58
105	43	59
105	43	60
105	43	61
105	43	62
105	43	63
105	43	64
105	43	65
105	43	66
105	43	67
105	43	68
105	43	69
105	43	70
105	43	71
105	43	72
105	43	73
105	43	74
105	43	75
105	43	76
105	43	77
105	43	78
105	44	59
105	44	60
105	44	61
105	44	62
105	44	63
105	44	64
105	44	65
105	44	66
105	44	67
105	44	68
105	44	69
105	44	70
105	44	71
105	44	72
105	44	73
105	44	74
105	44	75
105	44	76
105	44	77
105	44	78
105	45	59
105	45	60
105	45	61
105	45	62
105	45	63
105	45	64
105	45	65
105	45	66
105	45	67
105	45	68
105	45	69
105	45	70
105	45	71
105	45	72
105	45	73
105	45	74
105	45	75
105	45	76
105	45	77
105	45	78
105	46	59
105	46	60
105	46	61
105	46	62
105	46	63
105	46	64
105	46	65
105	46	66
105	46	67
105	46	68
105	46	69
105	46	70
105	46	71
105	46	72
105	46	73
105	46	74
105	46	75
105	46	76
105	46	77
105	46	78
105	47	64
105	47	65
105	47	66
105	47	67
105	47	68
105	47	69
105	47	70
105	47	71
105	47	72
105	47	73
105	47	74
105	47	75
105	47	76
105	47	77
105	47	78
105	48	64
105	48	65
105	48	66
105	48	67
105	48	68
105	48	69
105	48	70
105	48	71
105	48	72
105	48	73
105	48	74
105	48	75
105	48	76
105	48	77
105	48	78
105	49	64
105	49	65
105	49	66
105	49	67
105	49	68
105	49	69
105	49	70
105	49	71
105	49	72
105	49	73
105	49	74
105	49	75
105	49	76
105	49	77
105	49	78
105	50	64
105	50	65
105	50	66
105	50	67
105	50	68
105	50	69
105	50	70
105	50	71
105	50	72
105	50	73
105	50	74
105	50	75
105	50	76
105	50	77
105	50	78
105	50	79
105	51	64
105	51	65
105	51	66
105	51	67
105	51	68
105	51	69
105	51	70
105	51	71
105	51	72
105	51	73
105	51	74
105	51	75
105	51	76
105	51	77
105	51	78
105	51	79
105	52	64
105	52	65
105	52	66
105	52	67
105	52	68
105	52	69
105	52	70
105	52	71
105	52	72
105	52	73
105	52	74
105	52	75
105	52	76
105	52	77
105	53	64
105	53	65
105	53	66
105	53	67
105	53	68
105	53	69
105	53	70
105	53	71
105	53	72
105	53	73
105	53	74
105	53	75
105	53	76
105	54	64
105	54	65
105	54	66
105	54	67
105	54	68
105	54	69
105	54	70
105	54	71
105	54	72
105	54	73
105	54	74
105	54	75
105	56	73
106	36	59
106	36	60
106	37	58
106	37	59
106	37	60
106	37	61
106	37	62
106	37	63
106	37	64
106	37	65
106	38	58
106	38	59
106	38	60
106	38	61
106	38	62
106	38	63
106	38	64
106	38	65
106	38	66
106	39	58
106	39	59
106	39	60
106	39	61
106	39	62
106	39	63
106	39	64
106	39	65
106	39	66
106	39	67
106	39	68
106	39	69
106	40	59
106	40	60
106	40	61
106	40	62
106	40	63
106	40	64
106	40	65
106	40	66
106	40	67
106	40	68
106	40	69
106	41	59
106	41	60
106	41	61
106	41	62
106	41	63
106	41	64
106	41	65
106	41	66
106	41	67
106	41	68
106	41	69
106	41	70
106	42	59
106	42	60
106	42	61
106	42	62
106	42	63
106	42	64
106	42	65
106	42	66
106	42	67
106	42	68
106	42	69
106	42	70
106	42	72
106	42	73
106	42	74
106	42	75
106	42	76
106	42	77
106	43	60
106	43	61
106	43	62
106	43	63
106	43	64
106	43	65
106	43	66
106	43	67
106	43	68
106	43	69
106	43	70
106	43	71
106	43	72
106	43	73
106	43	74
106	43	75
106	43	76
106	43	77
106	43	78
106	43	79
106	44	59
106	44	60
106	44	61
106	44	62
106	44	63
106	44	64
106	44	65
106	44	66
106	44	67
106	44	68
106	44	69
106	44	70
106	44	71
106	44	72
106	44	73
106	44	74
106	44	75
106	44	76
106	44	77
106	44	78
106	44	79
106	45	58
106	45	59
106	45	60
106	45	61
106	45	62
106	45	63
106	45	64
106	45	65
106	45	66
106	45	67
106	45	68
106	45	69
106	45	70
106	45	71
106	45	72
106	45	73
106	45	74
106	45	75
106	45	76
106	45	77
106	45	78
106	45	79
106	46	59
106	46	60
106	46	61
106	46	62
106	46	63
106	46	64
106	46	65
106	46	66
106	46	67
106	46	68
106	46	69
106	46	70
106	46	71
106	46	72
106	46	73
106	46	74
106	46	75
106	46	76
106	46	77
106	46	78
106	46	79
106	47	63
106	47	64
106	47	65
106	47	66
106	47	67
106	47	68
106	47	69
106	47	70
106	47	71
106	47	72
106	47	73
106	47	74
106	47	75
106	47	76
106	47	77
106	47	78
106	47	79
106	48	63
106	48	64
106	48	65
106	48	66
106	48	67
106	48	68
106	48	69
106	48	70
