#i	j	k
16	20	4
16	20	5
16	22	0
17	19	3
17	19	4
17	19	5
17	19	6
17	20	3
17	20	4
17	20	5
17	21	0
17	21	1
17	21	2
17	21	3
17	21	126
17	21	127
17	22	0
17	22	1
17	22	126
17	22	127
17	23	0
18	18	2
18	18	3
18	18	4
18	18	5
18	18	6
18	19	2
18	19	3
18	19	4
18	19	5
18	19	6
18	19	7
18	20	0
18	20	1
18	20	2
18	20	3
18	20	4
18	20	5
18	20	126
18	20	127
18	21	0
18	21	1
18	21	2
18	21	3
18	21	4
18	21	126
18	21	127
18	22	0
18	22	1
18	22	126
18	22	127
18	23	0
19	17	0
19	17	1
19	17	2
19	17	3
19	17	4
19	17	5
19	18	1
19	18	2
19	18	3
19	18	4
19	18	5
19	18	6
19	18	7
19	19	0
19	19	1
19	19	2
19	19	3
19	19	4
19	19	5
19	19	6
19	19	7
19	19	126
19	19	127
19	20	0
19	20	1
19	20	2
19	20	3
19	20	4
19	20	5
19	20	6
19	20	125
19	20	126
19	20	127
19	21	0
19	21	1
19	21	2
19	21	3
19	21	4
19	21	125
19	21	126
19	21	127
19	22	0
19	22	1
19	22	2
19	22	125
19	22	126
19	22	127
19	23	0
19	23	126
19	23	127
19	24	0
20	14	0
20	15	0
20	16	0
20	16	1
20	16	2
20	16	3
20	16	4
20	17	0
20	17	1
20	17	2
20	17	3
20	17	4
20	17	5
20	17	6
20	18	0
20	18	1
20	18	2
20	18	3
20	18	4
20	18	5
20	18	6
20	18	7
20	18	127
20	19	0
20	19	1
20	19	2
20	19	3
20	19	4
20	19	5
20	19	6
20	19	7
20	19	125
20	19	126
20	19	127
20	20	0
20	20	1
20	20	2
20	20	3
20	20	4
20	20	5
20	20	6
20	20	125
20	20	126
20	20	127
20	21	0
20	21	1
20	21	2
20	21	3
20	21	4
20	21	5
20	21	125
20	21	126
20	21	127
20	22	0
20	22	1
20	22	2
20	22	3
20	22	125
20	22	126
20	22	127
20	23	0
20	23	1
20	23	125
20	23	126
20	23	127
20	24	0
21	13	1
21	13	2
21	13	3
21	13	127
21	14	0
21	14	1
21	14	2
21	14	3
21	14	127
21	15	0
21	15	1
21	15	2
21	15	3
21	15	127
21	16	0
21	16	1
21	16	2
21	16	3
21	16	4
21	16	5
21	16	125
21	16	127
21	17	0
21	17	1
21	17	2
21	17	3
21	17	4
21	17	5
21	17	6
21	17	124
21	17	125
21	17	127
21	18	0
21	18	1
21	18	2
21	18	3
21	18	4
21	18	5
21	18	6
21	18	7
21	18	124
21	18	125
21	18	126
21	18	127
21	19	0
21	19	1
21	19	2
21	19	3
21	19	4
21	19	5
21	19	6
21	19	7
21	19	8
21	19	124
21	19	125
21	19	126
21	19	127
21	20	0
21	20	1
21	20	2
21	20	3
21	20	4
21	20	5
21	20	6
21	20	7
21	20	124
21	20	125
21	20	126
21	20	127
21	21	0
21	21	1
21	21	2
21	21	3
21	21	4
21	21	5
21	21	124
21	21	125
21	21	126
21	21	127
21	22	0
21	22	1
21	22	2
21	22	3
21	22	124
21	22	125
21	22	126
21	22	127
21	23	0
21	23	1
21	23	125
21	23	126
21	23	127
21	24	0
22	12	0
22	12	1
22	12	2
22	12	3
22	12	4
22	12	126
22	13	0
22	13	1
22	13	2
22	13	3
22	13	4
22	13	126
22	13	127
22	14	0
22	14	1
22	14	2
22	14	3
22	14	4
22	14	10
22	14	125
22	14	126
22	14	127
22	15	0
22	15	1
22	15	2
22	15	3
22	15	4
22	15	10
22	15	125
22	15	126
22	15	127
22	16	0
22	16	1
22	16	2
22	16	3
22	16	4
22	16	5
22	16	10
22	16	125
22	16	126
22	16	127
22	17	0
22	17	1
22	17	2
22	17	3
22	17	4
22	17	5
22	17	6
22	17	10
22	17	124
22	17	125
22	17	126
22	17	127
22	18	0
22	18	1
22	18	2
22	18	3
22	18	4
22	18	5
22	18	6
