#IdRegion	CellsNumber	Eff_Radius
1		53211		9.114461e+00
2		52670		9.083467e+00
3		40751		8.338923e+00
4		37617		8.119424e+00
5		37451		8.107463e+00
6		34705		7.904259e+00
7		32971		7.770361e+00
8		31052		7.616586e+00
9		28575		7.408425e+00
10		22894		6.880781e+00
11		21479		6.735996e+00
12		21069		6.692861e+00
13		20623		6.645298e+00
14		19411		6.512481e+00
15		19222		6.491275e+00
16		17740		6.319970e+00
17		16369		6.152778e+00
18		15586		6.053066e+00
19		14591		5.921415e+00
20		14285		5.879728e+00
21		14037		5.845504e+00
22		12929		5.687466e+00
23		12241		5.584738e+00
24		12233		5.583521e+00
25		11788		5.514979e+00
26		11692		5.499967e+00
27		11425		5.457778e+00
28		11165		5.416059e+00
29		11145		5.412823e+00
30		11102		5.405853e+00
31		11091		5.404067e+00
32		10362		5.282973e+00
33		10330		5.277529e+00
34		10257		5.265068e+00
35		9820		5.189207e+00
36		9775		5.181268e+00
37		9627		5.154986e+00
38		9533		5.138153e+00
39		9292		5.094484e+00
40		9076		5.054699e+00
41		9047		5.049310e+00
42		8858		5.013901e+00
43		8846		5.011635e+00
44		8532		4.951622e+00
45		8324		4.911052e+00
46		8318		4.909872e+00
47		8193		4.885153e+00
48		7973		4.841030e+00
49		7908		4.827838e+00
50		7290		4.698649e+00
51		7285		4.697575e+00
52		7201		4.679450e+00
53		7187		4.676415e+00
54		7156		4.669682e+00
55		7081		4.653310e+00
56		6752		4.580097e+00
57		6651		4.557145e+00
58		6520		4.527027e+00
59		6404		4.500018e+00
60		6079		4.422568e+00
61		5598		4.302704e+00
62		5543		4.288566e+00
63		5498		4.276929e+00
64		4899		4.115598e+00
65		4879		4.109990e+00
66		4832		4.096750e+00
67		4770		4.079153e+00
68		4562		4.018978e+00
69		4393		3.968724e+00
70		4387		3.966916e+00
71		4023		3.854019e+00
72		3878		3.807148e+00
73		3706		3.750009e+00
74		3674		3.739184e+00
75		3644		3.728979e+00
76		3623		3.721802e+00
77		3602		3.714597e+00
78		3601		3.714253e+00
79		3556		3.698717e+00
80		3504		3.680599e+00
81		3439		3.657698e+00
82		3437		3.656989e+00
83		3385		3.638453e+00
84		3308		3.610652e+00
85		3175		3.561599e+00
86		3150		3.552227e+00
87		3142		3.549217e+00
88		3127		3.543560e+00
89		3016		3.501125e+00
90		3006		3.497251e+00
91		2993		3.492202e+00
92		2962		3.480104e+00
93		2598		3.331273e+00
94		2588		3.326993e+00
95		2578		3.322703e+00
96		2573		3.320553e+00
97		2558		3.314088e+00
98		2532		3.302821e+00
99		2489		3.284018e+00
100		2358		3.225362e+00
101		2126		3.115910e+00
102		2119		3.112487e+00
103		2062		3.084324e+00
104		1888		2.995007e+00
105		1873		2.987054e+00
106		1843		2.971020e+00
107		1781		2.937324e+00
108		1770		2.931264e+00
109		1544		2.800784e+00
110		1477		2.759671e+00
111		1469		2.754680e+00
112		1438		2.735165e+00
113		1418		2.722425e+00
114		1403		2.712791e+00
115		1383		2.699839e+00
116		1344		2.674219e+00
117		1284		2.633816e+00
118		1253		2.612447e+00
119		1253		2.612447e+00
120		1251		2.611057e+00
121		1245		2.606875e+00
122		1113		2.511282e+00
123		1111		2.509777e+00
124		1109		2.508270e+00
125		1099		2.500708e+00
126		921		2.357674e+00
127		845		2.290952e+00
128		818		2.266287e+00
129		780		2.230636e+00
130		651		2.100185e+00
131		620		2.066305e+00
132		617		2.062967e+00
133		610		2.055135e+00
134		569		2.008019e+00
135		528		1.958582e+00
136		527		1.957345e+00
137		507		1.932264e+00
138		506		1.930993e+00
139		503		1.927169e+00
140		438		1.840300e+00
141		438		1.840300e+00
142		435		1.836088e+00
143		351		1.709357e+00
144		351		1.709357e+00
145		349		1.706105e+00
146		345		1.699561e+00
147		342		1.694621e+00
148		307		1.634720e+00
149		286		1.596562e+00
150		283		1.590960e+00
151		268		1.562340e+00
152		264		1.554528e+00
153		257		1.540665e+00
154		255		1.536658e+00
155		245		1.516303e+00
156		232		1.488995e+00
157		232		1.488995e+00
158		228		1.480388e+00
159		225		1.473866e+00
160		209		1.438067e+00
161		190		1.393098e+00
162		188		1.388193e+00
163		186		1.383253e+00
164		173		1.350245e+00
165		157		1.307265e+00
166		154		1.298885e+00
167		146		1.275993e+00
168		114		1.174984e+00
169		112		1.168073e+00
170		100		1.124770e+00
171		94		1.101809e+00
172		93		1.097888e+00
173		88		1.077849e+00
174		83		1.057036e+00
175		78		1.035370e+00
176		77		1.030926e+00
177		72		1.008110e+00
178		67		9.842122e-01
179		51		8.986431e-01
180		49		8.867391e-01
181		43		8.489588e-01
182		40		8.287379e-01
183		33		7.772639e-01
184		32		7.693321e-01
