#i	j	k
0	115	58
0	115	59
0	116	58
0	116	59
0	116	60
0	117	58
0	117	59
0	117	60
0	118	59
0	118	60
0	119	60
0	120	60
0	120	61
0	121	61
0	122	61
0	122	62
0	123	52
0	123	53
0	123	54
0	123	61
0	123	62
0	124	53
0	124	54
0	124	55
0	127	61
1	116	58
1	117	51
1	117	59
1	118	51
1	119	51
1	120	51
1	120	52
1	120	59
1	120	60
1	121	50
1	121	51
1	121	52
1	121	53
1	121	60
1	122	50
1	122	51
1	122	52
1	122	53
1	122	54
1	122	60
1	122	61
1	123	50
1	123	51
1	123	52
1	123	53
1	123	54
1	123	60
1	123	61
1	124	50
1	124	51
1	124	52
1	124	53
1	124	54
1	124	55
1	125	52
1	125	53
1	125	54
2	116	51
2	117	51
2	117	52
2	118	50
2	118	51
2	118	52
2	118	53
2	119	50
2	119	51
2	119	52
2	119	53
2	119	54
2	120	50
2	120	51
2	120	52
2	120	53
2	120	54
2	120	61
2	121	50
2	121	51
2	121	52
2	121	53
2	121	54
2	121	61
2	122	50
2	122	51
2	122	52
2	122	53
2	122	54
2	123	50
2	123	51
2	123	52
2	123	53
2	123	54
2	123	55
2	124	50
2	124	51
2	124	52
2	124	53
2	124	54
2	124	55
2	125	52
2	125	53
2	125	54
3	115	56
3	116	50
3	116	51
3	116	52
3	116	56
3	116	57
3	117	50
3	117	51
3	117	52
3	117	53
3	117	54
3	117	55
3	118	50
3	118	51
3	118	52
3	118	53
3	118	54
3	118	55
3	119	50
3	119	51
3	119	52
3	119	53
3	119	54
3	119	55
3	120	50
3	120	51
3	120	52
3	120	53
3	120	54
3	120	55
3	121	50
3	121	51
3	121	52
3	121	53
3	121	54
3	121	55
3	122	50
3	122	51
3	122	52
3	122	53
3	122	54
3	122	55
3	123	50
3	123	51
3	123	52
3	123	53
3	123	54
3	123	55
3	124	51
3	124	52
3	124	53
3	124	54
3	124	55
3	125	53
3	125	54
4	115	50
4	115	51
4	115	52
4	115	53
4	115	54
4	115	55
4	115	56
4	115	57
4	116	49
4	116	50
4	116	51
4	116	52
4	116	53
4	116	54
4	116	55
4	116	56
4	116	57
4	117	49
4	117	50
4	117	51
4	117	52
4	117	53
4	117	54
4	117	55
4	117	56
4	117	57
4	118	49
4	118	50
4	118	51
4	118	52
4	118	53
4	118	54
4	118	55
4	118	56
4	119	49
4	119	50
4	119	51
4	119	52
4	119	53
4	119	54
4	119	55
4	120	49
4	120	50
4	120	51
4	120	52
4	120	53
4	120	54
4	120	55
4	121	49
4	121	50
4	121	51
4	121	52
4	121	53
4	121	54
4	121	55
4	122	50
4	122	51
4	122	52
4	122	53
4	122	54
4	122	55
4	123	51
4	123	52
4	123	53
4	123	54
4	123	55
4	124	52
4	124	53
4	124	54
4	124	55
5	116	51
5	116	52
5	116	53
5	116	54
5	116	55
5	116	56
5	117	50
5	117	51
5	117	52
5	117	53
5	117	54
5	117	55
5	117	56
5	118	50
5	118	51
5	118	52
5	118	53
5	118	54
5	118	55
5	118	56
5	119	50
5	119	51
5	119	52
5	119	53
5	119	54
5	119	55
5	119	56
5	120	50
5	120	51
5	120	52
5	120	53
5	120	54
5	120	55
5	121	49
5	121	50
5	121	51
5	121	52
5	121	53
5	121	54
5	121	55
5	122	51
5	122	52
5	122	53
5	122	54
5	122	55
5	123	52
5	123	53
5	123	54
5	124	50
5	125	50
5	125	51
5	125	52
5	126	50
5	126	51
6	117	52
6	117	53
6	117	54
6	117	55
6	118	51
6	118	52
6	118	53
6	118	54
6	118	55
6	118	56
6	119	51
6	119	52
6	119	53
6	119	54
6	119	55
6	119	56
6	120	50
6	120	51
6	120	52
6	120	53
6	120	54
6	120	55
6	121	49
6	121	50
6	121	51
6	121	52
6	121	53
6	121	54
6	121	55
6	122	51
6	122	52
6	122	53
6	122	54
6	124	49
6	124	50
6	124	51
6	124	52
6	124	53
6	125	49
6	125	50
6	125	51
6	125	52
6	126	49
6	126	50
6	127	49
7	117	55
7	118	52
7	118	53
7	118	54
7	118	55
7	118	56
7	119	51
7	119	52
7	119	53
7	119	54
7	119	55
7	119	56
7	120	50
7	120	51
7	120	52
7	120	53
7	120	54
7	120	55
7	121	49
7	121	50
7	121	51
7	121	52
7	121	53
7	121	54
7	121	55
7	122	52
7	124	49
7	124	50
7	124	51
7	124	52
7	124	53
7	124	54
7	125	48
7	125	49
7	125	50
7	126	48
7	126	49
7	127	49
8	118	55
8	118	56
8	119	51
8	119	52
8	119	53
8	119	54
8	119	55
8	119	56
8	120	50
8	120	51
8	120	52
8	120	53
8	120	54
8	120	55
8	121	49
8	121	50
8	121	51
8	121	52
8	121	53
8	121	54
8	122	49
8	122	50
8	124	49
8	124	50
8	124	51
8	125	49
8	125	50
8	126	49
8	126	50
8	127	49
9	119	56
9	120	50
9	120	51
9	120	52
9	120	53
9	120	54
9	120	55
9	121	50
9	121	51
9	121	52
9	121	53
9	121	54
9	124	50
9	124	51
9	124	52
9	125	49
9	125	50
9	125	51
9	125	55
9	126	49
9	126	50
9	127	50
9	127	54
10	123	50
10	124	52
10	124	53
10	124	54
10	125	50
10	125	51
10	125	52
10	125	53
10	125	54
10	125	55
10	126	50
10	126	51
10	126	52
10	126	53
10	126	54
10	127	51
10	127	53
10	127	54
11	124	50
11	126	52
11	126	53
113	1	61
114	0	60
114	0	61
114	0	62
114	1	61
115	0	60
115	0	61
115	0	62
115	1	60
115	1	61
115	127	59
115	127	60
115	127	61
115	127	62
115	127	63
116	0	59
116	0	60
116	0	61
116	0	62
116	1	59
116	1	60
116	1	61
116	2	60
116	123	55
116	124	54
116	124	55
116	126	58
116	126	59
116	126	60
116	126	61
116	126	62
116	126	63
116	126	64
116	127	58
116	127	59
116	127	60
116	127	61
116	127	62
116	127	63
117	0	58
117	0	59
117	0	60
117	0	61
117	0	62
117	1	59
117	1	60
117	1	61
117	2	60
117	121	56
117	122	56
117	123	55
117	123	56
117	124	54
117	124	55
117	124	56
117	125	56
117	125	57
117	125	58
117	125	59
117	125	60
117	125	61
117	125	62
117	125	63
117	125	64
117	125	65
117	126	57
117	126	58
117	126	59
117	126	60
117	126	61
117	126	62
117	126	63
117	126	64
117	127	57
117	127	58
117	127	59
117	127	60
117	127	61
117	127	62
117	127	63
118	0	57
118	0	58
118	0	59
118	0	60
118	0	61
118	0	62
118	1	58
118	1	59
118	1	60
118	1	61
118	2	59
118	2	60
118	118	57
118	119	57
118	120	57
118	121	56
118	121	57
118	122	55
118	122	56
118	122	57
118	123	55
118	123	56
118	123	57
118	124	54
118	124	55
118	124	56
118	124	57
118	124	58
118	124	59
118	124	60
118	124	61
118	124	62
118	124	63
118	124	64
118	124	65
118	125	55
118	125	56
118	125	57
118	125	58
118	125	59
118	125	60
118	125	61
118	125	62
118	125	63
118	125	64
118	125	65
118	126	56
118	126	57
118	126	58
118	126	59
118	126	60
118	126	61
118	126	62
118	126	63
118	126	64
118	127	57
118	127	58
118	127	59
118	127	60
118	127	61
118	127	62
118	127	63
119	0	57
119	0	58
119	0	59
119	0	60
119	0	61
119	0	62
119	1	57
119	1	58
119	1	59
119	1	60
119	1	61
119	2	59
119	2	60
119	118	57
119	119	57
119	119	58
119	120	56
119	120	57
119	120	58
119	121	56
119	121	57
119	121	58
119	122	55
119	122	56
119	122	57
119	122	58
119	123	54
119	123	55
119	123	56
119	123	57
119	123	58
119	123	59
119	123	60
119	123	61
119	123	62
119	123	63
119	123	64
119	124	54
119	124	55
119	124	56
119	124	57
119	124	58
119	124	59
119	124	60
119	124	61
