#i	j	k
0	87	4
0	87	5
0	87	6
0	87	7
0	88	3
0	88	4
0	88	5
0	88	6
0	88	7
0	88	8
0	89	2
0	89	3
0	89	4
0	89	5
0	89	6
0	89	7
0	89	8
0	89	9
0	90	1
0	90	2
0	90	3
0	90	4
0	90	5
0	90	6
0	90	7
0	90	8
0	91	2
0	91	3
0	91	4
0	91	5
0	91	6
0	91	7
0	91	8
0	92	4
0	92	5
0	92	6
0	92	7
0	93	6
0	93	7
1	87	4
1	87	5
1	87	6
1	88	3
1	88	4
1	88	5
1	88	6
1	88	7
1	88	8
1	89	2
1	89	3
1	89	4
1	89	5
1	89	6
1	89	7
1	89	8
1	90	1
1	90	2
1	90	3
1	90	4
1	90	5
1	90	6
1	90	7
1	90	8
1	91	0
1	91	1
1	91	2
1	91	3
1	91	4
1	91	5
1	91	6
1	91	7
1	92	3
1	92	4
1	92	5
1	92	6
1	92	7
1	93	4
1	93	5
1	93	6
1	93	7
2	88	3
2	88	4
2	88	5
2	88	6
2	88	7
2	89	2
2	89	3
2	89	4
2	89	5
2	89	6
2	89	7
2	90	1
2	90	2
2	90	3
2	90	4
2	90	5
2	90	6
2	90	7
2	91	0
2	91	1
2	91	2
2	91	3
2	91	4
2	91	5
2	91	6
2	91	7
2	92	1
2	92	2
2	92	3
2	92	4
2	92	5
2	92	6
2	93	2
2	93	3
2	93	4
2	93	5
2	93	6
2	93	7
2	94	3
3	89	2
3	89	3
3	89	4
3	89	5
3	89	6
3	89	7
3	90	1
3	90	2
3	90	3
3	90	4
3	90	5
3	90	6
3	91	0
3	91	1
3	91	2
3	91	3
3	91	4
3	91	5
3	91	6
3	92	0
3	92	1
3	92	2
3	92	3
3	92	4
3	92	5
3	92	6
3	93	0
3	93	1
3	93	2
3	93	3
3	93	4
3	93	5
3	93	6
4	90	1
4	90	2
4	90	3
4	90	4
4	90	5
4	90	6
4	91	1
4	91	2
4	91	3
4	91	4
4	91	5
4	91	6
4	92	1
4	92	2
4	92	3
4	92	4
4	92	5
4	93	4
4	93	5
4	93	6
5	91	2
5	91	3
5	91	4
5	91	5
5	92	4
5	92	5
5	93	4
5	93	5
6	92	4
6	92	5
6	93	5
7	93	5
124	87	5
124	87	6
124	87	7
124	87	8
124	87	9
124	88	3
124	88	4
124	88	5
124	88	6
124	89	4
124	89	5
124	89	6
124	90	6
125	87	4
125	87	5
125	87	6
125	87	7
125	87	8
125	87	9
125	88	2
125	88	3
125	88	4
125	88	5
125	88	6
125	88	7
125	88	8
125	89	2
125	89	3
125	89	4
125	89	5
125	89	6
125	89	7
125	90	5
125	90	6
125	90	7
125	91	6
126	87	3
126	87	4
126	87	5
126	87	6
126	87	7
126	88	2
126	88	3
126	88	4
126	88	5
126	88	6
126	88	7
126	88	8
126	89	1
126	89	2
126	89	3
126	89	4
126	89	5
126	89	6
126	89	7
126	89	8
126	90	3
126	90	4
126	90	5
126	90	6
126	90	7
126	90	8
126	91	5
126	91	6
127	87	3
127	87	4
127	87	5
127	87	6
127	87	7
127	88	2
127	88	3
127	88	4
127	88	5
127	88	6
127	88	7
127	88	8
127	88	9
127	89	2
127	89	3
127	89	4
127	89	5
127	89	6
127	89	7
127	89	8
127	89	9
127	90	2
127	90	3
127	90	4
127	90	5
127	90	6
127	90	7
127	90	8
127	90	9
127	91	4
127	91	5
127	91	6
127	91	7
127	91	8
127	93	7
