#i	j	k
10	63	17
10	63	18
10	63	19
10	63	20
11	0	16
11	0	17
11	0	18
11	0	19
11	1	15
11	1	16
11	63	16
11	63	17
12	0	14
12	0	15
12	0	16
12	0	17
12	0	18
12	0	19
12	1	13
12	1	14
12	1	15
12	1	16
12	1	17
12	1	18
12	2	13
12	2	14
12	2	15
12	2	16
12	2	17
12	3	12
12	4	12
12	5	12
13	0	12
13	0	13
13	0	14
13	1	11
13	1	12
13	1	13
13	1	14
13	1	15
13	1	16
13	1	17
13	1	18
13	2	11
13	2	12
13	2	13
13	2	14
13	2	15
13	2	16
13	2	17
13	2	18
13	3	11
13	3	12
13	3	13
13	3	14
13	3	15
13	3	16
13	3	17
13	4	10
13	4	11
13	4	12
13	4	13
13	5	11
13	5	12
13	5	13
13	6	11
13	6	12
13	7	11
13	7	12
13	8	12
14	0	11
14	0	12
14	0	13
14	1	11
14	1	12
14	1	13
14	1	14
14	1	15
14	1	16
14	1	17
14	1	18
14	1	19
14	2	10
14	2	11
14	2	12
14	2	13
14	2	14
14	2	15
14	2	16
14	2	17
14	2	18
14	3	10
14	3	11
14	3	12
14	3	13
14	3	14
14	3	15
14	3	16
14	3	17
14	4	10
14	4	11
14	4	12
14	4	13
14	4	14
14	4	15
14	4	16
14	5	11
14	5	12
14	5	13
14	6	11
14	6	12
14	6	13
14	7	11
14	7	12
14	7	13
14	8	12
14	8	13
14	9	12
15	0	10
15	0	11
15	1	10
15	1	11
15	1	12
15	1	13
15	1	14
15	1	15
15	2	10
15	2	11
15	2	12
15	2	13
15	2	14
15	2	15
15	2	16
15	2	17
15	2	18
15	3	10
15	3	11
15	3	12
15	3	13
15	3	14
15	3	15
15	3	16
15	3	17
15	4	10
15	4	11
15	4	12
15	4	13
15	4	14
15	4	15
15	4	16
15	5	10
15	5	11
15	5	12
15	5	13
15	5	14
15	5	15
15	6	11
15	6	12
15	6	13
15	6	14
15	7	11
15	7	12
15	7	13
15	7	14
15	8	12
15	8	13
16	1	10
16	1	11
16	1	12
16	2	10
16	2	11
16	2	12
16	2	13
16	2	14
16	2	15
16	2	16
16	2	17
16	2	18
16	3	10
16	3	11
16	3	12
16	3	13
16	3	14
16	3	15
16	3	16
16	3	17
16	4	10
16	4	11
