#i	j	k
53	23	7
53	24	7
53	24	8
53	25	6
53	25	7
53	25	8
53	26	6
53	26	7
53	26	8
53	26	9
53	26	10
53	27	6
53	27	7
53	27	8
53	27	9
53	27	10
53	28	8
53	28	9
53	29	9
53	30	9
54	22	7
54	23	7
54	23	8
54	24	6
54	24	7
54	24	8
54	24	9
54	25	6
54	25	7
54	25	8
54	25	9
54	26	6
54	26	7
54	26	8
54	26	9
54	26	10
54	26	11
54	27	6
54	27	7
54	27	8
54	27	9
54	27	10
54	27	11
54	28	7
54	28	8
54	28	9
54	28	10
54	28	11
54	29	8
54	29	9
54	29	10
54	30	8
54	30	9
54	30	10
54	31	9
54	31	10
54	32	10
54	33	10
55	21	7
55	22	7
55	22	8
55	23	7
55	23	8
55	24	7
55	24	8
55	24	9
55	25	6
55	25	7
55	25	8
55	25	9
55	25	10
55	26	6
55	26	7
55	26	8
55	26	9
55	26	10
55	26	11
55	26	12
55	26	13
55	27	6
55	27	7
55	27	8
55	27	9
55	27	10
55	27	11
55	27	12
55	27	13
55	28	7
55	28	8
55	28	9
55	28	10
55	28	11
55	28	12
55	28	13
55	29	7
55	29	8
55	29	9
55	29	10
55	29	11
55	29	12
55	29	13
55	30	8
55	30	9
55	30	10
55	30	11
55	30	12
55	30	13
55	31	8
55	31	9
55	31	10
55	31	11
55	31	12
55	31	13
55	32	9
55	32	10
55	32	11
55	32	12
55	33	9
55	33	10
55	33	11
55	33	12
55	33	13
55	34	9
55	34	10
55	34	11
55	35	9
55	35	10
56	20	7
56	21	7
56	21	8
56	22	7
56	22	8
56	23	7
56	23	8
56	23	9
56	24	7
56	24	8
56	24	9
56	24	10
56	25	7
56	25	8
56	25	9
56	25	10
56	25	11
56	26	7
56	26	8
56	26	9
56	26	10
56	26	11
56	26	12
56	26	13
56	27	7
56	27	8
56	27	9
56	27	10
56	27	11
56	27	12
56	27	13
56	27	14
56	28	7
56	28	8
56	28	9
56	28	10
56	28	11
56	28	12
56	28	13
56	28	14
56	29	7
56	29	8
56	29	9
56	29	10
56	29	11
56	29	12
56	29	13
56	29	14
56	30	7
56	30	8
56	30	9
56	30	10
56	30	11
56	30	12
56	30	13
56	30	14
56	31	8
56	31	9
56	31	10
56	31	11
56	31	12
56	31	13
56	31	14
56	32	8
56	32	9
56	32	10
56	32	11
56	32	12
56	32	13
56	32	14
56	33	9
56	33	10
56	33	11
56	33	12
56	33	13
56	34	9
56	34	10
56	34	11
56	35	9
56	35	10
56	35	11
56	36	9
56	36	10
57	21	8
57	22	8
57	22	9
57	23	7
57	23	8
57	23	9
57	24	7
57	24	8
57	24	9
57	24	10
57	25	7
57	25	8
57	25	9
57	25	10
57	25	11
57	25	12
57	26	8
57	26	9
57	26	10
57	26	11
57	26	12
57	26	13
57	27	7
57	27	8
57	27	9
57	27	10
57	27	11
57	27	12
57	27	13
57	27	14
57	28	7
57	28	8
57	28	9
57	28	10
57	28	11
57	28	12
57	28	13
57	28	14
57	29	7
57	29	8
57	29	9
57	29	10
57	29	11
57	29	12
57	29	13
57	29	14
57	30	8
57	30	9
57	30	10
57	30	11
57	30	12
57	30	13
57	30	14
57	31	8
57	31	9
57	31	10
57	31	11
57	31	12
57	31	13
57	31	14
57	32	9
57	32	10
57	32	11
57	32	12
57	32	13
57	32	14
57	33	9
57	33	10
57	33	11
57	33	12
57	33	13
57	34	9
57	34	10
57	34	11
57	34	12
57	35	9
57	35	10
57	35	11
57	35	12
57	36	9
57	36	10
57	37	9
58	22	9
58	23	9
58	23	10
58	24	9
58	24	10
58	24	11
58	25	8
58	25	9
58	25	10
58	25	11
58	25	12
58	26	8
58	26	9
58	26	10
58	26	11
58	26	12
58	26	13
58	26	14
58	27	8
58	27	9
58	27	10
58	27	11
58	27	12
58	27	13
58	27	14
58	28	8
58	28	9
58	28	10
58	28	11
58	28	12
58	28	13
58	29	9
58	29	10
58	29	11
58	29	12
58	29	13
58	30	9
58	30	10
58	30	11
58	30	12
58	30	13
58	31	10
58	31	11
58	31	12
58	31	13
58	32	10
58	32	11
58	32	12
58	32	13
58	32	14
58	33	10
58	33	11
58	33	12
58	33	13
58	33	14
58	33	15
58	34	10
58	34	11
58	34	12
58	34	13
58	35	10
58	35	11
58	35	13
58	36	9
58	36	10
59	22	11
59	23	11
59	23	12
59	24	10
59	24	11
59	24	12
59	25	9
59	25	10
59	25	11
59	25	12
59	25	13
59	25	14
59	26	9
59	26	10
59	26	11
59	26	12
59	26	13
59	26	14
59	27	9
59	27	10
59	27	11
59	27	12
59	27	13
59	27	14
59	28	9
59	28	10
59	28	11
59	28	12
59	28	13
59	29	9
59	29	10
59	29	11
59	29	12
59	29	13
59	30	10
59	30	11
59	30	12
59	30	13
59	31	10
59	31	11
59	31	12
59	31	13
59	32	11
59	32	12
59	32	13
59	32	14
59	33	11
59	33	12
59	33	13
59	34	11
59	34	12
59	34	13
59	35	10
59	35	11
59	35	12
59	35	13
59	36	10
59	36	11
59	36	12
59	36	13
60	25	10
60	25	11
60	25	12
60	25	13
60	25	14
60	25	15
60	26	9
60	26	10
60	26	11
60	26	12
60	26	13
60	26	14
60	26	15
60	27	9
60	27	10
60	27	11
60	27	12
60	27	13
60	27	14
60	28	9
60	28	10
60	28	11
60	28	12
60	29	10
60	29	11
60	29	12
60	30	10
60	30	11
60	30	12
60	31	11
60	31	12
60	32	11
60	32	12
60	32	13
60	33	11
