#i	j	k
18	33	24
18	34	23
18	34	24
19	32	23
19	32	24
19	33	22
19	33	23
19	33	24
19	33	25
19	34	22
19	34	23
19	34	24
19	35	21
19	35	22
19	35	23
19	35	24
20	31	23
20	31	24
20	32	22
20	32	23
20	32	24
20	32	25
20	33	21
20	33	22
20	33	23
20	33	24
20	33	25
20	34	20
20	34	21
20	34	22
20	34	23
20	34	24
20	34	25
20	35	20
20	35	21
20	35	22
20	35	23
20	35	24
20	35	25
20	36	21
20	36	22
20	36	23
20	36	24
20	36	25
20	37	22
20	37	23
20	37	24
20	38	23
20	38	24
21	31	23
21	31	24
21	32	22
21	32	23
21	32	24
21	32	25
21	33	20
21	33	21
21	33	22
21	33	23
21	33	24
21	33	25
21	33	26
21	34	20
21	34	21
21	34	22
21	34	23
21	34	24
21	34	25
21	34	26
21	35	20
21	35	21
21	35	22
21	35	23
21	35	24
21	35	25
21	36	21
21	36	22
21	36	23
21	36	24
21	36	25
21	37	21
21	37	22
21	37	23
21	37	24
21	37	25
21	38	22
21	38	23
21	38	24
22	32	22
22	32	23
22	32	24
22	32	25
22	33	21
22	33	22
22	33	23
22	33	24
22	33	25
22	33	26
22	34	20
22	34	21
22	34	22
22	34	23
22	34	24
22	34	25
22	34	26
22	35	20
22	35	21
22	35	22
22	35	23
22	35	24
22	35	25
22	36	21
22	36	22
22	36	23
22	36	24
22	36	25
22	37	21
22	37	22
22	37	23
22	37	24
22	38	22
22	38	23
22	38	24
22	39	23
23	32	23
23	32	24
23	32	25
23	33	22
23	33	23
23	33	24
23	33	25
23	34	21
23	34	22
23	34	23
23	34	24
23	34	25
23	35	20
23	35	21
23	35	22
23	35	23
23	35	24
23	36	21
23	36	22
23	36	23
23	36	24
23	37	22
23	37	23
23	37	24
23	38	22
23	38	23
23	38	24
24	32	24
24	32	25
24	33	23
24	33	24
24	33	25
24	34	23
24	34	24
24	35	23
24	36	22
24	36	23
24	37	22
24	37	23
24	38	23
25	32	24
25	32	25
25	33	24
26	32	24
26	32	25
26	32	26
26	33	24
27	32	24
27	33	23
27	33	24
28	33	22
28	33	23
