#i	j	k
88	8	112
88	9	112
88	10	112
88	11	112
88	12	112
88	13	112
88	13	113
89	8	112
89	9	111
89	9	112
89	10	111
89	10	112
89	11	111
89	11	112
89	12	111
89	12	112
89	12	113
89	13	111
89	13	112
89	13	113
89	14	111
89	14	112
90	8	112
90	9	111
90	9	112
90	10	110
90	10	111
90	10	112
90	10	113
90	11	110
90	11	111
90	11	112
90	11	113
90	12	110
90	12	111
90	12	112
90	12	113
90	13	110
90	13	111
90	13	112
90	13	113
90	13	114
90	14	108
90	14	109
90	14	110
90	14	111
90	14	112
90	14	113
91	8	112
91	9	111
91	9	112
91	9	113
91	10	110
91	10	111
91	10	112
91	10	113
91	11	109
91	11	110
91	11	111
91	11	112
91	11	113
91	12	109
91	12	110
91	12	111
91	12	112
91	12	113
91	12	114
91	13	109
91	13	110
91	13	111
91	13	112
91	13	113
91	13	114
91	14	108
91	14	109
91	14	110
91	14	111
91	14	112
91	14	113
92	8	112
92	9	111
92	9	112
92	9	113
92	10	110
92	10	111
92	10	112
92	10	113
92	10	114
92	11	109
92	11	110
92	11	111
92	11	112
92	11	113
92	11	114
92	12	109
92	12	110
92	12	111
92	12	112
92	12	113
92	12	114
92	13	109
92	13	110
92	13	111
92	13	112
92	13	113
92	13	114
92	13	115
92	14	108
92	14	109
92	14	110
92	14	111
92	14	112
92	14	113
92	14	114
92	15	112
92	15	113
93	8	112
93	9	111
93	9	112
93	9	113
93	10	110
93	10	111
93	10	112
93	10	113
93	10	114
93	11	109
93	11	110
93	11	111
93	11	112
93	11	113
93	11	114
93	12	109
93	12	110
93	12	111
93	12	112
93	12	113
93	12	114
93	12	115
93	13	109
93	13	110
93	13	111
93	13	112
93	13	113
93	13	114
93	13	115
93	14	108
93	14	109
93	14	110
93	14	111
93	14	112
93	14	113
93	14	114
93	15	110
93	15	111
93	15	112
93	15	113
94	8	112
94	9	111
94	9	112
94	9	113
94	10	110
94	10	111
94	10	112
94	10	113
94	10	114
94	11	109
94	11	110
94	11	111
94	11	112
94	11	113
94	11	114
94	11	115
94	12	109
94	12	110
94	12	111
94	12	112
94	12	113
94	12	114
94	12	115
94	12	116
94	13	109
94	13	110
94	13	111
94	13	112
94	13	113
94	13	114
94	13	115
94	13	116
94	14	108
94	14	109
94	14	110
94	14	111
94	14	112
94	14	113
94	14	114
94	14	115
94	15	110
94	15	111
94	15	112
94	15	113
94	15	114
95	8	112
95	9	111
95	9	112
95	9	113
95	10	110
95	10	111
95	10	112
95	10	113
95	10	114
95	11	109
95	11	110
95	11	111
95	11	112
95	11	113
95	11	114
95	11	115
95	12	109
95	12	110
95	12	111
95	12	112
95	12	113
95	12	114
95	12	115
95	12	116
95	13	109
95	13	110
95	13	111
95	13	112
95	13	113
95	13	114
95	13	115
95	13	116
95	14	108
95	14	109
95	14	110
95	14	111
95	14	112
95	14	113
95	14	114
95	14	115
95	15	110
95	15	111
95	15	112
95	15	113
95	15	114
95	15	115
95	16	111
95	16	112
95	16	113
95	16	114
95	16	115
95	17	114
95	17	115
96	9	111
96	9	112
96	9	113
96	10	110
96	10	111
96	10	112
96	10	113
96	10	114
96	10	115
96	11	110
96	11	111
96	11	112
96	11	113
96	11	114
96	11	115
96	12	109
96	12	110
96	12	111
96	12	112
96	12	113
96	12	114
96	12	115
96	12	116
96	13	109
96	13	110
96	13	111
96	13	112
96	13	113
96	13	114
96	13	115
96	13	116
96	14	109
96	14	110
96	14	111
96	14	112
96	14	113
96	14	114
96	14	115
96	15	110
96	15	111
96	15	112
96	15	113
96	15	114
96	15	115
96	16	111
96	16	112
96	16	113
96	16	114
96	16	115
96	17	114
96	17	115
96	17	116
96	18	114
96	18	115
97	9	113
97	9	114
97	10	111
97	10	112
97	10	113
97	10	114
97	10	115
97	10	116
97	11	110
97	11	111
97	11	112
97	11	113
97	11	114
97	11	115
97	11	116
97	12	109
97	12	110
97	12	111
97	12	112
97	12	113
97	12	114
97	12	115
97	12	116
97	13	109
97	13	110
97	13	111
97	13	112
97	13	113
97	13	114
97	13	115
97	13	116
97	14	109
97	14	110
97	14	111
97	14	112
97	14	113
97	14	114
97	14	115
97	15	110
97	15	111
97	15	112
97	15	113
97	15	114
97	15	115
97	16	111
97	16	112
97	16	113
97	16	114
97	16	115
97	16	116
97	17	113
97	17	114
97	17	115
97	17	116
97	18	114
97	18	115
98	9	114
98	9	115
98	9	116
98	9	117
98	10	111
98	10	112
98	10	113
98	10	114
98	10	115
98	10	116
98	10	117
98	11	110
98	11	111
98	11	112
98	11	113
98	11	114
98	11	115
98	11	116
98	12	110
98	12	111
98	12	112
98	12	113
98	12	114
98	12	115
98	12	116
98	13	109
98	13	110
98	13	111
98	13	112
98	13	113
98	13	114
98	13	115
98	14	109
98	14	110
98	14	111
98	14	112
98	14	113
98	14	114
98	14	115
98	15	110
98	15	111
98	15	112
98	15	113
98	15	114
98	15	115
98	16	111
98	16	112
98	16	113
98	16	114
98	16	115
98	16	116
98	17	113
98	17	114
98	17	115
98	17	116
98	18	114
98	18	115
99	8	115
99	8	116
99	8	117
99	8	118
99	9	115
99	9	116
99	9	117
99	10	114
99	10	115
99	10	116
99	10	117
99	11	111
99	11	112
99	11	113
99	11	114
99	11	115
99	11	116
99	12	110
99	12	111
99	12	112
99	12	113
99	12	114
99	12	115
99	13	109
99	13	110
99	13	111
99	13	112
99	13	113
99	13	114
99	13	115
99	14	109
99	14	110
99	14	111
99	14	112
99	14	113
99	14	114
99	14	115
99	15	110
99	15	111
99	15	112
99	15	113
99	15	114
99	15	115
99	16	111
99	16	112
99	16	113
99	16	114
99	16	115
99	16	116
99	17	113
99	17	114
99	17	115
99	17	116
99	18	114
99	18	115
99	19	115
100	8	116
100	8	117
100	9	115
100	9	116
100	9	117
100	10	114
100	10	115
100	10	116
100	11	111
100	11	112
100	11	113
100	11	114
100	11	115
100	12	110
100	12	111
100	12	112
100	12	113
100	12	114
100	12	115
100	13	110
100	13	111
100	13	112
100	13	113
100	13	114
100	13	115
100	14	109
100	14	110
100	14	111
100	14	112
100	14	113
100	14	114
100	14	115
100	15	110
100	15	111
100	15	112
100	15	113
100	15	114
100	15	115
100	16	111
100	16	112
100	16	113
100	16	114
100	16	115
100	16	116
100	17	113
100	17	114
100	17	115
100	17	116
100	18	114
100	18	115
100	18	116
100	19	115
101	9	116
101	10	115
101	10	116
101	11	113
101	11	114
101	11	115
101	12	111
101	12	112
101	12	113
101	12	114
101	12	115
101	13	110
101	13	111
101	13	112
101	13	113
101	13	114
101	13	115
101	14	109
101	14	110
101	14	111
101	14	112
101	14	113
101	14	114
101	14	115
101	15	110
101	15	111
101	15	112
101	15	113
101	15	114
101	15	115
101	16	112
101	16	113
101	16	114
101	16	115
101	16	116
101	17	114
101	17	115
101	17	116
101	18	114
101	18	115
101	18	116
102	12	111
102	12	112
102	12	113
102	12	114
102	12	115
102	13	110
102	13	111
102	13	112
102	13	113
102	13	114
102	13	115
102	14	110
102	14	111
102	14	112
102	14	113
102	14	114
102	14	115
102	15	111
102	15	112
102	15	113
102	15	114
102	15	115
102	16	115
102	17	115
102	17	116
103	13	111
103	13	112
103	13	113
103	13	114
103	14	110
103	14	111
103	14	112
103	14	113
103	14	114
114	12	106
114	12	107
114	12	108
114	13	106
114	13	107
114	13	108
114	13	109
114	14	107
114	14	108
114	14	109
114	15	105
115	11	105
115	11	106
115	11	107
115	12	105
115	12	106
115	12	107
115	12	108
115	12	109
115	13	106
115	13	107
115	13	108
115	13	109
115	13	110
115	14	107
115	14	108
115	14	109
115	14	110
115	15	105
115	15	108
115	15	109
115	15	110
116	11	105
116	11	106
116	11	107
116	12	105
116	12	106
116	12	107
116	12	108
116	12	109
116	12	110
116	13	106
116	13	107
116	13	108
116	13	109
116	13	110
116	13	111
116	14	106
116	14	107
116	14	108
116	14	109
116	14	110
116	14	111
116	15	106
116	15	107
116	15	108
116	15	109
116	15	110
116	15	111
116	15	112
116	16	106
116	16	108
116	16	109
116	16	110
116	16	111
116	16	112
117	12	105
117	12	106
117	12	107
117	12	108
117	12	109
117	12	110
117	12	111
117	13	106
117	13	107
117	13	108
117	13	109
117	13	110
117	13	111
117	13	112
117	14	106
117	14	107
117	14	108
117	14	109
117	14	110
117	14	111
117	14	112
117	15	107
117	15	108
117	15	109
117	15	110
117	15	111
117	15	112
117	15	113
117	16	106
117	16	108
117	16	109
117	16	110
117	16	111
117	16	112
117	16	113
117	17	108
117	17	109
117	17	110
117	17	111
117	17	112
117	17	113
117	18	109
117	18	110
117	18	111
117	18	112
117	18	113
118	12	109
118	12	110
118	13	106
118	13	107
118	13	108
118	13	109
118	13	110
118	13	111
118	13	112
118	14	107
118	14	108
118	14	109
118	14	110
118	14	111
118	14	112
118	14	113
118	15	107
118	15	108
118	15	109
118	15	110
118	15	111
118	15	112
118	15	113
118	16	107
118	16	108
118	16	109
118	16	110
118	16	111
118	16	112
118	16	113
118	16	114
118	17	108
118	17	109
118	17	110
118	17	111
118	17	112
118	17	113
118	17	114
118	18	108
118	18	109
118	18	110
118	18	111
118	18	112
118	18	113
118	18	114
118	19	108
118	19	109
118	19	110
118	19	111
118	19	112
118	19	113
118	19	114
118	20	108
118	20	109
118	20	110
118	20	111
118	20	112
118	20	113
118	21	108
118	21	109
118	21	110
118	21	111
119	12	110
119	13	108
119	13	109
119	13	110
119	13	111
119	13	112
119	13	113
119	14	107
119	14	108
119	14	109
119	14	110
119	14	111
119	14	112
119	14	113
119	15	107
119	15	108
119	15	109
119	15	110
119	15	111
119	15	112
119	15	113
119	15	114
119	16	107
119	16	108
119	16	109
119	16	110
119	16	111
119	16	112
119	16	113
119	16	114
119	17	107
119	17	108
119	17	109
119	17	110
119	17	111
119	17	112
119	17	113
119	17	114
119	17	115
119	18	107
119	18	108
119	18	109
119	18	110
119	18	111
119	18	112
119	18	113
119	18	114
119	18	115
119	19	107
119	19	108
119	19	109
119	19	110
119	19	111
119	19	112
119	19	113
119	19	114
119	19	115
119	20	107
119	20	108
119	20	109
119	20	110
119	20	111
119	20	112
119	20	113
119	20	114
119	21	107
119	21	108
119	21	109
119	21	110
119	21	111
119	21	112
119	21	113
119	22	108
119	22	109
119	22	110
119	22	111
119	22	112
120	13	110
120	13	111
120	13	112
120	13	113
120	14	108
120	14	109
120	14	110
120	14	111
120	14	112
120	14	113
120	14	114
120	15	107
120	15	108
120	15	109
120	15	110
120	15	111
120	15	112
120	15	113
120	15	114
120	16	107
120	16	108
120	16	109
120	16	110
120	16	111
120	16	112
120	16	113
120	16	114
120	16	115
120	17	107
120	17	108
120	17	109
120	17	110
120	17	111
120	17	112
120	17	113
120	17	114
120	17	115
120	18	107
120	18	108
120	18	109
120	18	110
120	18	111
120	18	112
120	18	113
120	18	114
120	18	115
120	19	107
120	19	108
120	19	109
120	19	110
120	19	111
120	19	112
120	19	113
120	19	114
120	19	115
120	20	107
120	20	108
120	20	109
120	20	110
120	20	111
120	20	112
120	20	113
120	20	114
120	20	115
120	21	107
120	21	108
120	21	109
120	21	110
120	21	111
120	21	112
120	21	113
120	21	114
120	22	108
120	22	109
120	22	110
120	22	111
120	22	112
120	22	113
120	23	109
120	23	110
120	23	111
120	23	112
121	14	110
121	14	111
121	14	112
121	14	113
121	15	108
121	15	109
121	15	110
121	15	111
121	15	112
121	15	113
121	15	114
121	16	108
121	16	109
121	16	110
121	16	111
121	16	112
121	16	113
121	16	114
121	16	115
121	17	107
121	17	108
121	17	109
121	17	110
121	17	111
121	17	112
121	17	113
121	17	114
121	17	115
121	18	107
121	18	108
121	18	109
121	18	110
121	18	111
121	18	112
121	18	113
121	18	114
121	18	115
121	19	107
121	19	108
121	19	109
121	19	110
121	19	111
121	19	112
121	19	113
121	19	114
121	19	115
121	20	107
121	20	108
121	20	109
121	20	110
121	20	111
121	20	112
121	20	113
121	20	114
121	20	115
121	21	108
121	21	109
121	21	110
121	21	111
121	21	112
121	21	113
121	21	114
121	21	115
121	22	108
121	22	109
121	22	110
121	22	111
121	22	112
121	22	113
121	22	114
121	23	109
121	23	110
121	23	111
121	23	112
122	15	111
122	15	112
122	15	113
122	15	114
122	16	109
122	16	110
122	16	111
122	16	112
122	16	113
122	16	114
122	16	115
122	17	108
122	17	109
122	17	110
122	17	111
122	17	112
122	17	113
122	17	114
122	17	115
122	18	108
122	18	109
122	18	110
122	18	111
122	18	112
122	18	113
122	18	114
122	18	115
122	19	108
122	19	109
122	19	110
122	19	111
122	19	112
122	19	113
122	19	114
122	19	115
122	20	108
122	20	109
122	20	110
122	20	111
122	20	112
122	20	113
122	20	114
122	20	115
122	21	109
122	21	110
122	21	111
122	21	112
122	21	113
122	21	114
122	21	115
122	22	109
122	22	110
122	22	111
122	22	112
122	22	113
122	22	114
122	23	110
122	23	111
122	23	112
123	17	109
123	17	110
123	17	111
123	17	112
123	17	113
123	17	114
123	17	115
123	18	109
123	18	110
123	18	111
123	18	112
123	18	113
123	18	114
123	18	115
123	19	109
123	19	110
123	19	111
123	19	112
123	19	113
123	19	114
123	19	115
123	20	109
123	20	110
123	20	111
123	20	112
123	20	113
123	20	114
123	20	115
123	21	110
123	21	111
123	21	112
123	21	113
123	21	114
123	21	115
123	22	111
123	22	112
123	22	113
124	18	110
124	18	111
124	18	112
124	18	113
124	18	114
124	19	110
124	19	111
124	19	112
124	19	113
124	19	114
124	20	111
124	20	112
124	20	113
124	20	114
