#i	j	k
65	38	82
65	39	79
65	39	80
65	39	81
65	39	82
66	38	80
66	38	81
66	38	82
66	39	78
66	39	79
66	39	80
66	39	81
66	39	82
66	40	78
66	40	79
66	40	80
66	40	81
66	40	82
66	41	78
66	41	79
66	41	80
66	41	81
66	41	82
66	41	83
66	42	78
66	42	79
66	42	80
66	42	81
66	42	82
66	42	83
66	43	79
67	38	78
67	38	79
67	38	80
67	38	81
67	38	82
67	39	77
67	39	78
67	39	79
67	39	80
67	39	81
67	39	82
67	39	83
67	40	77
67	40	78
67	40	79
67	40	80
67	40	81
67	40	82
67	40	83
67	41	77
67	41	78
67	41	79
67	41	80
67	41	81
67	41	82
67	41	83
67	42	76
67	42	77
67	42	78
67	42	79
67	42	80
67	42	81
67	42	82
67	42	83
67	43	77
67	43	78
67	43	79
68	38	77
68	38	78
68	38	79
68	38	80
68	38	81
68	38	82
68	39	76
68	39	77
68	39	78
68	39	79
68	39	80
68	39	81
68	39	82
68	39	83
68	40	76
68	40	77
68	40	78
68	40	79
68	40	80
68	40	81
68	40	82
68	40	83
68	40	84
68	41	76
68	41	77
68	41	78
68	41	79
68	41	80
68	41	81
68	41	82
68	41	83
68	41	84
68	42	75
68	42	76
68	42	77
68	42	78
68	42	79
68	42	80
68	42	81
68	42	82
68	42	83
68	42	84
68	43	75
68	43	76
68	43	77
68	43	78
68	43	79
68	43	80
68	43	81
68	43	82
68	43	83
68	44	79
69	37	76
69	37	77
69	37	78
69	37	79
69	38	76
69	38	77
69	38	78
69	38	79
69	38	80
69	39	75
69	39	76
69	39	77
69	39	78
69	39	79
69	39	80
69	39	81
69	39	82
69	39	83
69	40	75
69	40	76
69	40	77
69	40	78
69	40	79
69	40	80
69	40	81
69	40	82
69	40	83
69	40	84
69	41	74
69	41	75
69	41	76
69	41	77
69	41	78
69	41	79
69	41	80
69	41	81
69	41	82
69	41	83
69	41	84
69	41	85
69	42	74
69	42	75
69	42	76
69	42	77
69	42	78
69	42	79
69	42	80
69	42	81
69	42	82
69	42	83
69	42	84
69	43	74
69	43	75
69	43	76
69	43	77
69	43	78
69	43	79
69	43	80
69	43	81
69	43	82
69	43	83
69	43	84
69	44	75
69	44	76
69	44	77
69	44	78
69	44	79
69	44	80
69	44	81
69	44	82
69	44	83
69	44	84
69	45	79
69	45	80
70	34	77
70	35	76
70	35	77
70	35	78
70	36	75
70	36	76
70	36	77
70	36	78
70	37	75
70	37	76
70	37	77
70	37	78
70	37	79
70	38	74
70	38	75
70	38	76
70	38	77
70	38	78
70	38	79
70	38	80
70	39	74
70	39	75
70	39	76
70	39	77
70	39	78
70	39	79
70	39	80
70	39	81
70	39	82
70	39	83
70	40	74
70	40	75
70	40	76
70	40	77
70	40	78
70	40	79
70	40	80
70	40	81
70	40	82
70	40	83
70	40	84
70	41	74
70	41	75
70	41	76
70	41	77
70	41	78
70	41	79
70	41	80
70	41	81
70	41	82
70	41	83
70	41	84
70	41	85
70	42	73
70	42	74
70	42	75
70	42	76
70	42	77
70	42	78
70	42	79
70	42	80
70	42	81
70	42	82
70	42	83
70	42	84
70	42	85
70	42	86
70	43	73
70	43	74
70	43	75
70	43	76
70	43	77
70	43	78
70	43	79
70	43	80
70	43	81
70	43	82
70	43	83
70	43	84
70	43	85
70	44	74
70	44	75
70	44	76
70	44	77
70	44	78
70	44	79
70	44	80
70	44	81
70	44	82
70	44	83
70	44	84
70	44	85
70	45	76
70	45	77
70	45	78
70	45	79
70	45	80
70	45	81
70	45	82
70	45	83
70	45	84
70	45	85
70	46	79
70	46	80
70	46	81
70	46	82
70	46	83
70	46	84
70	46	85
70	47	81
71	35	75
71	35	76
71	35	77
71	35	78
71	35	79
71	36	74
71	36	75
71	36	76
71	36	77
71	36	78
71	36	79
71	37	74
71	37	75
71	37	76
71	37	77
71	37	78
71	37	79
71	38	73
71	38	74
71	38	75
71	38	76
71	38	77
71	38	78
71	38	79
71	38	80
71	39	73
71	39	74
71	39	75
71	39	76
71	39	77
71	39	78
71	39	79
71	39	80
71	39	81
71	39	82
71	39	83
71	40	73
71	40	74
71	40	75
71	40	76
71	40	77
71	40	78
71	40	79
71	40	80
71	40	81
71	40	82
71	40	83
71	40	84
71	41	73
71	41	74
71	41	75
71	41	76
71	41	77
71	41	78
71	41	79
71	41	80
71	41	81
71	41	82
71	41	83
71	41	84
71	41	85
71	42	73
71	42	74
71	42	75
71	42	76
71	42	77
71	42	78
71	42	79
71	42	80
71	42	81
71	42	82
71	42	83
71	42	84
71	42	85
71	42	86
71	43	72
71	43	73
71	43	74
71	43	75
71	43	76
71	43	77
71	43	78
71	43	79
71	43	80
71	43	81
71	43	82
71	43	83
71	43	84
71	43	85
71	43	86
71	43	87
71	44	74
71	44	75
71	44	76
71	44	77
71	44	78
71	44	79
71	44	80
71	44	81
71	44	82
71	44	83
71	44	84
71	44	85
71	44	86
71	45	75
71	45	76
71	45	77
71	45	78
71	45	79
71	45	80
71	45	81
71	45	82
71	45	83
71	45	84
71	45	85
71	45	86
71	46	77
71	46	78
71	46	79
71	46	80
71	46	81
71	46	82
71	46	83
71	46	84
71	46	85
71	46	86
72	36	73
72	36	74
72	36	75
72	36	76
72	36	77
72	36	78
72	36	79
72	36	80
72	37	73
72	37	74
72	37	75
72	37	76
72	37	77
72	37	78
72	37	79
72	37	80
72	37	81
72	38	73
72	38	74
72	38	75
72	38	76
72	38	77
72	38	78
72	38	79
72	38	80
72	38	81
72	38	82
72	38	83
72	39	72
72	39	73
72	39	74
72	39	75
72	39	76
72	39	77
72	39	78
72	39	79
72	39	80
72	39	81
72	39	82
72	39	83
72	40	72
72	40	73
72	40	74
72	40	75
72	40	76
72	40	77
72	40	78
72	40	79
72	40	80
72	40	81
72	40	82
72	40	83
72	40	84
72	41	72
72	41	73
72	41	74
72	41	75
72	41	76
72	41	77
72	41	78
72	41	79
72	41	80
72	41	81
72	41	82
72	41	83
72	41	84
72	41	85
72	42	72
72	42	73
72	42	74
72	42	75
72	42	76
72	42	77
72	42	78
72	42	79
72	42	80
72	42	81
72	42	82
72	42	83
72	42	84
72	42	85
72	42	86
72	43	72
72	43	73
72	43	74
72	43	75
72	43	76
72	43	77
72	43	78
72	43	79
72	43	80
72	43	81
72	43	82
72	43	83
72	43	84
72	43	85
72	43	86
72	43	87
72	44	74
72	44	75
72	44	76
72	44	77
72	44	78
72	44	79
72	44	80
72	44	81
72	44	82
72	44	83
72	44	84
72	44	85
72	44	86
72	45	75
72	45	76
72	45	77
72	45	78
72	45	79
72	45	80
72	45	81
72	45	82
72	45	83
72	45	84
72	45	85
72	45	86
72	46	76
72	46	77
72	46	78
72	46	85
72	46	86
73	35	73
73	36	73
73	36	74
73	37	72
73	37	73
73	37	74
73	37	75
73	37	76
73	37	77
73	37	78
73	37	79
73	38	72
73	38	73
73	38	74
73	38	75
73	38	76
73	38	77
73	38	78
73	38	79
73	38	80
73	38	81
73	38	82
73	39	72
73	39	73
73	39	74
73	39	75
73	39	76
73	39	77
73	39	78
73	39	79
73	39	80
73	39	81
73	39	82
73	39	83
73	40	72
73	40	73
73	40	74
73	40	75
73	40	76
73	40	77
73	40	78
73	40	79
73	40	80
73	40	81
73	40	82
73	40	83
73	40	84
73	41	71
73	41	72
73	41	73
73	41	74
73	41	75
73	41	76
73	41	77
73	41	78
73	41	79
73	41	80
73	41	81
73	41	82
73	41	83
73	41	84
73	41	85
73	42	71
73	42	72
73	42	73
73	42	74
73	42	75
73	42	76
73	42	77
73	42	78
73	42	79
73	42	80
73	42	81
73	42	82
73	42	83
73	42	84
73	42	85
73	42	86
73	43	71
73	43	72
73	43	73
73	43	74
73	43	75
73	43	76
73	43	77
73	43	78
73	43	79
73	43	80
73	43	81
73	43	82
73	43	83
73	43	84
73	43	85
73	43	86
73	43	87
73	44	72
73	44	73
73	44	74
73	44	75
73	44	76
73	44	77
73	44	78
73	44	79
73	44	80
73	44	81
73	44	82
73	44	83
73	44	84
73	44	85
73	44	86
73	45	74
73	45	75
73	45	76
73	45	77
73	45	78
73	45	79
73	45	84
73	45	85
73	45	86
73	46	75
73	46	76
73	46	77
73	46	78
74	35	73
74	36	72
74	36	73
74	36	74
74	37	72
74	37	73
74	37	74
74	37	75
74	38	72
74	38	73
74	38	74
74	38	75
74	38	76
74	38	77
74	38	78
74	39	71
74	39	72
74	39	73
74	39	74
74	39	75
74	39	76
74	39	77
74	39	78
74	39	79
74	39	80
74	39	81
74	40	71
74	40	72
74	40	73
74	40	74
74	40	75
74	40	76
74	40	77
74	40	78
74	40	79
74	40	80
74	40	81
74	40	82
74	40	83
74	40	84
74	41	71
74	41	72
74	41	73
74	41	74
74	41	75
74	41	76
74	41	77
74	41	78
74	41	79
74	41	80
74	41	81
74	41	82
74	41	83
74	41	84
74	41	85
74	42	71
74	42	72
74	42	73
74	42	74
74	42	75
74	42	76
74	42	77
74	42	78
74	42	79
74	42	80
74	42	81
74	42	82
74	42	83
74	42	84
74	42	85
74	42	86
74	43	72
74	43	73
74	43	74
74	43	75
74	43	76
74	43	77
74	43	78
74	43	79
74	43	80
74	43	81
74	43	82
74	43	83
74	43	84
74	43	85
74	43	86
74	44	72
74	44	73
74	44	74
74	44	75
74	44	76
74	44	77
74	44	78
74	44	79
74	44	80
74	44	81
74	44	82
74	44	83
74	44	84
74	44	85
74	44	86
74	45	73
74	45	74
74	45	75
74	45	76
74	45	77
74	45	78
74	45	79
74	45	84
74	45	85
74	45	86
74	46	74
74	46	75
74	46	76
74	46	77
74	46	78
74	47	75
74	47	76
74	47	77
75	35	72
75	36	72
75	36	73
75	36	74
75	37	72
75	37	73
75	37	74
75	37	75
75	38	71
75	38	72
75	38	73
75	38	74
75	38	75
75	38	76
75	39	71
75	39	72
75	39	73
75	39	74
75	39	75
75	39	76
75	39	77
75	39	78
75	40	70
75	40	71
75	40	72
75	40	73
75	40	74
75	40	75
75	40	76
75	40	77
75	40	78
75	40	79
75	40	80
75	40	81
75	41	70
75	41	71
75	41	72
75	41	73
