#IdRegion	CellsNumber	Eff_Radius
1		8189		9.768715e+00
2		7222		9.367988e+00
3		5955		8.784581e+00
4		5764		8.689641e+00
5		5316		8.458411e+00
6		5265		8.431275e+00
7		5169		8.379717e+00
8		3544		7.389103e+00
9		3456		7.327431e+00
10		3096		7.063622e+00
11		3061		7.036904e+00
12		3040		7.020774e+00
13		2743		6.784259e+00
14		2443		6.527321e+00
15		2393		6.482483e+00
16		2363		6.455280e+00
17		2318		6.414040e+00
18		2163		6.267765e+00
19		2146		6.251301e+00
20		2145		6.250329e+00
21		2009		6.115338e+00
22		1898		6.000571e+00
23		1884		5.985781e+00
24		1884		5.985781e+00
25		1851		5.950626e+00
26		1788		5.882334e+00
27		1737		5.825865e+00
28		1640		5.715336e+00
29		1630		5.703696e+00
30		1596		5.663759e+00
31		1542		5.599148e+00
32		1528		5.582151e+00
33		1461		5.499340e+00
34		1410		5.434591e+00
35		1379		5.394467e+00
36		1301		5.290779e+00
37		1271		5.249795e+00
38		1266		5.242902e+00
39		1262		5.237374e+00
40		1248		5.217935e+00
41		1179		5.119943e+00
42		1159		5.090827e+00
43		1142		5.065814e+00
44		1131		5.049496e+00
45		1126		5.042044e+00
46		1123		5.037562e+00
47		1094		4.993821e+00
48		1033		4.899224e+00
49		1015		4.870601e+00
50		945		4.755955e+00
51		864		4.615992e+00
52		863		4.614211e+00
53		823		4.541790e+00
54		817		4.530726e+00
55		812		4.521465e+00
56		791		4.482146e+00
57		761		4.424750e+00
58		758		4.418928e+00
59		718		4.339789e+00
60		703		4.309355e+00
61		654		4.206812e+00
62		642		4.180923e+00
63		597		4.080862e+00
64		570		4.018390e+00
65		519		3.894780e+00
66		511		3.874665e+00
67		468		3.762783e+00
68		454		3.724881e+00
69		394		3.552979e+00
70		367		3.469891e+00
71		364		3.460411e+00
72		364		3.460411e+00
73		346		3.402404e+00
74		339		3.379303e+00
75		313		3.290601e+00
76		308		3.272985e+00
77		263		3.105125e+00
78		258		3.085321e+00
79		254		3.069293e+00
80		233		2.982262e+00
81		230		2.969407e+00
82		192		2.795938e+00
83		190		2.786196e+00
84		142		2.528463e+00
85		137		2.498431e+00
86		133		2.473875e+00
87		125		2.423244e+00
88		100		2.249541e+00
89		78		2.070739e+00
90		75		2.043843e+00
91		75		2.043843e+00
92		62		1.918187e+00
93		61		1.907819e+00
94		55		1.843096e+00
95		55		1.843096e+00
96		54		1.831858e+00
97		53		1.820480e+00
98		51		1.797286e+00
99		51		1.797286e+00
100		45		1.723844e+00
101		42		1.684652e+00
102		41		1.671174e+00
103		33		1.554528e+00
104		25		1.417122e+00
105		24		1.397969e+00
106		22		1.358005e+00
107		18		1.270139e+00
108		16		1.221238e+00
109		14		1.168073e+00
110		11		1.077849e+00
111		10		1.044144e+00
112		10		1.044144e+00
113		9		1.008110e+00
114		7		9.270998e-01
115		6		8.806654e-01
116		4		7.693321e-01
117		3		6.989846e-01
118		3		6.989846e-01
119		2		6.106192e-01
120		2		6.106192e-01
121		1		4.846488e-01
122		1		4.846488e-01
