#i	j	k
46	64	21
46	65	20
46	65	21
46	66	19
46	66	20
46	66	21
46	67	19
46	68	18
46	68	19
46	69	18
46	69	19
46	70	18
46	70	19
46	71	18
47	64	21
47	64	22
47	65	20
47	65	21
47	65	22
47	66	19
47	66	20
47	66	21
47	66	22
47	67	18
47	67	19
47	67	20
47	67	21
47	67	22
47	68	18
47	68	19
47	68	20
47	69	17
47	69	18
47	69	19
47	69	20
47	70	17
47	70	18
47	70	19
47	70	20
47	71	17
47	71	18
47	71	19
47	71	20
48	63	22
48	64	20
48	64	21
48	64	22
48	65	19
48	65	20
48	65	21
48	65	22
48	65	23
48	66	18
48	66	19
48	66	20
48	66	21
48	66	22
48	66	23
48	67	18
48	67	19
48	67	20
48	67	21
48	67	22
48	67	23
48	68	17
48	68	18
48	68	19
48	68	20
48	68	21
48	68	22
48	68	23
48	69	17
48	69	18
48	69	19
48	69	20
48	69	21
48	70	16
48	70	17
48	70	18
48	70	19
48	70	20
48	70	21
48	71	16
48	71	17
48	71	18
48	71	19
48	71	20
48	72	16
48	72	17
48	72	18
48	72	19
48	72	20
49	63	22
49	64	20
49	64	21
49	64	22
49	64	23
49	65	19
49	65	20
49	65	21
49	65	22
49	65	23
49	66	18
49	66	19
49	66	20
49	66	21
49	66	22
49	66	23
49	66	24
49	67	17
49	67	18
49	67	19
49	67	20
49	67	21
49	67	22
49	67	23
49	67	24
49	68	16
49	68	17
49	68	18
49	68	19
49	68	20
49	68	21
49	68	22
49	68	23
49	68	24
49	69	16
49	69	17
49	69	18
49	69	19
49	69	20
49	69	21
49	69	22
49	69	23
49	69	24
49	70	15
49	70	16
49	70	17
49	70	18
49	70	19
49	70	20
49	70	21
49	71	15
49	71	16
49	71	17
49	71	18
49	71	19
49	71	20
49	71	21
49	72	15
49	72	16
49	72	17
49	72	18
49	72	19
49	72	20
49	72	21
49	73	15
49	73	16
50	63	22
50	63	23
50	64	20
50	64	21
50	64	22
50	64	23
50	65	19
50	65	20
50	65	21
50	65	22
50	65	23
50	65	24
50	66	18
50	66	19
50	66	20
50	66	21
50	66	22
50	66	23
50	66	24
50	67	17
50	67	18
50	67	19
50	67	20
50	67	21
50	67	22
50	67	23
50	67	24
50	67	25
50	68	16
50	68	17
50	68	18
50	68	19
50	68	20
50	68	21
50	68	22
50	68	23
50	68	24
50	68	25
50	69	15
50	69	16
50	69	17
50	69	18
50	69	19
50	69	20
50	69	21
50	69	22
50	69	23
50	69	24
50	69	25
50	70	15
50	70	16
50	70	17
50	70	18
50	70	19
50	70	20
50	70	21
50	70	22
50	70	23
50	70	24
50	70	25
50	71	15
50	71	16
50	71	17
50	71	18
50	71	19
50	71	20
50	71	21
50	71	22
50	72	14
50	72	15
50	72	16
50	72	17
50	72	18
50	72	19
50	72	20
50	72	21
50	72	22
50	73	14
50	73	15
50	73	16
50	73	17
50	73	18
50	73	19
50	73	20
50	73	21
50	74	14
50	74	15
51	63	22
51	63	23
51	64	20
51	64	21
51	64	22
51	64	23
51	64	24
51	65	18
51	65	19
51	65	20
51	65	21
51	65	22
51	65	23
51	65	24
51	66	17
51	66	18
51	66	19
51	66	20
51	66	21
51	66	22
51	66	23
51	66	24
51	66	25
51	67	16
51	67	17
51	67	18
51	67	19
51	67	20
51	67	21
51	67	22
51	67	23
51	67	24
51	67	25
51	68	16
51	68	17
51	68	18
51	68	19
51	68	20
51	68	21
51	68	22
51	68	23
51	68	24
51	68	25
51	68	26
51	69	15
51	69	16
51	69	17
51	69	18
51	69	19
51	69	20
51	69	21
51	69	22
51	69	23
51	69	24
51	69	25
51	69	26
51	70	15
51	70	16
51	70	17
51	70	18
51	70	19
51	70	20
51	70	21
51	70	22
51	70	23
51	70	24
51	70	25
51	70	26
51	71	14
51	71	15
51	71	16
51	71	17
51	71	18
51	71	19
51	71	20
51	71	21
51	71	22
51	71	23
51	71	24
51	71	25
51	71	26
51	72	14
51	72	15
51	72	16
51	72	17
51	72	18
51	72	19
51	72	20
51	72	21
51	72	22
51	72	23
51	73	14
51	73	15
51	73	16
51	73	17
51	73	18
51	73	19
51	73	20
51	73	21
51	73	22
51	74	14
51	74	15
51	74	16
51	75	14
52	63	22
52	63	23
52	64	20
52	64	21
52	64	22
52	64	23
52	64	24
52	64	25
52	65	18
52	65	19
52	65	20
52	65	21
52	65	22
52	65	23
52	65	24
52	65	25
52	66	17
52	66	18
52	66	19
52	66	20
52	66	21
52	66	22
52	66	23
52	66	24
52	66	25
52	67	16
52	67	17
52	67	18
52	67	19
52	67	20
52	67	21
52	67	22
52	67	23
52	67	24
52	67	25
52	68	16
52	68	17
52	68	18
52	68	19
52	68	20
52	68	21
52	68	22
52	68	23
52	68	24
52	68	25
52	68	26
52	69	15
52	69	16
52	69	17
52	69	18
52	69	19
52	69	20
52	69	21
52	69	22
52	69	23
52	69	24
52	69	25
52	69	26
52	69	27
52	70	14
52	70	15
52	70	16
52	70	17
52	70	18
52	70	19
52	70	20
52	70	21
52	70	22
52	70	23
52	70	24
52	70	25
52	70	26
52	70	27
52	71	14
52	71	15
52	71	16
52	71	17
52	71	18
52	71	19
52	71	20
52	71	21
52	71	22
52	71	23
52	71	24
52	71	25
52	71	26
52	71	27
52	72	14
52	72	15
52	72	16
52	72	17
52	72	18
52	72	19
52	72	20
52	72	21
52	72	22
52	72	23
52	72	24
52	72	25
52	72	26
52	72	27
52	73	14
52	73	15
52	73	16
52	73	17
52	73	18
52	73	19
52	73	20
52	73	21
52	73	22
52	73	23
52	74	14
52	74	15
52	74	16
52	74	17
52	74	18
52	74	19
52	74	20
52	74	21
52	75	14
52	75	15
53	63	22
53	63	23
53	63	24
53	64	20
53	64	21
53	64	22
53	64	23
53	64	24
53	64	25
53	65	18
53	65	19
53	65	20
53	65	21
53	65	22
53	65	23
53	65	24
53	65	25
53	66	17
53	66	18
53	66	19
53	66	20
53	66	21
53	66	22
53	66	23
53	66	24
53	66	25
53	67	16
53	67	17
53	67	18
53	67	19
53	67	20
53	67	21
53	67	22
53	67	23
53	67	24
53	67	25
53	67	26
53	68	16
53	68	17
53	68	18
53	68	19
53	68	20
53	68	21
53	68	22
53	68	23
53	68	24
53	68	25
53	68	26
53	69	15
53	69	16
53	69	17
53	69	18
53	69	19
53	69	20
53	69	21
53	69	22
53	69	23
53	69	24
53	69	25
53	69	26
53	69	27
53	70	14
53	70	15
53	70	16
53	70	17
53	70	18
53	70	19
53	70	20
53	70	21
53	70	22
53	70	23
53	70	24
53	70	25
53	70	26
53	70	27
53	71	14
53	71	15
53	71	16
53	71	17
53	71	18
53	71	19
53	71	20
53	71	21
53	71	22
53	71	23
53	71	24
53	71	25
53	71	26
53	71	27
53	72	14
53	72	15
53	72	16
53	72	17
53	72	18
53	72	19
53	72	20
53	72	21
53	72	22
53	72	23
53	72	24
53	72	25
53	72	26
53	72	27
53	72	28
53	73	14
53	73	15
53	73	16
53	73	17
53	73	18
53	73	19
53	73	20
53	73	21
53	73	22
53	73	23
53	73	24
53	73	25
53	73	26
53	74	14
53	74	15
53	74	16
53	74	17
53	74	18
53	74	19
53	74	20
53	74	21
53	74	22
53	75	14
53	75	15
53	75	16
54	63	22
54	63	23
54	63	24
54	63	25
54	63	26
54	64	20
54	64	21
54	64	22
54	64	23
54	64	24
54	64	25
54	65	18
54	65	19
54	65	20
54	65	21
54	65	22
54	65	23
54	65	24
54	65	25
54	65	26
54	66	17
54	66	18
54	66	19
54	66	20
54	66	21
54	66	22
54	66	23
54	66	24
54	66	25
54	66	26
54	67	16
54	67	17
54	67	18
54	67	19
54	67	20
54	67	21
54	67	22
54	67	23
54	67	24
54	67	25
54	67	26
54	68	16
54	68	17
54	68	18
54	68	19
54	68	20
54	68	21
54	68	22
54	68	23
54	68	24
54	68	25
54	68	26
54	68	27
54	69	15
54	69	16
54	69	17
54	69	18
54	69	19
54	69	20
54	69	21
54	69	22
54	69	23
54	69	24
54	69	25
54	69	26
54	69	27
54	70	14
54	70	15
54	70	16
54	70	17
54	70	18
54	70	19
54	70	20
54	70	21
54	70	22
54	70	23
54	70	24
54	70	25
54	70	26
54	70	27
54	71	14
54	71	15
54	71	16
54	71	17
54	71	18
54	71	19
54	71	20
