#i	j	k
39	50	5
39	51	5
39	52	5
39	54	7
40	49	4
40	49	5
40	49	6
40	50	3
40	50	4
40	50	5
40	50	6
40	51	3
40	51	4
40	51	5
40	51	6
40	52	4
40	52	5
40	52	6
40	53	4
40	53	5
40	53	6
40	54	5
40	54	6
40	54	7
40	55	5
40	55	6
40	55	7
40	55	8
40	55	9
40	56	6
40	56	7
40	56	8
40	56	9
40	57	9
41	48	3
41	48	4
41	48	5
41	48	6
41	49	3
41	49	4
41	49	5
41	49	6
41	50	2
41	50	3
41	50	4
41	50	5
41	50	6
41	51	2
41	51	3
41	51	4
41	51	5
41	51	6
41	52	2
41	52	3
41	52	4
41	52	5
41	52	6
41	53	2
41	53	3
41	53	4
41	53	5
41	53	6
41	53	7
41	54	3
41	54	4
41	54	5
41	54	6
41	54	7
41	54	8
41	55	4
41	55	5
41	55	6
41	55	7
41	55	8
41	56	4
41	56	5
41	56	6
41	56	7
41	56	8
41	56	9
41	57	5
41	57	6
41	57	7
41	57	8
41	57	9
41	57	10
41	58	5
41	58	6
41	58	7
42	48	3
42	48	4
42	48	5
42	48	6
42	49	2
42	49	3
42	49	4
42	49	5
42	50	1
42	50	2
42	50	3
42	50	4
42	50	5
42	51	1
42	51	2
42	51	3
42	51	4
42	51	5
42	52	1
42	52	2
42	52	3
42	52	4
42	52	5
42	52	6
42	53	1
42	53	2
42	53	3
42	53	4
42	53	5
42	53	6
42	53	7
42	54	1
42	54	2
42	54	3
42	54	4
42	54	5
42	54	6
42	54	7
42	55	2
42	55	3
42	55	4
42	55	5
42	55	6
42	55	7
42	55	8
42	56	3
42	56	4
42	56	5
42	56	6
42	56	7
42	56	8
42	56	9
42	57	4
42	57	5
42	57	6
42	57	7
42	57	8
42	57	9
42	58	4
42	58	5
42	58	6
42	58	7
42	59	5
43	47	6
43	48	4
43	48	5
43	48	6
43	49	3
43	49	4
43	49	5
43	50	2
43	50	3
43	50	4
43	50	5
43	51	1
43	51	2
43	51	3
43	51	4
43	51	5
43	52	1
43	52	2
43	52	3
43	52	4
43	52	5
43	53	1
43	53	2
43	53	3
43	53	4
43	53	5
43	53	6
43	54	1
43	54	2
43	54	3
43	54	4
43	54	5
43	54	6
43	54	7
43	55	1
43	55	2
43	55	3
43	55	4
43	55	5
43	55	6
43	55	7
43	55	8
43	56	2
43	56	3
43	56	4
43	56	5
43	56	6
43	56	7
43	56	8
43	56	9
43	57	3
43	57	4
43	57	5
43	57	6
43	57	7
43	57	8
43	58	3
43	58	4
43	58	5
43	58	6
43	58	7
43	59	4
43	59	5
44	48	4
44	49	4
44	50	3
44	50	4
44	50	5
44	51	2
44	51	3
44	51	4
44	51	5
44	52	2
44	52	3
44	52	4
44	52	5
44	53	1
44	53	2
44	53	3
44	53	4
44	53	5
44	53	6
44	54	1
44	54	2
44	54	3
44	54	4
44	54	5
44	54	6
44	54	7
44	55	1
44	55	2
44	55	3
44	55	4
44	55	5
44	55	6
44	55	7
44	55	8
44	56	2
44	56	3
44	56	4
44	56	5
44	56	6
44	56	7
44	56	8
44	57	2
44	57	3
44	57	4
44	57	5
44	57	6
44	57	7
44	57	8
44	58	3
44	58	4
44	58	5
44	58	6
44	59	5
45	49	4
45	50	4
45	52	5
45	53	3
45	53	4
45	53	5
45	53	6
45	54	2
45	54	3
45	54	4
45	54	5
45	54	6
45	54	7
45	55	2
45	55	3
45	55	4
45	55	5
45	55	6
45	55	7
45	56	2
45	56	3
45	56	4
45	56	5
45	56	6
45	56	7
45	56	8
45	57	2
45	57	3
45	57	4
45	57	5
45	57	6
45	57	7
45	58	3
45	58	4
45	58	5
45	58	6
46	54	6
46	55	3
46	55	6
46	55	7
46	56	2
46	56	3
46	56	4
46	56	5
46	56	6
46	56	7
46	57	3
46	57	4
46	57	5
46	58	5
