#i	j	k
27	20	12
27	20	13
27	20	14
27	21	12
27	21	13
27	22	12
28	13	1
28	14	6
28	18	15
28	19	10
28	19	11
28	19	12
28	19	13
28	19	15
28	20	10
28	20	11
28	20	12
28	20	13
28	20	14
28	20	15
28	21	11
28	21	12
28	21	13
28	21	14
28	21	15
28	22	11
28	22	12
28	22	13
28	22	14
28	22	15
28	23	12
28	23	13
28	23	14
28	23	15
29	13	1
29	13	6
29	14	1
29	14	2
29	14	3
29	14	4
29	14	5
29	14	6
29	14	7
29	15	5
29	15	6
29	15	7
29	16	5
29	16	6
29	16	7
29	16	15
29	17	5
29	17	6
29	17	15
29	18	6
29	18	9
29	18	10
29	18	11
29	18	12
29	18	14
29	18	15
29	19	5
29	19	6
29	19	10
29	19	11
29	19	12
29	19	13
29	19	14
29	19	15
29	20	4
29	20	5
29	20	6
29	20	10
29	20	11
29	20	12
29	20	13
29	20	14
29	20	15
29	21	5
29	21	6
29	21	7
29	21	10
29	21	11
29	21	12
29	21	13
29	21	14
29	21	15
29	22	6
29	22	7
29	22	8
29	22	10
29	22	11
29	22	12
29	22	13
29	22	14
29	23	7
29	23	8
29	23	9
29	23	10
29	23	11
29	23	12
29	23	13
29	23	14
29	24	9
29	24	10
29	24	11
29	24	12
29	24	13
29	24	14
29	25	9
29	25	11
29	25	12
29	25	13
29	25	14
29	26	11
29	26	12
29	26	13
29	26	14
30	13	1
30	13	4
30	13	5
30	13	6
30	14	1
30	14	2
30	14	3
30	14	4
30	14	5
30	14	6
30	14	7
30	15	1
30	15	2
30	15	3
30	15	4
30	15	5
30	15	6
30	15	7
30	15	8
30	16	3
30	16	4
30	16	5
30	16	6
30	16	7
30	16	8
30	16	15
30	17	3
30	17	4
30	17	5
30	17	6
30	17	7
30	17	8
30	17	9
30	17	10
30	17	11
30	17	14
30	17	15
30	18	3
30	18	4
30	18	5
30	18	6
30	18	7
30	18	8
30	18	9
30	18	10
30	18	11
30	18	12
30	18	13
30	18	14
30	18	15
30	19	3
30	19	4
30	19	5
30	19	6
30	19	7
30	19	8
30	19	9
30	19	10
30	19	11
30	19	12
30	19	13
30	19	14
30	19	15
30	20	3
30	20	4
30	20	5
30	20	6
30	20	7
30	20	8
30	20	9
30	20	10
30	20	11
30	20	12
30	20	13
30	20	14
30	21	3
30	21	4
30	21	5
30	21	6
30	21	7
30	21	8
30	21	9
30	21	10
30	21	11
30	21	12
30	21	13
30	21	14
30	22	4
30	22	5
30	22	6
30	22	7
30	22	8
30	22	9
30	22	10
30	22	11
30	22	12
30	22	13
30	22	14
30	23	5
30	23	6
30	23	7
30	23	8
30	23	9
30	23	10
30	23	11
30	23	12
30	23	13
30	24	6
30	24	7
30	24	8
30	24	9
30	24	10
30	24	11
30	24	12
30	24	13
30	25	9
30	25	10
30	25	11
30	25	12
30	25	13
30	26	10
30	26	11
30	26	12
30	26	13
30	27	13
31	13	1
31	13	2
31	13	3
31	13	4
31	13	5
31	13	6
31	14	1
31	14	2
31	14	3
31	14	4
31	14	5
31	14	6
31	14	7
31	15	1
31	15	2
31	15	3
31	15	4
31	15	5
31	15	6
31	15	7
31	15	8
31	16	1
31	16	2
31	16	3
31	16	4
31	16	5
31	16	6
31	16	7
31	16	8
31	16	9
31	16	15
31	16	16
31	17	1
31	17	2
31	17	3
31	17	4
31	17	5
31	17	6
31	17	7
31	17	8
31	17	9
31	17	10
31	17	11
31	17	14
31	17	15
31	18	1
31	18	2
31	18	3
31	18	4
31	18	5
31	18	6
31	18	7
31	18	8
31	18	9
31	18	10
31	18	11
31	18	12
31	18	13
31	18	14
31	19	1
31	19	2
31	19	3
31	19	4
31	19	5
31	19	6
31	19	7
31	19	8
31	19	9
31	19	10
31	19	11
31	19	12
31	19	13
31	19	14
31	20	1
31	20	2
31	20	3
31	20	4
31	20	5
31	20	6
31	20	7
31	20	8
31	20	9
31	20	10
31	20	11
31	20	12
31	20	13
31	20	14
31	21	2
31	21	3
31	21	4
31	21	5
31	21	6
31	21	7
31	21	8
31	21	9
31	21	10
31	21	11
31	21	12
31	21	13
31	21	14
31	22	3
31	22	4
31	22	5
31	22	6
31	22	7
31	22	8
31	22	9
31	22	10
31	22	11
31	22	12
31	22	13
31	23	3
31	23	4
31	23	5
31	23	6
31	23	7
31	23	8
31	23	9
31	23	10
31	23	11
31	23	12
31	23	13
31	24	4
31	24	5
31	24	6
31	24	10
31	24	11
31	24	12
31	24	13
31	25	5
31	25	11
31	25	12
31	25	13
31	26	12
31	26	13
31	27	13
32	12	3
32	12	4
32	12	5
32	12	6
32	13	1
32	13	2
32	13	3
32	13	4
32	13	5
32	13	6
32	14	0
32	14	1
32	14	2
32	14	3
32	14	4
32	14	5
32	14	6
32	14	7
32	15	0
32	15	1
32	15	2
32	15	3
32	15	4
32	15	5
32	15	6
32	15	7
32	15	8
32	16	0
32	16	1
32	16	2
32	16	3
32	16	4
32	16	5
32	16	6
32	16	7
32	16	8
32	16	9
32	16	15
32	16	16
32	17	0
32	17	1
32	17	2
32	17	3
32	17	4
32	17	5
32	17	6
32	17	7
32	17	8
32	17	9
32	17	10
32	17	11
32	17	14
32	17	15
32	18	0
32	18	1
32	18	2
32	18	3
32	18	4
32	18	5
32	18	6
32	18	7
32	18	8
32	18	9
32	18	10
32	18	11
32	18	12
32	18	13
32	18	14
32	19	0
32	19	1
32	19	2
32	19	3
32	19	4
32	19	5
32	19	6
32	19	7
32	19	8
32	19	9
32	19	10
32	19	11
32	19	12
32	19	13
32	19	14
32	20	0
32	20	1
32	20	2
32	20	3
32	20	4
32	20	5
32	20	6
32	20	7
32	20	8
32	20	9
32	20	10
32	20	11
32	20	12
32	20	13
32	20	14
32	21	1
32	21	2
32	21	3
32	21	4
32	21	5
32	21	6
32	21	7
32	21	8
32	21	9
32	21	10
32	21	11
32	21	12
32	21	13
32	22	1
32	22	2
32	22	3
32	22	4
32	22	5
32	22	6
32	22	7
32	22	8
32	22	9
32	22	10
32	22	11
32	22	12
32	22	13
32	23	2
32	23	3
32	23	4
32	23	5
32	23	6
32	23	7
32	23	8
32	23	9
32	23	10
32	23	11
32	23	12
32	23	13
32	24	2
32	24	3
32	24	4
32	24	5
32	24	6
32	24	10
32	24	11
32	24	12
32	24	13
32	25	3
32	25	4
32	25	5
32	25	11
32	25	12
32	25	13
32	26	3
32	26	4
32	26	12
32	26	13
32	27	13
33	11	8
33	11	9
33	12	1
33	12	2
33	12	3
33	12	4
33	12	5
33	12	6
33	12	7
33	12	8
33	13	0
33	13	1
33	13	2
33	13	3
33	13	4
33	13	5
33	13	6
33	13	7
33	14	0
33	14	1
33	14	2
33	14	3
33	14	4
33	14	5
33	14	6
33	14	7
33	14	63
33	15	0
33	15	1
33	15	2
33	15	3
33	15	4
33	15	5
33	15	6
33	15	7
33	15	8
33	15	62
33	15	63
33	16	0
33	16	1
33	16	2
33	16	3
33	16	4
33	16	5
33	16	6
33	16	7
33	16	8
33	16	9
33	16	10
33	16	15
33	16	62
33	16	63
33	17	0
33	17	1
33	17	2
33	17	3
33	17	4
33	17	5
33	17	6
33	17	7
33	17	8
33	17	9
33	17	10
33	17	11
33	17	13
33	17	14
33	17	15
33	17	62
33	17	63
33	18	0
33	18	1
33	18	2
33	18	3
33	18	4
33	18	5
33	18	6
33	18	7
33	18	8
33	18	9
33	18	10
33	18	11
33	18	12
33	18	13
33	18	14
33	18	62
33	18	63
33	19	0
33	19	1
33	19	2
33	19	3
33	19	4
33	19	5
33	19	6
33	19	7
33	19	8
33	19	9
33	19	10
33	19	11
33	19	12
33	19	13
33	19	14
33	19	62
33	19	63
33	20	0
33	20	1
33	20	2
33	20	3
33	20	4
33	20	5
33	20	6
33	20	7
33	20	8
33	20	9
33	20	10
33	20	11
33	20	12
33	20	13
33	20	62
33	20	63
33	21	0
33	21	1
33	21	2
33	21	3
33	21	4
33	21	5
33	21	6
33	21	7
33	21	8
33	21	9
33	21	10
33	21	11
33	21	12
33	21	13
33	21	63
33	22	0
33	22	1
33	22	2
33	22	3
33	22	4
33	22	5
33	22	6
33	22	7
33	22	8
33	22	9
33	22	10
33	22	11
33	22	12
33	22	13
33	23	1
33	23	2
33	23	3
33	23	4
33	23	5
33	23	6
33	23	7
33	23	8
33	23	9
33	23	10
33	23	11
33	23	12
33	23	13
33	24	1
33	24	2
33	24	3
33	24	4
33	24	5
33	24	6
33	24	11
33	24	12
33	24	13
33	25	1
33	25	2
33	25	3
33	25	4
33	25	5
33	25	11
33	25	12
33	25	13
33	26	2
33	26	3
33	26	4
33	26	12
33	26	13
33	27	2
33	27	3
33	28	2
33	30	1
34	11	1
34	11	2
34	11	3
34	11	4
34	11	5
34	11	6
34	11	7
34	11	8
34	11	9
34	12	1
34	12	2
34	12	3
34	12	4
34	12	5
34	12	6
34	12	7
34	12	8
34	12	9
34	12	10
34	12	62
34	12	63
34	13	0
34	13	1
34	13	2
34	13	3
34	13	4
34	13	5
34	13	6
34	13	7
34	13	8
34	13	9
34	13	62
34	13	63
34	14	0
34	14	1
34	14	2
34	14	3
34	14	4
34	14	5
34	14	6
34	14	7
34	14	8
34	14	9
34	14	62
34	14	63
34	15	0
34	15	1
34	15	2
34	15	3
34	15	4
34	15	5
34	15	6
34	15	7
