#i	j	k
45	9	21
45	9	22
45	10	22
45	10	23
46	9	21
46	9	22
46	9	23
46	9	24
46	10	21
46	10	22
46	10	23
46	10	24
46	11	23
47	8	19
47	8	20
47	8	21
47	8	22
47	8	23
47	8	24
47	9	20
47	9	21
47	9	22
47	9	23
47	9	24
47	9	25
47	10	21
47	10	22
47	10	23
47	10	24
47	10	25
47	11	23
47	11	24
48	6	20
48	6	21
48	6	22
48	7	20
48	7	21
48	7	22
48	8	19
48	8	20
48	8	21
48	8	22
48	8	23
48	8	24
48	9	20
48	9	21
48	9	22
48	9	23
48	9	24
48	9	25
48	10	21
48	10	22
48	10	23
48	10	24
48	10	25
48	11	23
48	11	24
49	6	19
49	6	20
49	6	21
49	6	22
49	6	23
49	7	19
49	7	20
49	7	21
49	7	22
49	7	23
49	8	18
49	8	19
49	8	20
49	8	21
49	8	22
49	8	23
49	9	19
49	9	20
49	9	21
49	9	22
49	9	23
49	9	24
49	10	20
49	10	21
49	10	22
49	10	23
49	10	24
50	5	21
50	5	22
50	6	18
50	6	19
50	6	20
50	6	21
50	6	22
50	6	23
50	7	17
50	7	18
50	7	19
50	7	20
50	7	21
50	7	22
50	7	23
50	8	16
50	8	17
50	8	18
50	8	19
50	8	20
50	8	21
50	8	22
50	8	23
50	8	24
50	9	16
50	9	17
50	9	18
50	9	19
50	9	20
50	9	21
50	9	22
50	9	23
50	9	24
50	10	19
50	10	20
50	10	21
50	10	22
50	10	23
51	6	14
51	6	15
51	6	16
51	6	17
51	6	18
51	6	19
51	6	20
51	6	21
51	6	22
51	6	23
51	7	14
51	7	15
51	7	16
51	7	17
51	7	18
51	7	19
51	7	20
51	7	21
51	7	22
51	7	23
51	8	15
51	8	16
51	8	17
51	8	18
51	8	19
51	8	20
51	8	21
51	8	22
51	8	23
51	8	24
51	9	16
51	9	17
51	9	18
51	9	19
51	9	20
51	9	21
51	9	22
51	9	23
51	9	24
51	10	18
51	10	19
51	10	20
51	10	21
51	10	22
51	10	23
51	10	24
51	11	20
51	11	21
51	11	22
51	11	23
52	6	15
52	6	16
52	6	17
52	6	18
52	6	19
52	6	20
52	6	21
52	6	22
52	6	23
52	7	15
52	7	16
52	7	17
52	7	18
52	7	19
52	7	20
52	7	21
52	7	22
52	7	23
52	8	15
52	8	16
52	8	17
52	8	18
52	8	19
52	8	20
52	8	21
52	8	22
52	8	23
52	8	24
52	9	15
52	9	16
52	9	17
52	9	18
52	9	19
52	9	20
52	9	21
52	9	22
52	9	23
52	9	24
52	9	25
52	10	16
52	10	17
52	10	18
52	10	19
52	10	20
52	10	21
52	10	22
52	10	23
52	10	24
52	10	25
52	11	18
52	11	19
52	11	20
52	11	21
52	11	22
52	11	23
52	11	24
52	12	22
52	12	23
52	12	24
53	6	19
53	6	20
53	6	21
53	6	22
53	7	16
53	7	17
53	7	18
53	7	19
53	7	20
53	7	21
53	7	22
53	7	23
53	8	16
53	8	17
53	8	18
53	8	19
53	8	20
53	8	21
53	8	22
53	8	23
53	9	16
53	9	17
53	9	18
53	9	19
53	9	20
53	9	21
53	9	22
53	9	23
53	9	24
53	9	25
53	10	16
53	10	17
53	10	18
53	10	19
53	10	20
53	10	21
53	10	22
53	10	23
53	10	24
53	10	25
53	11	16
53	11	17
53	11	18
53	11	19
53	11	20
53	11	21
53	11	22
53	11	23
53	11	24
53	11	25
53	12	18
53	12	19
53	12	20
53	12	21
53	12	22
53	12	23
53	12	24
53	13	21
53	13	22
53	13	23
53	13	24
54	6	19
54	6	20
54	6	21
54	7	18
54	7	19
54	7	20
54	7	21
54	7	22
54	8	17
54	8	18
54	8	19
54	8	20
54	8	21
54	8	22
54	8	23
54	9	17
54	9	18
54	9	19
54	9	20
54	9	21
54	9	22
54	9	23
54	9	24
54	9	25
54	10	17
54	10	18
54	10	19
54	10	20
54	10	21
54	10	22
54	10	23
54	10	24
54	10	25
54	11	17
54	11	18
54	11	19
54	11	20
54	11	21
54	11	22
54	11	23
54	11	24
54	11	25
54	12	17
54	12	18
54	12	19
54	12	20
54	12	21
54	12	22
54	12	23
54	12	24
54	13	18
54	13	19
54	13	20
54	13	21
54	13	22
54	13	23
54	13	24
55	6	20
55	7	19
55	7	20
55	7	21
55	7	22
55	8	18
55	8	19
55	8	20
55	8	21
55	8	22
55	8	23
55	8	24
55	9	18
55	9	19
55	9	20
55	9	21
55	9	22
55	9	23
55	9	24
55	9	25
55	10	18
55	10	19
55	10	20
55	10	21
55	10	22
55	10	23
55	10	24
55	10	25
55	11	18
55	11	19
55	11	20
55	11	21
55	11	22
55	11	23
55	11	24
55	11	25
55	12	18
55	12	19
55	12	20
55	12	21
55	12	22
55	12	23
55	12	24
55	13	18
55	13	19
55	13	20
55	13	21
55	13	22
55	13	23
55	13	24
56	6	20
56	7	19
56	7	20
56	7	21
56	7	22
56	8	18
56	8	19
56	8	20
56	8	21
56	8	22
56	8	23
56	8	24
