#i	j	k
45	33	59
45	33	60
45	34	59
45	34	60
45	35	59
45	35	60
45	36	60
45	36	61
45	36	62
46	32	58
46	33	58
46	33	59
46	33	60
46	34	58
46	34	59
46	34	60
46	34	61
46	35	58
46	35	59
46	35	60
46	35	61
46	35	62
46	36	58
46	36	59
46	36	60
46	36	61
46	36	62
46	37	58
46	37	59
46	37	60
46	37	61
46	37	62
46	38	60
46	38	61
47	33	56
47	33	57
47	33	58
47	33	59
47	33	60
47	33	61
47	34	56
47	34	57
47	34	58
47	34	59
47	34	60
47	34	61
47	34	62
47	35	56
47	35	57
47	35	58
47	35	59
47	35	60
47	35	61
47	35	62
47	36	57
47	36	58
47	36	59
47	36	60
47	36	61
47	36	62
47	37	57
47	37	58
47	37	59
47	37	60
47	37	61
47	37	62
47	38	59
47	38	60
47	38	61
47	38	62
47	39	61
48	33	56
48	34	56
48	34	57
48	34	58
48	34	59
48	34	60
48	34	61
48	35	56
48	35	57
48	35	58
48	35	59
48	35	60
48	35	61
48	36	56
48	36	57
48	36	58
48	36	59
48	36	60
48	36	61
48	37	57
48	37	58
48	37	59
48	37	60
48	37	61
48	37	62
48	38	58
48	38	59
48	38	60
48	38	61
48	39	60
48	39	61
48	39	62
48	40	62
49	34	56
49	34	57
49	35	55
49	35	56
49	35	57
49	35	58
49	35	59
49	35	60
49	36	56
49	36	57
49	36	58
49	36	59
49	36	60
49	37	56
49	37	57
49	37	58
49	37	59
49	37	60
49	37	61
49	37	62
49	38	0
49	38	1
49	38	58
49	38	59
49	38	60
49	38	61
49	39	1
49	39	61
49	39	63
49	40	62
49	40	63
50	34	56
50	34	57
50	35	55
50	35	56
50	35	57
50	35	58
50	36	2
50	36	56
50	36	57
50	36	58
50	36	59
50	36	60
50	37	1
50	37	2
50	37	56
50	37	57
50	37	58
50	37	59
50	37	60
50	37	61
50	38	0
50	38	1
50	38	2
50	38	58
50	38	59
50	38	60
50	38	61
50	39	0
50	39	1
50	39	2
50	39	61
50	39	63
50	40	0
50	40	1
50	40	2
50	40	62
50	40	63
51	34	56
51	34	57
51	35	55
51	35	56
51	35	57
51	35	58
51	36	2
51	36	3
51	36	56
51	36	57
51	36	58
51	36	59
51	36	60
51	37	0
51	37	1
51	37	2
51	37	3
51	37	57
51	37	58
51	37	59
51	37	60
51	37	61
51	38	0
51	38	1
51	38	2
51	38	3
51	38	61
51	39	0
51	39	1
51	39	2
51	39	3
51	39	4
51	39	63
51	40	0
51	40	1
51	40	2
51	40	3
51	40	63
51	41	0
51	41	1
52	35	3
52	35	4
52	36	1
52	36	2
52	36	3
52	36	4
52	37	0
52	37	1
52	37	2
52	37	3
52	37	4
52	37	5
52	38	0
52	38	1
52	38	2
52	38	3
52	38	4
52	38	5
52	38	63
52	39	0
52	39	1
52	39	2
52	39	3
52	39	4
52	39	63
52	40	0
52	40	1
52	40	2
52	41	0
52	41	1
52	42	0
53	35	1
53	35	2
53	35	3
53	35	4
53	36	1
53	36	2
53	36	3
53	36	4
53	36	5
53	37	0
53	37	1
53	37	2
53	37	3
53	37	4
53	37	5
53	37	6
53	37	7
53	37	63
53	38	0
53	38	1
53	38	2
53	38	3
53	38	4
53	38	5
53	38	6
53	38	63
53	39	0
53	39	1
53	39	2
53	39	3
53	39	4
53	39	63
53	40	0
53	40	1
53	40	2
53	41	0
53	41	1
54	34	3
54	35	2
54	35	3
54	35	4
54	35	5
54	35	6
54	36	1
54	36	2
54	36	3
54	36	4
54	36	5
54	36	6
54	37	1
54	37	2
54	37	3
54	37	4
54	37	5
54	37	6
54	37	7
54	38	0
54	38	1
54	38	2
54	38	3
54	38	4
54	38	5
54	38	6
54	39	0
54	39	1
54	39	2
54	39	3
54	39	4
54	40	1
54	40	2
55	34	4
55	34	5
55	35	3
55	35	4
55	35	5
55	35	6
55	36	2
55	36	3
55	36	4
55	36	5
55	36	6
55	37	1
55	37	2
55	37	3
55	37	4
55	37	5
55	37	6
55	37	7
55	38	2
55	38	3
55	38	4
55	38	5
55	38	6
55	39	3
55	39	4
56	34	5
56	35	4
56	35	5
56	35	6
56	35	7
56	36	3
56	36	4
56	36	5
56	36	6
56	36	7
56	37	3
56	37	4
56	37	5
56	37	6
56	37	7
56	38	5
56	38	6
57	34	3
57	34	4
57	34	5
57	34	6
57	34	7
57	34	8
57	35	3
57	35	4
57	35	5
57	35	6
57	35	7
57	35	8
57	36	4
57	36	5
57	36	6
57	36	7
57	36	8
57	37	6
57	37	7
57	37	8
58	33	4
58	33	5
58	34	4
58	34	5
58	34	6
58	34	7
58	34	8
58	34	9
58	35	3
58	35	4
58	35	5
58	35	6
58	35	7
58	35	8
58	36	6
58	36	7
59	34	5
59	34	6
59	34	7
