#i	j	k
0	24	60
0	25	1
0	25	58
0	25	59
0	25	60
0	25	61
0	25	62
0	25	63
0	26	0
0	26	1
0	26	2
0	26	3
0	26	58
0	26	59
0	26	60
0	26	61
0	26	62
0	26	63
0	27	0
0	27	1
0	27	2
0	27	3
0	27	56
0	27	57
0	27	58
0	27	59
0	27	60
0	27	61
0	27	62
0	27	63
0	28	0
0	28	1
0	28	2
0	28	3
0	28	4
0	28	57
0	28	58
0	28	59
0	28	60
0	28	61
0	28	62
0	28	63
0	29	0
0	29	1
0	29	2
0	29	3
0	29	4
0	29	58
0	29	59
0	29	60
0	29	61
0	29	62
0	29	63
0	30	0
0	30	1
0	30	2
0	30	3
0	30	4
0	30	58
0	30	59
0	30	60
0	30	61
0	30	62
0	30	63
0	31	0
0	31	1
0	31	2
0	31	3
0	31	4
0	31	62
0	31	63
0	32	0
0	32	1
0	32	2
0	32	3
0	32	4
0	33	0
0	33	1
0	33	2
0	33	3
1	25	60
1	25	61
1	26	2
1	26	3
1	26	59
1	26	60
1	26	61
1	26	62
1	27	1
1	27	2
1	27	3
1	27	59
1	27	60
1	27	61
1	27	62
1	27	63
1	28	0
1	28	1
1	28	2
1	28	3
1	28	59
1	28	60
1	28	61
1	28	62
1	28	63
1	29	1
1	29	2
1	29	3
1	29	4
1	29	58
1	29	59
1	30	2
1	30	3
1	30	4
1	30	58
1	30	59
1	31	2
1	31	3
2	24	57
2	25	56
2	25	57
2	25	58
2	25	59
2	25	60
2	26	59
2	26	60
2	26	61
2	26	62
2	27	60
2	27	61
2	27	62
2	27	63
3	25	56
3	25	57
3	25	58
3	25	59
3	25	60
3	25	61
3	25	62
3	25	63
3	26	56
3	26	57
3	26	58
3	26	59
3	26	60
3	26	61
3	26	62
3	26	63
3	27	56
3	27	57
3	27	58
3	27	59
3	27	60
3	27	61
3	27	62
3	27	63
3	28	56
3	28	59
3	28	60
3	28	61
3	28	62
3	28	63
3	29	59
4	24	60
4	25	57
4	25	58
4	25	59
4	25	60
4	25	61
4	25	62
4	26	57
4	26	58
4	26	59
4	26	60
4	26	61
4	26	62
4	27	57
4	27	58
4	27	59
4	27	60
4	27	61
4	27	62
