#i	j	k
45	48	59
45	48	60
45	49	59
45	49	60
45	49	61
45	50	60
45	50	61
45	51	60
45	51	61
45	51	62
45	52	60
45	52	61
45	52	62
45	53	60
45	53	61
45	53	62
45	54	60
45	54	61
45	54	62
45	55	60
45	55	61
45	55	62
45	56	61
45	56	62
46	47	59
46	48	58
46	48	59
46	48	60
46	49	59
46	49	60
46	49	61
46	50	59
46	50	60
46	50	61
46	51	59
46	51	60
46	51	61
46	51	62
46	52	59
46	52	60
46	52	61
46	52	62
46	53	59
46	53	60
46	53	61
46	53	62
46	54	59
46	54	60
46	54	61
46	54	62
46	55	59
46	55	60
46	55	61
46	55	62
46	56	60
46	56	61
46	56	62
47	47	59
47	48	58
47	48	59
47	48	60
47	49	58
47	49	59
47	49	60
47	50	58
47	50	59
47	50	60
47	50	61
47	51	58
47	51	59
47	51	60
47	51	61
47	52	58
47	52	59
47	52	60
47	52	61
47	53	58
47	53	59
47	53	60
47	53	61
47	53	62
47	54	58
47	54	59
47	54	60
47	54	61
47	54	62
47	55	61
47	55	62
48	53	62
48	53	63
48	54	61
48	54	62
48	54	63
48	55	0
48	55	1
48	55	2
48	55	62
48	55	63
48	56	0
48	56	1
48	56	2
48	56	63
48	57	0
49	50	62
49	51	1
49	51	2
49	51	3
49	51	61
49	51	62
49	51	63
49	52	0
49	52	1
49	52	2
49	52	3
49	52	4
49	52	61
49	52	62
49	52	63
49	53	0
49	53	1
49	53	2
49	53	3
49	53	4
49	53	61
49	53	62
49	53	63
49	54	0
49	54	1
49	54	2
49	54	3
49	54	4
49	54	61
49	54	62
49	54	63
49	55	0
49	55	1
49	55	2
49	55	3
49	55	4
49	55	61
49	55	62
49	55	63
49	56	0
49	56	1
49	56	2
49	56	3
49	56	4
49	56	61
49	56	62
49	56	63
49	57	0
49	57	1
49	57	2
49	57	62
49	57	63
49	58	0
49	58	1
49	58	63
49	59	0
50	49	1
50	49	2
50	49	61
50	49	62
50	49	63
50	50	0
50	50	1
50	50	2
50	50	3
50	50	60
50	50	61
50	50	62
50	50	63
50	51	0
50	51	1
50	51	2
50	51	3
50	51	60
50	51	61
50	51	62
50	51	63
50	52	0
50	52	1
50	52	2
50	52	3
50	52	4
50	52	60
50	52	61
50	52	62
50	52	63
50	53	0
50	53	1
50	53	2
50	53	3
50	53	4
50	53	60
50	53	61
50	53	62
50	53	63
50	54	0
50	54	1
50	54	2
50	54	3
50	54	4
50	54	5
50	54	60
50	54	61
50	54	62
