#i	j	k
51	14	13
51	15	11
51	15	12
51	15	13
51	15	14
51	16	11
51	16	12
51	16	13
51	16	14
51	17	11
51	17	12
51	17	13
51	17	14
52	14	12
52	14	13
52	14	14
52	15	11
52	15	12
52	15	13
52	15	14
52	15	15
52	16	10
52	16	11
52	16	12
52	16	13
52	16	14
52	16	15
52	17	10
52	17	11
52	17	12
52	17	13
52	17	14
52	17	15
52	18	10
52	18	11
52	18	12
52	18	13
52	18	14
52	18	15
52	19	14
52	19	15
52	20	14
52	20	15
52	21	14
52	21	15
52	22	14
52	22	15
53	14	12
53	14	13
53	15	11
53	15	12
53	15	13
53	15	14
53	15	15
53	16	10
53	16	11
53	16	12
53	16	13
53	16	14
53	16	15
53	16	16
53	17	9
53	17	10
53	17	11
53	17	12
53	17	13
53	17	14
53	17	15
53	17	16
53	18	9
53	18	10
53	18	11
53	18	12
53	18	13
53	18	14
53	18	15
53	18	16
53	19	9
53	19	10
53	19	11
53	19	12
53	19	13
53	19	14
53	19	15
53	19	16
53	20	13
53	20	14
53	20	15
53	20	16
53	21	13
53	21	14
53	21	15
53	21	16
53	22	13
53	22	14
53	22	15
53	22	16
53	23	13
53	23	14
53	23	15
53	23	16
54	14	12
54	15	11
54	15	12
54	15	13
54	15	14
54	16	10
54	16	11
54	16	12
54	16	13
54	16	14
54	16	15
54	17	9
54	17	10
54	17	11
54	17	12
54	17	13
54	17	14
54	17	15
54	17	16
54	17	17
54	18	9
54	18	10
54	18	11
54	18	12
54	18	13
54	18	14
54	18	15
54	18	16
54	18	17
54	19	9
54	19	10
54	19	11
54	19	12
54	19	13
54	19	14
54	19	15
54	19	16
54	19	17
54	20	10
54	20	11
54	20	12
54	20	13
54	20	14
54	20	15
54	20	16
54	20	17
54	21	12
54	21	13
54	21	14
54	21	15
54	21	16
54	21	17
54	22	12
54	22	13
54	22	14
54	22	15
54	22	16
54	22	17
54	23	12
54	23	13
54	23	14
54	23	15
54	23	16
54	23	17
54	24	16
54	24	17
55	15	11
55	15	12
55	15	13
55	16	9
55	16	10
55	16	11
55	16	12
55	16	13
55	16	14
55	16	15
55	17	9
55	17	10
55	17	11
55	17	12
55	17	13
55	17	14
55	17	15
55	17	16
55	18	8
55	18	9
55	18	10
55	18	11
55	18	12
55	18	13
55	18	14
55	18	15
55	18	16
55	18	17
55	18	18
55	19	8
55	19	9
55	19	10
55	19	11
55	19	12
55	19	13
55	19	14
55	19	15
55	19	16
55	19	17
55	19	18
55	20	9
55	20	10
55	20	11
55	20	12
55	20	13
55	20	14
55	20	15
55	20	16
55	20	17
55	20	18
55	21	11
55	21	12
55	21	13
55	21	14
55	21	15
55	21	16
55	21	17
55	21	18
55	22	11
55	22	12
55	22	13
55	22	14
55	22	15
55	22	16
55	22	17
55	22	18
55	23	12
55	23	13
55	23	14
55	23	15
55	23	16
55	23	17
55	23	18
55	24	13
55	24	14
55	24	15
55	24	16
55	24	17
55	24	18
55	25	18
56	15	10
56	15	11
56	15	12
56	16	8
56	16	9
56	16	10
56	16	11
56	16	12
56	16	13
56	17	8
56	17	9
56	17	10
56	17	11
56	17	12
56	17	13
56	17	14
56	17	15
56	17	16
56	18	8
56	18	9
56	18	10
56	18	11
56	18	12
56	18	13
56	18	14
56	18	15
56	18	16
56	18	17
56	18	18
56	18	19
56	19	8
56	19	9
56	19	10
56	19	11
56	19	12
56	19	13
56	19	14
56	19	15
56	19	16
56	19	17
56	19	18
56	19	19
56	20	9
56	20	10
56	20	11
56	20	12
56	20	13
56	20	14
56	20	15
56	20	16
56	20	17
56	20	18
56	20	19
56	21	10
56	21	11
56	21	12
56	21	13
56	21	14
56	21	15
56	21	16
56	21	17
56	21	18
56	22	11
56	22	12
56	22	13
56	22	14
56	22	15
56	22	16
56	22	17
56	23	12
56	23	13
56	23	14
56	23	15
56	23	16
56	23	17
56	23	18
56	24	13
56	24	14
56	24	15
56	24	16
56	24	17
56	24	18
56	25	17
56	25	18
57	15	9
57	15	10
57	15	11
57	15	12
57	16	8
57	16	9
57	16	10
57	16	11
57	16	12
57	16	13
57	17	8
57	17	9
57	17	10
57	17	11
57	17	12
57	17	13
57	17	14
57	17	15
57	18	8
57	18	9
57	18	10
57	18	11
57	18	12
57	18	13
57	18	14
57	18	15
57	18	16
57	18	17
57	18	18
57	19	8
57	19	9
57	19	10
57	19	11
57	19	12
57	19	13
57	19	14
57	19	15
57	19	16
57	19	17
57	19	18
57	19	19
57	20	9
57	20	10
57	20	11
57	20	12
57	20	13
57	20	14
57	20	15
57	20	16
57	20	17
57	20	18
57	21	10
57	21	11
57	21	12
57	21	13
57	21	14
57	21	15
57	21	16
57	21	17
57	21	18
57	22	11
57	22	12
57	22	13
57	22	14
57	22	15
57	22	16
57	22	17
57	22	18
57	23	12
57	23	13
57	23	14
57	23	15
57	23	16
57	23	17
57	23	18
57	24	13
57	24	14
57	24	15
57	24	16
57	24	18
57	25	18
57	26	18
58	14	10
58	14	11
58	15	9
58	15	10
58	15	11
58	15	12
58	16	8
58	16	9
58	16	10
58	16	11
58	16	12
58	17	7
58	17	8
58	17	9
58	17	10
58	17	11
58	17	12
58	17	13
58	17	14
58	18	8
58	18	9
58	18	10
58	18	11
58	18	12
58	18	13
58	18	14
58	18	15
58	18	16
58	18	17
58	18	18
58	19	8
58	19	9
58	19	10
58	19	11
58	19	12
58	19	13
58	19	14
58	19	15
58	19	16
58	19	17
58	19	18
58	20	9
58	20	10
58	20	11
58	20	12
58	20	13
58	20	14
58	20	15
58	20	16
58	20	17
58	21	10
58	21	11
58	21	12
58	21	13
58	21	14
58	21	15
58	21	16
58	21	17
58	21	18
58	22	11
58	22	12
58	22	13
58	22	14
58	22	15
58	22	16
58	22	17
58	23	12
58	23	13
58	23	14
58	23	15
58	23	16
58	23	17
58	24	13
58	24	14
58	24	15
58	25	14
59	13	10
59	14	9
59	14	10
59	14	11
59	14	12
59	14	13
59	15	8
59	15	9
59	15	10
59	15	11
59	15	12
59	16	8
59	16	9
59	16	10
59	16	11
59	16	12
59	16	13
59	17	7
59	17	8
59	17	9
59	17	10
59	17	11
59	17	12
59	17	13
59	18	8
59	18	9
59	18	10
59	18	11
59	18	12
59	18	13
59	19	8
59	19	9
59	19	10
59	19	11
59	19	12
59	19	13
59	20	9
59	20	10
59	20	11
59	20	12
59	20	13
59	20	14
59	21	10
59	21	11
59	21	12
59	21	13
59	21	14
59	21	15
59	21	16
59	21	17
59	22	10
59	22	11
59	22	12
59	22	13
59	22	14
59	22	15
59	22	16
59	22	17
59	23	12
59	23	13
59	23	14
59	23	15
59	23	16
59	24	13
59	24	14
59	24	15
59	25	14
59	25	15
59	26	15
60	13	10
60	14	9
60	14	10
60	14	11
60	14	12
60	14	13
