#i	j	k
38	51	7
38	51	8
38	52	7
38	52	8
38	53	8
39	50	6
39	50	7
39	50	8
39	50	9
39	50	10
39	51	6
39	51	7
39	51	8
39	51	9
39	51	10
39	51	11
39	51	12
39	52	6
39	52	7
39	52	8
39	52	9
39	52	10
39	52	11
39	53	6
39	53	7
39	53	8
39	53	9
39	53	10
39	54	8
39	54	9
40	48	9
40	49	7
40	49	8
40	49	9
40	49	10
40	49	11
40	50	7
40	50	8
40	50	9
40	50	10
40	50	11
40	50	12
40	51	7
40	51	8
40	51	9
40	51	10
40	51	11
40	51	12
40	52	7
40	52	8
40	52	9
40	52	10
40	52	11
40	52	12
40	52	13
40	53	7
40	53	8
40	53	9
40	53	10
40	53	11
40	53	12
40	53	13
40	54	8
40	54	9
40	54	10
40	54	11
40	54	12
40	55	10
40	55	11
40	56	10
40	56	11
41	48	7
41	48	8
41	48	9
41	49	7
41	49	8
41	49	9
41	49	10
41	49	11
41	50	7
41	50	8
41	50	9
41	50	10
41	50	11
41	50	12
41	51	7
41	51	8
41	51	9
41	51	10
41	51	11
41	51	12
41	52	7
41	52	8
41	52	9
41	52	10
41	52	11
41	52	12
41	53	8
41	53	9
41	53	10
41	53	11
41	53	12
41	53	13
41	54	9
41	54	10
41	54	11
41	54	12
41	55	9
41	55	10
41	55	11
41	56	10
41	56	11
42	48	7
42	48	8
42	48	9
42	49	6
42	49	7
42	49	8
42	49	9
42	49	10
42	50	6
42	50	7
42	50	8
42	50	9
42	50	10
42	50	11
42	51	6
42	51	7
42	51	8
42	51	9
42	51	10
42	51	11
42	52	7
42	52	8
42	52	9
42	52	10
42	52	11
42	53	8
42	53	9
42	53	10
42	53	11
42	54	8
42	54	9
42	54	10
42	55	9
42	55	10
42	56	10
43	48	7
43	48	8
43	49	6
43	49	7
43	49	8
43	49	9
43	49	10
43	50	6
43	50	7
43	50	8
43	50	9
43	50	10
43	50	11
43	51	6
43	51	7
43	51	8
43	51	9
43	51	10
43	51	11
43	52	6
43	52	7
43	52	8
43	52	9
43	52	10
43	52	11
43	53	7
43	53	8
43	53	9
43	53	10
43	54	8
43	54	9
43	55	9
44	47	5
44	47	6
44	48	5
44	48	6
44	48	7
44	48	8
44	49	5
44	49	6
44	49	7
44	49	8
44	49	9
44	50	6
44	50	7
44	50	8
44	50	9
44	50	10
44	51	6
44	51	7
44	51	8
44	51	9
44	51	10
44	51	11
44	52	6
44	52	7
44	52	8
44	52	9
44	52	10
44	52	11
44	53	7
44	53	8
44	53	9
44	53	10
44	54	8
44	54	9
44	55	9
45	47	5
45	47	6
45	47	7
45	48	4
45	48	5
45	48	6
45	48	7
45	48	8
45	49	5
45	49	6
45	49	7
45	49	8
45	49	9
45	50	5
45	50	6
45	50	7
45	50	8
45	50	9
45	50	10
45	51	5
45	51	6
45	51	7
45	51	8
45	51	9
45	51	10
45	51	11
45	52	6
45	52	7
45	52	8
45	52	9
45	52	10
45	52	11
45	53	7
45	53	8
45	53	9
45	53	10
45	53	11
45	54	8
45	54	9
45	54	10
45	55	8
45	55	9
46	47	5
46	47	6
46	47	7
46	48	4
46	48	5
46	48	6
46	48	7
46	48	8
46	49	4
46	49	5
46	49	6
46	49	7
46	49	8
46	50	5
46	50	6
46	50	7
46	50	8
46	50	9
46	51	6
46	51	7
46	51	8
46	51	9
46	51	10
46	51	11
46	52	6
46	52	7
46	52	8
46	52	9
46	52	10
46	52	11
46	53	6
46	53	7
46	53	8
46	53	9
46	53	10
46	54	7
46	54	8
46	54	9
46	54	10
46	55	8
46	55	9
47	47	5
47	47	6
47	47	7
47	48	4
47	48	5
47	48	6
47	48	7
47	48	8
47	49	4
47	49	5
47	49	6
47	49	7
47	49	8
47	50	6
47	50	7
47	50	8
47	50	9
47	50	10
47	51	8
47	51	9
47	51	10
47	52	7
47	52	8
47	52	9
47	52	10
47	52	11
47	53	7
47	53	8
47	53	9
47	53	10
47	54	7
47	54	8
47	54	9
47	54	10
47	55	7
47	55	8
47	55	9
48	46	6
48	47	4
48	47	5
48	47	6
48	47	7
48	47	8
48	48	4
48	48	5
48	48	6
48	48	7
48	48	8
48	48	9
48	49	4
48	49	5
48	49	6
48	49	7
48	49	8
48	49	9
48	49	10
48	50	5
48	50	6
48	50	7
48	50	8
48	50	9
48	50	10
48	51	6
48	51	7
48	51	8
48	51	9
48	51	10
48	52	7
48	52	8
48	52	9
48	52	10
48	53	7
48	53	8
48	53	9
48	53	10
48	54	7
48	54	8
48	54	9
49	46	5
49	46	6
49	47	4
49	47	5
49	47	6
49	47	7
49	48	3
49	48	4
49	48	5
49	48	6
49	48	7
49	48	8
49	49	3
49	49	4
49	49	5
49	49	6
49	49	7
49	49	8
49	49	9
49	49	10
49	50	3
49	50	4
49	50	5
49	50	6
49	50	7
49	50	8
49	50	9
49	50	10
49	51	4
49	51	5
49	51	6
49	51	7
49	51	8
49	51	9
49	51	10
49	52	5
49	52	6
49	52	7
49	52	8
49	52	9
49	52	10
49	53	5
49	53	6
49	53	7
49	53	8
49	53	9
49	54	5
49	54	6
49	54	7
49	54	8
49	54	9
50	46	4
50	46	5
50	46	6
50	47	4
50	47	5
50	47	6
50	47	7
50	48	3
50	48	4
50	48	5
50	48	6
50	48	7
50	48	8
50	49	3
50	49	4
50	49	5
50	49	6
50	49	7
50	49	8
50	49	9
50	49	10
50	50	4
50	50	5
50	50	6
50	50	7
