#i	j	k
41	47	15
42	46	14
42	46	15
42	46	16
42	47	14
42	47	15
42	47	16
43	44	16
43	45	11
43	45	14
43	45	15
43	45	16
43	45	17
43	46	13
43	46	14
43	46	15
43	46	16
43	46	17
43	47	13
43	47	14
43	47	15
43	47	16
43	48	14
43	48	15
44	40	12
44	43	9
44	43	10
44	44	9
44	44	10
44	44	15
44	44	16
44	44	17
44	45	12
44	45	13
44	45	14
44	45	15
44	45	16
44	45	17
44	46	11
44	46	12
44	46	13
44	46	14
44	46	15
44	46	16
44	46	17
44	47	12
44	47	13
44	47	14
44	47	15
44	47	16
44	47	17
44	48	14
44	48	15
44	48	16
45	39	11
45	40	11
45	41	11
45	42	8
45	42	9
45	42	10
45	42	11
45	43	8
45	43	9
45	43	10
45	43	11
45	44	7
45	44	8
45	44	9
45	44	11
45	44	12
45	44	13
45	44	14
45	44	15
45	44	16
45	45	10
45	45	11
45	45	12
45	45	13
45	45	14
45	45	15
45	45	16
45	46	12
45	46	13
45	46	14
45	46	15
45	46	16
45	46	17
45	47	12
45	47	13
45	47	14
45	47	15
45	47	16
45	47	17
45	48	15
45	48	16
46	39	10
46	40	10
46	41	7
46	41	8
46	41	9
46	41	10
46	42	7
46	42	8
46	42	9
46	42	10
46	43	7
46	43	8
46	44	7
46	44	8
46	44	10
46	44	11
46	44	12
46	44	13
46	44	14
46	44	16
46	45	8
46	45	9
46	45	10
46	45	11
46	45	12
46	45	13
46	45	14
46	45	15
46	45	16
46	46	11
46	46	12
46	46	13
46	46	14
46	46	15
46	46	16
46	46	17
46	47	13
46	47	14
46	47	15
46	47	16
46	48	13
46	48	14
46	48	15
47	39	9
47	40	8
47	40	9
47	41	7
47	41	8
47	41	9
47	42	6
47	42	7
47	42	8
47	42	9
47	43	6
47	43	7
47	43	8
47	43	9
47	44	5
47	44	6
47	44	7
47	44	8
47	44	9
47	44	10
47	44	11
47	44	12
47	44	13
47	45	7
47	45	8
47	45	9
47	45	10
47	45	11
47	45	12
47	45	13
47	45	14
47	46	8
47	46	9
47	46	10
47	46	11
47	46	12
47	46	13
47	46	14
47	47	8
47	47	11
47	47	12
47	47	13
47	47	14
47	48	12
47	48	13
47	48	14
48	38	10
48	39	8
48	39	9
48	39	10
48	40	7
48	40	8
48	40	9
48	40	10
48	41	6
48	41	7
48	41	8
48	41	9
48	41	10
48	42	6
48	42	7
48	42	8
48	42	9
48	42	10
48	43	5
48	43	6
48	43	7
48	43	8
48	43	9
48	43	10
48	43	11
48	44	5
48	44	6
48	44	7
48	44	8
48	44	9
48	44	10
48	44	11
48	45	6
48	45	7
48	45	8
48	45	9
48	45	10
48	45	11
48	45	12
48	45	13
48	45	14
48	46	7
48	46	8
48	46	9
48	46	10
48	46	11
48	46	12
48	46	13
48	46	14
48	47	9
48	47	10
48	47	11
48	47	12
48	47	13
48	47	14
48	48	10
48	48	11
48	48	12
48	48	13
48	48	14
48	49	11
48	49	12
49	39	7
49	39	8
49	39	9
49	39	10
49	39	11
49	40	6
49	40	7
49	40	8
49	40	9
49	40	10
49	40	11
49	41	5
49	41	6
49	41	7
49	41	8
49	41	9
49	41	10
49	41	11
49	42	4
49	42	5
49	42	6
49	42	7
49	42	8
49	42	9
49	42	10
49	42	11
49	42	12
49	43	4
49	43	5
49	43	6
49	43	7
49	43	8
49	43	9
49	43	10
49	43	11
49	43	12
49	44	4
49	44	5
49	44	6
49	44	7
49	44	8
49	44	9
49	44	10
49	44	11
49	44	12
49	44	13
49	44	14
49	45	5
49	45	6
49	45	7
49	45	8
49	45	9
49	45	10
49	45	11
49	45	12
49	45	13
49	45	14
49	46	7
49	46	8
49	46	9
49	46	10
49	46	11
49	46	12
49	46	13
49	46	14
49	47	8
49	47	9
49	47	10
49	47	11
49	47	12
49	47	13
49	47	14
49	48	9
49	48	10
49	48	11
49	48	12
49	48	13
49	48	14
49	49	11
49	49	12
50	38	8
50	39	6
50	39	7
50	39	8
50	39	9
50	40	5
50	40	6
50	40	7
50	40	8
50	40	9
50	40	10
50	40	11
50	40	12
50	41	3
50	41	4
50	41	5
50	41	6
50	41	7
50	41	8
50	41	9
50	41	10
50	41	11
50	41	12
50	41	13
50	42	3
50	42	4
50	42	5
50	42	6
50	42	7
50	42	8
50	42	9
50	42	10
50	42	11
50	42	12
50	42	13
50	43	3
50	43	4
50	43	5
50	43	6
50	43	7
50	43	8
50	43	9
50	43	10
50	43	11
50	43	12
50	43	13
50	44	4
50	44	5
50	44	6
50	44	7
50	44	8
50	44	9
50	44	10
50	44	11
50	44	12
50	44	13
50	44	14
50	45	5
50	45	6
50	45	7
50	45	8
50	45	9
50	45	10
50	45	11
50	45	12
50	45	13
50	45	14
50	46	7
50	46	8
50	46	9
50	46	10
50	46	11
50	46	12
50	46	13
50	46	14
50	47	8
50	47	9
50	47	10
50	47	11
50	47	12
50	47	13
50	48	9
50	48	10
50	48	11
50	48	12
50	48	13
50	49	11
51	38	7
51	38	8
51	38	9
51	39	5
51	39	6
51	39	7
51	39	8
51	39	9
51	40	4
51	40	5
51	40	6
51	40	7
51	40	8
51	40	9
51	40	10
51	40	11
51	40	12
51	41	2
51	41	3
51	41	4
51	41	5
51	41	6
51	41	7
51	41	8
51	41	9
51	41	10
51	41	11
51	41	12
51	42	2
51	42	3
51	42	4
51	42	5
51	42	6
51	42	7
51	42	8
51	42	9
51	42	10
51	42	11
51	42	12
51	43	2
51	43	3
51	43	4
51	43	5
51	43	6
51	43	7
51	43	8
51	43	9
