#i	j	k
32	51	39
33	49	40
33	49	41
33	50	38
33	50	39
33	50	40
33	50	41
33	51	38
33	51	39
33	51	40
33	51	41
33	52	39
34	46	37
34	46	38
34	46	39
34	46	40
34	47	36
34	47	37
34	47	38
34	47	39
34	47	40
34	48	36
34	48	37
34	48	38
34	48	39
34	48	40
34	49	36
34	49	37
34	49	38
34	49	39
34	49	40
34	49	41
34	50	36
34	50	37
34	50	38
34	50	39
34	50	40
34	50	41
34	51	38
34	51	39
34	51	40
34	51	41
34	52	39
34	52	40
35	45	36
35	45	37
35	45	38
35	45	39
35	45	40
35	45	41
35	46	35
35	46	36
35	46	37
35	46	38
35	46	39
35	46	40
35	46	41
35	47	35
35	47	36
35	47	37
35	47	38
35	47	39
35	47	40
35	47	41
35	48	35
35	48	36
35	48	37
35	48	38
35	48	39
35	48	40
35	48	41
35	49	35
35	49	36
35	49	37
35	49	38
35	49	39
35	49	40
35	49	41
35	50	35
35	50	36
35	50	37
35	50	38
35	50	39
35	50	40
35	50	41
35	51	35
35	51	36
35	51	37
35	51	38
35	51	39
35	51	40
35	52	39
35	52	40
36	44	35
36	44	36
36	44	37
36	44	38
36	44	39
36	44	40
36	44	41
36	44	42
36	45	34
36	45	35
36	45	36
36	45	37
36	45	38
36	45	39
36	45	40
36	45	41
36	45	42
36	46	34
36	46	35
36	46	36
36	46	37
36	46	38
36	46	39
36	46	40
36	46	41
36	46	42
36	47	34
36	47	35
36	47	36
36	47	37
36	47	38
36	47	39
36	47	40
36	47	41
36	47	42
36	48	34
36	48	35
36	48	36
36	48	37
36	48	38
36	48	39
36	48	40
36	48	41
36	49	34
36	49	35
36	49	36
36	49	37
36	49	38
36	49	39
36	49	40
36	49	41
36	50	34
36	50	35
36	50	36
36	50	37
36	50	38
36	50	39
36	50	40
36	50	41
36	51	35
36	51	36
36	51	37
36	51	38
36	51	39
36	51	40
36	52	35
36	52	36
36	52	37
36	52	38
36	52	39
36	52	40
37	42	36
37	42	37
37	43	36
37	43	37
37	43	38
37	43	39
37	43	40
37	43	41
37	43	42
37	44	35
37	44	36
37	44	37
37	44	38
37	44	39
37	44	40
37	44	41
37	44	42
37	45	35
37	45	36
37	45	37
37	45	38
37	45	39
37	45	40
37	45	41
37	45	42
37	46	35
37	46	36
37	46	37
37	46	38
37	46	39
37	46	40
37	46	41
37	46	42
37	47	35
37	47	36
37	47	37
37	47	38
37	47	39
37	47	40
37	47	41
37	47	42
37	48	34
37	48	35
37	48	36
37	48	37
37	48	38
37	48	39
37	48	40
37	48	41
37	49	34
37	49	35
37	49	36
37	49	37
37	49	38
37	49	39
37	49	40
37	49	41
37	50	35
37	50	36
37	50	37
37	50	38
37	50	39
37	50	40
37	50	41
37	51	36
37	51	37
37	51	38
37	51	39
37	51	40
37	52	36
37	52	37
37	52	38
37	52	39
37	52	40
37	53	37
37	53	38
37	53	39
38	42	37
38	42	38
38	42	39
38	42	40
38	42	41
38	42	42
38	43	36
38	43	37
38	43	38
38	43	39
38	43	40
38	43	41
38	43	42
38	44	36
38	44	37
38	44	38
38	44	39
38	44	40
38	44	41
38	44	42
38	45	36
38	45	37
38	45	38
38	45	39
38	45	40
38	45	41
38	45	42
38	46	36
38	46	37
38	46	38
38	46	39
38	46	40
38	46	41
38	46	42
38	47	36
38	47	37
38	47	38
38	47	39
38	47	40
38	47	41
38	48	36
38	48	37
38	48	38
38	48	39
38	48	40
38	48	41
38	49	36
38	49	37
38	49	38
38	49	39
38	49	40
38	49	41
38	50	36
38	50	37
38	50	38
38	50	39
38	50	40
38	51	37
38	51	38
38	51	39
38	52	37
38	52	38
38	52	39
38	52	40
38	52	41
38	52	45
38	52	46
38	53	37
38	53	38
38	53	39
38	53	40
38	53	41
38	53	42
38	53	43
38	53	44
38	53	45
38	53	46
38	54	39
38	54	40
38	54	41
38	54	42
38	54	43
38	54	44
38	54	45
38	54	46
38	55	40
38	55	41
38	55	42
38	55	43
38	55	44
38	56	40
38	56	41
38	56	42
38	56	43
38	56	44
38	57	41
38	57	42
39	42	39
39	42	40
39	42	41
39	42	42
39	43	39
39	43	40
39	43	41
39	43	42
39	44	39
39	44	40
39	44	41
39	44	42
39	45	39
39	45	40
39	45	41
39	46	39
39	46	40
39	47	44
39	48	43
39	48	44
39	49	42
39	49	43
39	49	44
39	50	42
39	50	43
39	50	44
39	50	45
39	51	41
39	51	42
39	51	43
39	51	44
39	51	45
39	51	46
39	52	40
39	52	41
39	52	42
39	52	43
39	52	44
39	52	45
39	53	40
39	53	41
39	53	42
39	53	43
39	53	44
39	53	45
