#i	j	k
0	10	15
0	10	16
0	11	14
0	11	15
0	11	16
0	11	17
0	11	18
0	11	19
0	11	20
0	11	21
0	11	22
0	11	23
0	11	24
0	12	15
0	12	16
0	12	17
0	12	18
0	12	19
0	12	20
0	12	21
0	12	22
0	12	23
0	12	24
0	12	25
0	12	26
0	13	16
0	13	17
0	13	18
0	13	19
0	13	20
0	13	21
0	13	22
0	13	23
0	13	24
0	13	25
0	13	26
0	14	16
0	14	17
0	14	18
0	14	19
0	14	20
0	14	21
0	14	22
0	14	23
0	14	24
0	14	25
0	15	17
0	15	18
0	15	19
0	15	20
0	15	21
0	15	22
0	15	23
0	15	26
0	15	27
0	15	28
0	15	29
0	15	30
0	15	31
0	15	32
0	15	33
0	15	34
0	16	32
0	16	33
0	17	32
0	17	33
0	18	32
1	10	15
1	10	16
1	10	17
1	10	18
1	10	19
1	10	20
1	10	21
1	10	22
1	11	15
1	11	16
1	11	17
1	11	18
1	11	19
1	11	20
1	11	21
1	11	22
1	11	23
1	11	24
1	11	25
1	12	15
1	12	16
1	12	17
1	12	18
1	12	19
1	12	20
1	12	21
1	12	22
1	12	23
1	12	24
1	12	25
1	13	16
1	13	17
1	13	18
1	13	19
1	13	20
1	13	21
1	13	22
1	13	23
1	13	24
1	13	25
1	14	17
1	14	18
1	14	19
1	14	20
1	14	21
1	14	22
1	14	23
1	14	24
1	14	25
1	14	26
1	15	19
1	15	20
1	15	21
1	15	22
1	15	25
1	15	26
1	15	27
1	15	28
1	15	29
1	15	30
1	15	31
1	15	32
1	15	33
1	15	34
1	15	35
1	16	25
1	16	26
1	16	27
1	16	28
1	16	29
1	16	30
1	16	31
1	16	32
1	16	33
1	16	34
1	17	31
1	17	32
1	17	33
1	18	31
1	18	32
1	19	31
2	9	18
2	10	17
2	10	18
2	10	19
2	10	20
2	10	21
2	10	22
2	10	23
2	10	24
2	11	16
2	11	17
2	11	18
2	11	19
2	11	20
2	11	21
2	11	22
2	11	23
2	11	24
2	11	25
2	12	16
2	12	17
2	12	18
2	12	19
2	12	20
2	12	21
2	12	22
2	12	23
2	12	24
2	12	25
2	13	17
2	13	18
2	13	19
2	13	20
2	13	21
2	13	22
2	13	23
2	13	24
2	13	25
2	14	18
2	14	19
2	14	20
2	14	21
2	14	22
2	14	23
2	14	24
2	14	25
2	15	19
2	15	20
2	15	21
2	15	22
2	15	23
2	15	24
2	15	25
2	15	26
2	15	27
2	15	28
2	15	29
2	15	30
2	15	31
2	15	32
2	15	33
2	15	34
2	15	35
2	16	20
2	16	25
2	16	26
2	16	27
2	16	28
2	16	29
2	16	30
2	16	31
2	16	32
2	16	33
2	16	34
2	17	26
2	17	27
2	17	28
2	17	29
2	17	30
2	17	31
2	17	32
2	17	33
2	18	30
2	18	31
2	18	32
2	19	30
2	19	31
2	20	30
2	22	10
2	22	11
2	23	11
3	9	18
3	9	19
3	9	20
3	9	21
3	10	17
3	10	18
3	10	19
3	10	20
3	10	21
3	10	22
3	10	23
3	10	24
3	10	25
3	11	17
3	11	18
3	11	19
3	11	20
3	11	21
3	11	22
3	11	23
3	11	24
3	11	25
3	12	17
3	12	18
3	12	19
3	12	20
3	12	21
3	12	22
3	12	23
3	12	24
3	13	18
3	13	19
3	13	20
3	13	21
3	13	22
3	13	23
3	13	24
3	14	19
3	14	20
3	14	21
3	14	22
3	14	24
3	14	25
3	14	33
3	15	19
3	15	20
3	15	21
3	15	24
3	15	25
3	15	26
3	15	27
3	15	28
3	15	29
3	15	30
3	15	31
3	15	32
3	15	33
3	15	34
3	15	35
3	16	19
3	16	20
3	16	25
3	16	26
3	16	27
3	16	28
3	16	29
3	16	30
3	16	31
3	16	32
3	16	33
3	16	34
3	17	21
3	17	26
3	17	27
3	17	28
3	17	29
3	17	30
3	17	31
3	17	32
3	17	33
3	18	27
3	18	28
3	18	29
3	18	30
3	18	31
3	18	32
3	19	12
3	19	29
3	19	30
3	19	31
3	20	11
3	20	12
3	20	30
3	20	31
3	21	11
3	21	12
3	21	31
3	22	10
3	22	11
3	22	12
3	23	10
3	23	11
3	23	12
3	24	10
3	24	11
3	24	12
3	25	11
3	25	12
3	26	11
4	9	18
4	9	19
4	9	20
4	9	21
4	9	22
4	10	17
4	10	18
4	10	19
4	10	20
4	10	21
4	10	22
4	10	23
4	10	24
4	10	25
4	11	17
4	11	18
4	11	19
4	11	20
4	11	21
4	11	22
4	11	23
4	11	24
4	11	25
4	12	18
4	12	19
4	12	20
4	12	21
4	12	22
4	12	23
4	12	24
4	13	18
4	13	19
4	13	20
4	13	21
4	13	22
4	13	23
4	13	24
4	14	19
4	14	20
4	14	21
4	14	22
4	14	23
4	14	24
4	14	25
4	14	26
4	14	27
4	14	33
4	14	34
4	15	19
4	15	20
4	15	21
4	15	22
4	15	25
4	15	26
4	15	27
4	15	28
4	15	29
4	15	30
4	15	31
4	15	32
4	15	33
4	15	34
4	15	35
4	16	18
4	16	19
4	16	20
4	16	21
4	16	22
4	16	25
4	16	26
4	16	27
4	16	28
4	16	29
4	16	30
4	16	31
4	16	32
4	16	33
4	16	34
4	17	15
4	17	16
4	17	17
4	17	18
4	17	19
4	17	20
4	17	21
4	17	26
4	17	27
4	17	28
4	17	29
4	17	30
4	17	31
4	17	32
4	17	33
4	17	34
4	18	21
4	18	22
4	18	27
4	18	28
4	18	29
4	18	30
4	18	31
4	18	32
4	18	33
4	18	34
4	19	12
4	19	13
4	19	21
4	19	29
4	19	30
4	19	31
4	19	32
4	20	11
4	20	12
4	20	13
4	20	30
4	20	31
4	20	32
4	21	11
4	21	12
4	21	13
4	21	31
4	21	32
4	22	10
4	22	11
4	22	12
4	22	13
4	23	10
4	23	11
4	23	12
4	23	13
4	24	10
4	24	11
4	24	12
4	24	13
4	25	10
4	25	11
4	25	12
4	26	11
4	26	12
4	27	11
5	9	18
5	9	19
5	9	20
5	9	21
5	9	22
5	9	23
5	10	18
5	10	19
5	10	20
5	10	21
5	10	22
5	10	23
5	10	24
5	11	18
5	11	19
5	11	20
5	11	21
5	11	22
5	11	23
5	11	24
5	12	18
5	12	19
5	12	20
5	12	21
5	12	22
5	12	23
5	12	24
5	12	25
5	13	19
5	13	20
5	13	21
5	13	22
5	13	23
5	13	24
5	13	25
5	13	26
5	13	27
5	14	19
5	14	20
5	14	21
5	14	22
5	14	23
5	14	24
5	14	25
5	14	26
5	14	27
5	14	28
5	14	29
5	14	33
5	14	34
5	15	18
5	15	19
5	15	20
5	15	21
5	15	22
5	15	23
5	15	24
5	15	25
5	15	26
5	15	27
5	15	28
5	15	29
5	15	30
5	15	31
5	15	32
5	15	33
5	15	34
5	15	35
5	16	17
5	16	18
5	16	19
5	16	20
5	16	21
5	16	22
5	16	23
5	16	26
5	16	27
5	16	28
5	16	29
5	16	30
5	16	31
5	16	32
5	16	33
5	16	34
5	16	35
5	17	15
5	17	16
5	17	17
5	17	18
5	17	19
5	17	20
5	17	21
5	17	22
5	17	23
5	17	26
5	17	27
5	17	28
5	17	29
5	17	30
5	17	31
5	17	32
5	17	33
5	17	34
5	17	35
5	18	14
5	18	15
5	18	16
5	18	17
5	18	18
5	18	19
5	18	20
5	18	21
5	18	22
5	18	27
5	18	28
5	18	29
5	18	30
5	18	31
5	18	32
5	18	33
5	18	34
5	19	10
5	19	11
5	19	12
5	19	13
5	19	14
5	19	20
5	19	21
5	19	27
5	19	28
5	19	29
5	19	30
5	19	31
5	19	32
5	19	33
5	20	10
5	20	11
5	20	12
5	20	13
5	20	14
5	20	20
5	20	21
5	20	30
5	20	31
5	20	32
5	21	10
5	21	11
5	21	12
5	21	13
5	21	14
5	21	20
5	21	21
5	21	31
5	22	10
5	22	11
5	22	12
5	22	13
5	22	14
5	23	10
5	23	11
5	23	12
5	23	13
5	23	14
5	24	10
5	24	11
5	24	12
5	24	13
5	25	10
5	25	11
5	25	12
5	25	13
5	26	10
5	26	11
5	26	12
5	27	11
6	8	20
6	8	21
6	9	19
6	9	20
6	9	21
6	9	22
6	9	23
6	9	24
6	10	18
6	10	19
6	10	20
6	10	21
6	10	22
6	10	23
6	10	24
6	10	25
6	11	19
6	11	20
6	11	21
6	11	22
6	11	23
6	11	24
6	11	25
6	12	19
6	12	20
6	12	21
6	12	22
6	12	23
6	12	24
6	12	25
6	12	26
6	12	27
6	13	19
6	13	20
6	13	21
6	13	22
6	13	23
6	13	24
6	13	25
6	13	26
6	13	27
6	13	28
6	13	30
6	13	31
6	14	18
6	14	19
6	14	20
6	14	21
6	14	22
6	14	23
6	14	24
6	14	25
6	14	26
6	14	27
6	14	28
6	14	29
6	14	30
6	14	32
6	14	33
6	14	34
6	15	17
6	15	18
6	15	19
6	15	20
6	15	21
6	15	22
6	15	23
6	15	24
6	15	25
6	15	26
6	15	27
6	15	28
6	15	29
6	15	30
6	15	31
6	15	32
6	15	33
6	15	34
6	16	17
6	16	18
6	16	19
6	16	20
6	16	21
6	16	22
6	16	23
6	16	24
6	16	25
6	16	26
6	16	27
6	16	28
6	16	29
6	16	30
6	16	31
6	16	32
6	16	33
6	16	34
6	16	35
6	17	15
6	17	16
6	17	17
6	17	18
6	17	19
6	17	20
6	17	21
6	17	22
6	17	23
6	17	24
6	17	26
6	17	27
6	17	28
6	17	29
6	17	30
6	17	31
6	17	32
6	17	33
6	17	34
6	17	35
6	18	14
6	18	15
6	18	16
6	18	17
6	18	18
6	18	19
6	18	20
6	18	21
6	18	22
6	18	23
6	18	26
6	18	27
6	18	28
6	18	29
6	18	30
6	18	31
6	18	32
6	18	33
6	18	34
6	19	12
6	19	13
6	19	14
6	19	15
6	19	16
6	19	17
6	19	18
6	19	19
6	19	20
6	19	21
6	19	22
6	19	26
6	19	27
6	19	28
6	19	29
6	19	30
6	19	31
6	19	32
6	19	33
6	20	12
6	20	13
6	20	14
6	20	15
6	20	19
6	20	20
6	20	21
6	20	22
6	20	26
6	20	27
6	20	28
6	20	29
6	20	30
6	20	31
6	21	11
6	21	12
6	21	13
6	21	14
6	21	15
6	21	19
6	21	20
6	21	21
6	21	22
6	22	11
6	22	12
6	22	13
6	22	14
6	22	15
6	23	11
6	23	12
6	23	13
6	23	14
6	24	10
6	24	11
6	24	12
6	24	13
6	24	14
6	25	10
6	25	11
6	25	12
6	25	13
6	26	10
6	26	11
6	26	12
6	27	11
7	9	20
7	9	21
7	9	22
