#i	j	k
17	8	29
17	8	30
17	9	30
17	9	31
18	7	27
18	7	28
18	7	29
18	8	27
18	8	28
18	8	29
18	8	30
18	9	28
18	9	29
18	9	30
18	9	31
18	10	30
18	10	31
18	10	32
19	7	26
19	7	27
19	7	28
19	7	29
19	8	25
19	8	26
19	8	27
19	8	28
19	8	29
19	8	30
19	9	26
19	9	27
19	9	28
19	9	29
19	9	30
19	9	31
19	9	32
19	10	28
19	10	29
19	10	30
19	10	31
19	10	32
19	10	33
19	11	31
19	11	32
20	7	26
20	7	27
20	7	28
20	7	29
20	8	25
20	8	26
20	8	27
20	8	28
20	8	29
20	8	30
20	9	25
20	9	26
20	9	27
20	9	28
20	9	29
20	9	30
20	9	31
20	9	32
20	10	27
20	10	28
20	10	29
20	10	30
20	10	31
20	10	32
20	10	33
20	11	29
20	11	30
20	11	31
20	11	32
21	7	26
21	7	27
21	7	28
21	8	25
21	8	26
21	8	27
21	8	28
21	8	29
21	9	25
21	9	26
21	9	27
21	9	28
21	9	29
21	9	30
21	9	31
21	9	32
21	10	27
21	10	28
21	10	29
21	10	30
21	10	31
21	10	32
21	10	33
21	11	28
21	11	29
21	11	30
21	11	31
21	11	32
21	12	30
21	12	31
22	9	27
22	9	28
22	10	28
22	10	29
22	10	30
22	11	29
22	11	30
