#i	j	k
5	0	53
5	0	54
5	0	55
5	1	54
5	1	55
5	63	54
6	0	52
6	0	53
6	0	54
6	0	55
6	0	56
6	1	52
6	1	53
6	1	54
6	1	55
6	1	56
6	1	57
6	2	53
6	62	53
6	62	54
6	62	55
6	63	52
6	63	53
6	63	54
6	63	55
6	63	56
7	0	52
7	0	53
7	0	54
7	0	55
7	0	56
7	0	57
7	1	51
7	1	52
7	1	53
7	1	54
7	1	55
7	1	56
7	1	57
7	2	52
7	2	53
7	2	54
7	61	53
7	61	54
7	61	55
7	61	56
7	61	57
7	62	52
7	62	53
7	62	54
7	62	55
7	62	56
7	62	57
7	63	52
7	63	53
7	63	54
7	63	55
7	63	56
7	63	57
8	0	52
8	0	53
8	0	54
8	0	55
8	0	56
8	0	57
8	1	51
8	1	52
8	1	53
8	1	54
8	1	55
8	1	56
8	1	57
8	2	52
8	2	53
8	2	54
8	2	55
8	59	59
8	60	55
8	60	56
8	60	57
8	60	58
8	60	59
8	61	54
8	61	55
8	61	56
8	61	57
8	61	58
8	61	59
8	62	53
8	62	54
8	62	55
8	62	56
8	62	57
8	62	58
8	63	53
8	63	54
8	63	55
8	63	56
8	63	57
8	63	58
9	0	52
9	0	53
9	0	54
9	0	55
9	0	56
9	0	57
9	0	58
9	1	52
9	1	53
9	1	54
9	1	55
9	1	56
9	1	57
9	1	58
9	2	51
9	2	52
9	2	53
9	2	54
9	2	55
9	2	56
9	57	60
9	57	61
9	57	62
9	58	60
9	58	61
9	59	59
9	59	60
9	59	61
9	60	56
9	60	57
9	60	58
9	60	59
9	60	60
9	60	61
9	61	54
9	61	55
9	61	56
9	61	57
9	61	58
9	61	59
9	61	60
9	62	53
9	62	54
9	62	55
9	62	56
9	62	57
9	62	58
9	62	59
9	63	53
9	63	54
9	63	55
9	63	56
9	63	57
9	63	58
10	0	53
10	0	54
10	0	55
10	0	56
10	0	57
10	0	58
10	0	59
10	1	52
10	1	53
10	1	54
10	1	55
10	1	56
10	1	57
10	1	58
10	1	59
10	2	52
10	2	53
10	2	54
10	2	55
10	2	56
10	3	52
10	3	53
10	57	62
10	57	63
10	58	60
10	58	61
10	58	62
10	58	63
10	59	59
10	59	60
10	59	61
10	59	62
10	59	63
10	60	58
10	60	59
10	60	60
10	60	61
10	61	55
10	61	56
10	61	57
10	61	58
10	61	59
10	61	60
10	62	53
10	62	54
10	62	55
10	62	56
10	62	57
10	62	58
10	62	59
10	62	60
10	63	53
10	63	54
10	63	55
10	63	56
10	63	57
10	63	58
10	63	59
10	63	60
11	0	53
11	0	54
11	0	55
11	0	56
11	0	57
11	0	58
11	0	59
11	0	60
11	0	61
11	0	63
11	1	52
11	1	53
11	1	54
11	1	55
11	1	56
11	1	57
11	1	58
11	1	59
11	1	60
11	2	51
11	2	52
11	2	53
11	2	54
11	2	55
11	2	56
11	2	57
11	3	52
11	3	53
11	3	54
11	3	55
11	58	61
11	58	62
11	58	63
11	59	0
11	59	59
11	59	60
11	59	61
11	59	62
11	59	63
11	60	58
11	60	59
11	60	60
11	60	61
11	60	62
11	61	56
11	61	57
11	61	58
11	61	59
11	61	60
11	61	61
11	61	62
11	62	54
11	62	55
11	62	56
11	62	57
11	62	58
11	62	59
11	62	60
11	62	61
11	62	62
11	62	63
11	63	54
11	63	55
11	63	56
11	63	57
11	63	58
11	63	59
11	63	60
11	63	61
11	63	62
11	63	63
12	0	53
12	0	54
12	0	55
12	0	56
12	0	57
12	0	58
12	0	59
12	0	60
12	0	61
12	0	62
12	0	63
12	1	52
12	1	53
12	1	54
12	1	55
12	1	56
12	1	57
12	1	58
12	1	59
12	1	60
12	2	51
12	2	52
12	2	53
12	2	54
12	2	55
12	2	56
12	2	57
12	2	58
12	2	59
12	3	52
12	3	53
12	3	54
12	3	55
12	3	56
12	4	51
12	4	52
12	4	53
12	58	63
12	59	0
12	59	59
12	59	60
12	59	61
12	59	62
12	59	63
12	60	0
12	60	1
12	60	58
12	60	59
12	60	60
12	60	61
12	60	62
12	60	63
12	61	0
12	61	1
12	61	2
12	61	57
12	61	58
12	61	59
12	61	60
12	61	61
12	61	62
12	61	63
12	62	0
12	62	1
12	62	55
12	62	56
12	62	57
12	62	58
12	62	59
12	62	60
12	62	61
12	62	62
12	62	63
12	63	0
12	63	1
12	63	54
12	63	55
12	63	56
12	63	57
12	63	58
12	63	59
12	63	60
12	63	61
12	63	62
12	63	63
13	0	0
13	0	1
13	0	53
13	0	54
13	0	55
13	0	56
13	0	57
13	0	58
13	0	59
13	0	60
13	0	61
13	0	62
13	0	63
13	1	52
13	1	53
13	1	54
13	1	55
13	1	56
13	1	57
13	1	58
13	1	59
13	1	60
13	1	61
13	1	62
13	1	63
13	2	53
13	2	54
13	2	55
13	2	56
13	2	57
13	2	58
13	2	59
13	2	60
13	3	52
13	3	53
13	3	54
13	3	55
13	3	56
13	3	57
13	59	0
13	59	60
13	59	61
13	59	62
13	59	63
13	60	0
13	60	1
13	60	58
13	60	59
13	60	60
13	60	61
13	60	62
13	60	63
13	61	0
13	61	1
13	61	2
13	61	57
13	61	58
13	61	59
13	61	60
13	61	61
13	61	62
13	61	63
13	62	0
13	62	1
13	62	2
13	62	56
13	62	57
13	62	58
13	62	59
13	62	60
13	62	61
13	62	62
13	62	63
13	63	0
13	63	1
13	63	2
13	63	54
13	63	55
13	63	56
13	63	57
13	63	58
13	63	59
13	63	60
13	63	61
13	63	62
13	63	63
14	0	0
14	0	1
14	0	53
14	0	54
14	0	55
14	0	56
14	0	57
14	0	58
14	0	59
14	0	60
14	0	61
14	0	62
14	0	63
14	1	54
14	1	55
14	1	56
14	1	57
14	1	58
14	1	59
14	1	60
14	1	61
14	1	62
14	1	63
14	2	53
14	2	54
14	2	55
14	2	56
14	2	57
14	2	58
14	2	59
14	2	60
14	2	61
14	3	58
14	59	0
14	59	62
14	59	63
14	60	0
14	60	1
14	60	59
14	60	60
14	60	61
14	60	62
14	60	63
14	61	0
14	61	1
14	61	2
14	61	57
14	61	58
14	61	59
14	61	60
14	61	61
14	61	62
14	61	63
14	62	0
14	62	1
14	62	2
14	62	57
14	62	58
14	62	59
14	62	60
14	62	61
14	62	62
14	62	63
14	63	0
14	63	1
14	63	2
14	63	57
14	63	58
14	63	59
14	63	60
14	63	61
14	63	62
