#i	j	k
51	15	24
51	15	31
51	16	24
51	16	32
51	17	32
51	18	32
52	13	24
52	13	25
52	13	26
52	14	24
52	14	25
52	14	26
52	14	27
52	15	24
52	15	25
52	15	26
52	15	27
52	15	29
52	15	30
52	15	31
52	15	32
52	16	24
52	16	25
52	16	26
52	16	27
52	16	29
52	16	30
52	16	31
52	16	32
52	16	33
52	17	24
52	17	25
52	17	26
52	17	27
52	17	29
52	17	30
52	17	31
52	17	32
52	18	26
52	18	30
52	18	31
52	18	32
53	13	25
53	14	23
53	14	24
53	14	25
53	14	26
53	14	27
53	14	28
53	14	29
53	14	30
53	15	23
53	15	24
53	15	25
53	15	26
53	15	27
53	15	28
53	15	29
53	15	30
53	15	31
53	15	32
53	16	23
53	16	24
53	16	25
53	16	26
53	16	27
53	16	28
53	16	29
53	16	30
53	16	31
53	16	32
53	16	33
53	17	24
53	17	25
53	17	26
53	17	27
53	17	28
53	17	29
53	17	30
53	17	31
53	17	32
53	18	25
53	18	26
53	18	27
53	18	28
53	18	29
54	14	22
54	14	23
54	14	24
54	14	25
54	14	26
54	14	27
54	15	23
54	15	24
54	15	25
54	15	26
54	15	27
54	15	28
54	15	29
54	15	30
54	15	31
54	15	32
54	16	23
54	16	24
54	16	25
54	16	26
54	16	27
54	16	28
54	16	29
54	16	30
54	16	31
54	16	32
54	17	23
54	17	24
54	17	25
54	17	26
54	17	27
54	17	28
54	17	29
54	17	30
54	17	31
54	17	32
54	18	24
54	18	25
54	18	27
55	14	21
55	14	22
55	14	23
55	14	24
55	14	25
55	15	22
55	15	23
55	15	24
55	15	25
55	15	26
55	15	27
55	15	28
55	16	22
55	16	23
55	16	24
55	16	25
55	16	26
55	16	27
55	16	28
55	16	29
55	16	30
55	16	33
55	16	34
55	17	22
55	17	23
55	17	24
55	17	25
55	17	26
55	17	27
55	17	28
55	17	29
55	17	30
55	18	23
55	18	24
55	18	27
56	14	21
56	14	22
56	14	23
56	15	21
56	15	22
56	15	23
56	15	24
56	16	21
56	16	22
56	16	23
56	16	24
56	16	25
56	16	26
56	16	27
56	17	20
56	17	21
56	17	22
56	17	23
56	17	24
56	17	25
56	17	26
56	17	27
56	18	20
56	18	21
56	18	22
57	14	22
57	14	23
57	14	25
57	15	20
57	15	21
57	15	22
57	15	23
57	15	24
57	16	20
57	16	21
57	16	22
57	16	23
57	16	24
57	17	20
57	17	21
57	17	22
57	17	23
57	18	19
57	18	20
57	18	21
58	14	26
58	14	27
58	15	21
58	15	22
58	15	23
58	15	24
58	15	27
58	16	21
58	16	22
58	16	23
58	17	20
58	17	21
58	17	23
58	18	19
58	18	20
59	17	20
