#i	j	k
0	40	7
0	40	8
0	41	6
0	41	7
0	41	8
0	42	6
0	42	7
0	42	8
0	42	9
0	43	6
0	43	7
0	43	8
0	44	7
1	39	7
1	39	8
1	39	9
1	40	7
1	40	8
1	41	7
1	41	8
1	42	7
1	42	8
1	43	7
1	43	8
1	44	7
2	39	7
2	39	8
2	43	7
2	43	8
46	40	19
47	39	18
47	40	18
47	41	18
47	42	18
47	45	15
48	39	17
48	40	17
48	41	17
48	42	17
48	43	17
48	44	12
48	44	13
48	44	14
48	44	15
49	38	16
49	39	16
49	40	16
49	41	16
49	42	16
49	43	13
49	43	14
49	43	15
49	43	17
49	44	15
50	38	15
50	39	15
50	40	15
50	41	15
50	42	14
50	42	15
50	42	16
50	43	14
50	43	15
51	37	8
51	37	15
51	39	14
51	40	14
51	41	13
51	41	14
51	42	13
51	42	14
51	42	15
51	43	13
51	43	14
51	43	15
51	43	16
52	37	8
52	37	15
52	38	8
52	38	9
52	38	14
52	38	15
52	39	14
52	40	12
52	40	13
52	40	14
52	41	12
52	41	13
52	41	14
52	42	12
52	42	13
52	42	14
52	43	12
52	43	13
52	43	14
52	43	15
52	43	16
52	43	17
52	44	12
52	44	13
52	44	14
52	44	15
53	37	8
53	37	15
53	38	8
53	38	9
53	38	14
53	38	15
53	39	9
53	39	10
53	39	11
53	39	12
53	39	13
53	39	14
53	40	11
53	40	12
53	40	13
53	40	14
53	40	15
53	41	11
53	41	12
53	41	13
53	41	14
53	41	15
53	42	11
53	42	12
53	42	13
53	42	14
53	42	15
53	42	16
53	43	11
53	43	12
53	43	13
53	43	14
53	43	15
53	43	16
53	43	17
53	44	10
53	44	11
53	44	12
53	44	13
53	44	14
53	44	15
53	44	16
53	45	10
53	45	11
53	45	12
53	45	13
53	45	14
54	37	8
54	37	15
54	38	8
54	38	9
54	38	14
54	38	15
54	39	9
54	39	10
54	39	11
54	39	12
54	39	13
54	39	14
54	40	10
54	40	11
54	40	12
54	40	13
54	40	14
54	40	15
54	41	10
54	41	11
54	41	12
54	41	13
54	41	14
54	41	15
54	42	10
54	42	11
54	42	12
54	42	13
54	42	14
54	42	15
54	42	16
54	43	10
54	43	11
54	43	12
54	43	13
54	43	14
54	43	15
54	43	16
54	43	17
54	44	9
54	44	10
54	44	11
54	44	12
54	44	13
54	44	14
54	44	15
54	44	16
54	44	17
54	45	8
54	45	9
54	45	10
54	45	11
54	45	12
54	45	13
54	45	14
54	45	15
54	46	12
54	46	15
54	47	15
54	48	14
54	48	15
54	48	16
55	37	8
55	37	15
55	38	8
55	38	9
55	38	10
55	38	11
55	38	12
55	38	13
55	38	14
55	38	15
55	39	9
55	39	10
55	39	11
55	39	12
55	39	13
55	39	14
55	39	15
55	39	16
55	40	9
55	40	10
55	40	11
55	40	12
55	40	13
55	40	14
55	40	15
55	40	16
55	41	8
55	41	9
55	41	10
55	41	11
55	41	12
55	41	13
55	41	14
55	41	15
55	41	16
