#i	j	k
26	10	21
26	11	21
26	11	22
26	12	21
27	9	19
27	9	20
27	9	21
27	9	22
27	10	19
27	10	20
27	10	21
27	10	22
27	11	20
27	11	21
27	11	22
27	12	21
27	12	22
28	8	19
28	8	20
28	8	21
28	9	17
28	9	18
28	9	19
28	9	20
28	9	21
28	9	22
28	10	18
28	10	19
28	10	20
28	10	21
28	10	22
28	10	23
28	11	20
28	11	21
28	11	22
28	11	23
28	12	22
28	12	23
29	8	16
29	8	17
29	8	18
29	8	19
29	8	20
29	8	21
29	8	22
29	9	17
29	9	18
29	9	19
29	9	20
29	9	21
29	9	22
29	9	23
29	10	18
29	10	19
29	10	20
29	10	21
29	10	22
29	10	23
29	11	19
29	11	20
29	11	21
29	11	22
29	11	23
29	11	24
29	12	21
29	12	22
29	12	23
29	12	24
30	7	19
30	7	20
30	7	21
30	8	16
30	8	17
30	8	18
30	8	19
30	8	20
30	8	21
30	8	22
30	8	23
30	9	17
30	9	18
30	9	19
30	9	20
30	9	21
30	9	22
30	9	23
30	10	18
30	10	19
30	10	20
30	10	21
30	10	22
30	10	23
30	10	24
30	11	20
30	11	21
30	11	22
30	11	23
30	11	24
31	7	17
31	7	18
31	7	19
31	7	20
31	8	16
31	8	17
31	8	18
31	8	19
31	8	20
31	8	21
31	8	22
31	9	17
31	9	18
31	9	19
31	9	20
31	9	21
31	9	22
31	9	23
31	10	20
31	10	21
31	10	22
31	10	23
31	10	24
31	11	21
31	11	22
31	11	23
32	7	16
32	7	17
32	7	18
32	7	19
32	8	16
32	8	17
32	8	18
32	8	19
32	8	20
32	8	21
32	8	22
32	9	17
32	9	18
32	9	19
32	9	20
32	9	21
32	9	22
32	9	23
32	10	20
32	10	21
32	10	22
32	10	23
33	6	15
33	6	16
33	7	16
33	7	17
33	7	18
33	7	19
33	7	21
33	8	16
33	8	17
33	8	18
33	8	19
33	8	20
33	8	21
33	8	22
33	9	18
33	9	19
33	9	20
33	9	21
33	9	22
33	9	23
33	10	21
33	10	22
33	10	23
34	5	20
34	6	14
34	6	15
34	6	16
34	6	17
34	6	18
34	6	19
34	6	20
34	6	21
34	7	15
34	7	16
34	7	17
34	7	18
34	7	19
34	7	20
34	7	21
34	7	22
34	8	16
34	8	17
34	8	18
34	8	19
34	8	20
34	8	21
34	8	22
34	8	23
34	9	18
34	9	19
34	9	20
34	9	21
34	9	22
34	9	23
34	10	23
35	5	15
35	5	16
35	5	17
35	5	18
35	5	19
35	5	20
35	6	13
35	6	14
35	6	15
35	6	16
35	6	17
35	6	18
35	6	19
35	6	20
35	6	21
35	6	22
35	7	14
35	7	15
35	7	16
35	7	17
35	7	18
35	7	19
35	7	20
35	7	21
35	7	22
35	7	23
35	8	16
35	8	17
35	8	18
35	8	19
35	8	20
35	8	21
35	8	22
35	8	23
35	8	24
35	9	18
35	9	19
35	9	20
35	9	21
35	9	22
35	9	23
35	9	24
36	5	15
36	5	16
36	5	17
36	5	18
36	5	19
36	6	12
36	6	13
36	6	14
36	6	15
36	6	16
36	6	17
36	6	18
36	6	19
36	6	20
36	6	21
36	6	22
36	7	13
36	7	14
36	7	15
36	7	16
36	7	17
36	7	18
36	7	19
36	7	20
36	7	21
36	7	22
36	7	23
36	8	15
36	8	16
36	8	17
36	8	18
36	8	19
36	8	20
36	8	21
36	8	22
36	8	23
36	8	24
36	9	18
36	9	19
36	9	20
36	9	21
36	9	22
36	9	23
36	9	24
36	9	25
36	10	22
36	10	23
36	10	24
37	5	16
37	5	17
37	5	18
37	5	19
37	6	12
37	6	13
37	6	14
37	6	15
37	6	16
37	6	17
37	6	18
37	6	19
37	6	20
37	6	21
37	6	22
37	7	12
37	7	13
37	7	14
37	7	15
37	7	16
37	7	17
37	7	18
37	7	19
37	7	20
37	7	21
37	7	22
37	7	23
37	8	12
37	8	13
37	8	14
37	8	15
37	8	16
37	8	17
37	8	18
37	8	19
37	8	20
37	8	21
37	8	22
37	8	23
37	8	24
37	9	16
37	9	17
37	9	18
37	9	19
37	9	20
37	9	21
37	9	22
37	9	23
37	9	24
37	10	18
37	10	19
37	10	20
37	10	21
37	10	22
37	10	23
37	10	24
37	11	19
37	11	20
37	11	21
37	11	25
37	11	26
37	12	25
37	12	26
37	13	24
37	13	25
37	13	26
38	4	18
38	5	17
38	5	18
38	5	19
38	6	17
38	6	18
38	6	19
38	6	20
38	6	21
38	7	11
38	7	12
38	7	13
38	7	16
38	7	17
38	7	18
38	7	19
38	7	20
38	7	21
38	7	22
38	8	11
38	8	12
38	8	13
38	8	14
38	8	15
38	8	16
38	8	17
38	8	18
38	8	19
38	8	20
38	8	21
38	8	22
38	8	23
38	9	12
38	9	13
38	9	14
38	9	15
38	9	16
38	9	17
38	9	18
38	9	19
38	9	20
38	9	21
38	9	22
38	9	23
38	10	16
38	10	17
38	10	18
38	10	19
38	10	20
38	10	21
38	10	22
38	10	23
38	10	24
38	11	17
38	11	18
38	11	19
38	11	20
38	11	21
38	11	22
38	11	23
38	11	24
38	11	25
38	11	26
38	11	27
38	12	19
38	12	20
38	12	21
38	12	22
38	12	23
38	12	24
38	12	25
38	12	26
38	12	27
38	13	22
38	13	23
38	13	24
38	13	25
38	13	26
38	13	27
38	14	24
38	14	25
39	4	18
39	5	17
39	5	18
39	5	19
39	6	17
39	6	18
39	6	19
39	6	20
39	7	12
39	7	17
39	7	18
39	7	19
39	7	20
39	7	21
39	8	11
39	8	12
39	8	13
39	8	14
39	8	15
39	8	16
39	8	17
39	8	18
39	8	19
39	8	20
39	8	21
39	8	22
39	9	11
39	9	12
39	9	13
39	9	14
39	9	15
39	9	16
39	9	17
39	9	18
39	9	19
39	9	20
39	9	21
39	9	22
39	9	23
39	10	12
39	10	13
39	10	14
39	10	15
39	10	16
39	10	17
39	10	18
39	10	19
39	10	20
39	10	21
39	10	22
39	10	23
39	10	24
39	11	14
39	11	15
39	11	16
39	11	17
39	11	18
39	11	19
39	11	20
39	11	21
39	11	22
39	11	23
39	11	24
39	11	25
39	11	26
39	12	16
39	12	17
39	12	18
39	12	19
39	12	20
39	12	21
39	12	22
39	12	23
39	12	24
39	12	25
39	12	26
39	13	18
39	13	19
39	13	20
39	13	21
39	13	22
39	13	23
39	13	24
39	13	25
39	13	26
39	14	24
39	14	25
39	14	26
39	15	26
40	5	19
40	6	18
40	6	19
40	7	17
40	7	18
40	7	19
40	7	20
40	8	12
40	8	13
40	8	14
40	8	15
40	8	16
40	8	17
40	8	18
40	8	19
40	8	20
40	8	21
40	9	11
40	9	12
40	9	13
40	9	14
40	9	15
40	9	16
40	9	17
40	9	18
40	9	19
40	9	20
40	9	21
40	9	22
40	10	11
40	10	12
40	10	13
40	10	14
40	10	15
40	10	16
40	10	17
40	10	18
40	10	19
40	10	20
40	10	21
40	10	22
40	10	23
40	10	24
40	11	12
40	11	13
40	11	14
40	11	15
40	11	16
40	11	17
40	11	18
40	11	19
40	11	20
40	11	21
40	11	22
40	11	23
40	11	24
40	11	25
40	11	26
40	12	12
40	12	13
40	12	14
40	12	15
40	12	16
40	12	17
40	12	18
40	12	19
40	12	20
40	12	21
40	12	22
40	12	23
40	12	24
40	12	25
40	12	26
40	13	15
40	13	16
40	13	17
40	13	18
40	13	19
40	13	20
40	13	21
40	13	22
40	13	23
40	13	24
40	13	25
40	13	26
40	14	22
40	14	23
40	14	24
40	14	25
40	14	26
41	7	17
41	7	18
41	7	19
41	7	20
41	8	13
41	8	14
41	8	15
41	8	16
41	8	17
41	8	18
41	8	19
41	8	20
41	8	21
41	9	12
41	9	13
41	9	14
41	9	15
41	9	16
41	9	17
41	9	18
41	9	19
41	9	20
41	9	21
41	9	22
41	10	11
41	10	12
41	10	13
41	10	14
41	10	15
41	10	16
41	10	17
41	10	18
41	10	19
41	10	20
41	10	21
41	10	22
41	10	23
41	10	24
41	10	25
41	11	12
41	11	13
41	11	14
41	11	15
41	11	16
41	11	17
41	11	18
41	11	19
41	11	20
41	11	21
41	11	22
41	11	23
41	11	24
41	11	25
41	12	12
41	12	13
41	12	14
41	12	15
41	12	16
41	12	17
41	12	18
41	12	19
41	12	20
41	12	21
41	12	22
41	12	23
41	12	24
41	12	25
41	13	14
41	13	15
41	13	16
41	13	17
41	13	18
41	13	19
41	13	20
41	13	21
41	13	22
41	13	23
41	13	24
41	13	25
41	13	26
41	14	22
41	14	23
41	14	24
41	14	25
41	14	26
41	15	26
41	15	27
42	8	18
42	8	19
42	8	20
42	8	21
42	9	13
42	9	14
42	9	15
42	9	16
42	9	17
42	9	18
42	9	19
42	9	20
42	9	21
42	9	22
42	10	13
42	10	14
42	10	15
42	10	16
42	10	17
42	10	18
42	10	19
42	10	20
42	10	21
42	10	22
42	10	23
42	10	24
42	10	25
42	11	14
42	11	15
42	11	16
42	11	17
42	11	18
42	11	19
42	11	20
42	11	21
42	11	22
42	11	23
42	11	24
42	11	25
42	12	14
42	12	15
42	12	16
42	12	17
42	12	18
42	12	19
42	12	20
42	12	21
42	12	22
42	12	23
42	12	24
42	12	25
42	13	15
42	13	16
42	13	17
42	13	18
42	13	19
42	13	20
42	13	21
42	13	22
42	13	23
42	13	24
42	13	25
42	14	22
42	14	23
42	14	24
42	14	25
43	9	14
43	9	15
43	9	16
43	9	17
43	9	18
43	9	19
43	9	20
43	9	21
43	10	14
43	10	15
43	10	16
43	10	17
43	10	18
43	10	19
43	10	23
43	10	24
43	10	25
43	11	14
43	11	15
43	11	16
43	11	17
43	11	18
43	11	19
43	11	20
43	11	22
43	11	23
43	11	24
43	11	25
43	12	14
43	12	15
43	12	16
43	12	17
43	12	18
43	12	19
43	12	20
43	12	21
43	12	22
43	12	23
43	12	24
43	12	25
43	13	15
43	13	16
43	13	17
43	13	18
43	13	19
43	13	20
43	13	21
43	13	22
43	13	23
43	13	24
43	13	25
43	14	22
43	14	23
43	14	24
43	14	25
44	10	23
44	11	15
44	11	16
44	11	17
44	11	23
44	11	24
44	12	23
44	12	24
44	13	22
44	13	23
44	14	23
44	14	24
44	15	24
44	15	25
45	15	25
