#i	j	k
15	38	41
15	38	42
16	38	41
16	38	42
16	39	40
16	39	41
16	39	42
16	39	43
16	39	44
16	39	45
16	40	43
16	40	44
16	41	44
16	42	44
17	37	45
17	37	46
17	38	40
17	38	41
17	38	42
17	38	43
17	38	44
17	38	45
17	38	46
17	39	39
17	39	40
17	39	41
17	39	42
17	39	43
17	39	44
17	39	45
17	39	46
17	40	40
17	40	41
17	40	42
17	40	43
17	40	44
17	40	45
17	40	46
17	41	42
17	41	43
17	41	44
17	41	45
17	41	46
17	42	43
17	42	44
17	42	45
17	43	43
17	43	44
17	43	45
18	36	47
18	37	44
18	37	45
18	37	46
18	38	39
18	38	40
18	38	41
18	38	42
18	38	43
18	38	44
18	38	45
18	38	46
18	39	39
18	39	40
18	39	41
18	39	42
18	39	43
18	39	44
18	39	45
18	39	46
18	40	40
18	40	41
18	40	42
18	40	43
18	40	44
18	40	45
18	40	46
18	41	41
18	41	42
18	41	43
18	41	44
18	41	45
18	42	42
18	42	43
18	42	44
18	42	45
18	43	42
18	43	43
18	43	44
18	43	45
18	44	43
18	44	44
18	44	45
18	44	46
19	36	45
19	36	46
19	37	44
19	37	45
19	37	46
19	38	39
19	38	40
19	38	41
19	38	42
19	38	43
19	38	44
19	38	45
19	38	46
19	39	39
19	39	40
19	39	41
19	39	42
19	39	43
19	39	44
19	39	45
19	39	46
19	40	40
19	40	41
19	40	42
19	40	43
19	40	44
19	40	45
19	40	46
19	41	41
19	41	42
19	41	43
19	41	44
19	41	45
19	42	42
19	42	43
19	42	44
19	42	45
19	43	42
19	43	43
19	43	44
19	43	45
19	44	43
19	44	44
19	44	45
20	36	44
20	37	41
20	37	43
20	37	44
20	37	45
20	38	39
20	38	40
20	38	41
20	38	42
20	38	43
20	38	44
20	38	45
20	38	46
20	39	39
20	39	40
20	39	41
20	39	42
20	39	43
20	39	44
20	39	45
20	39	46
20	40	40
20	40	41
20	40	42
20	40	43
20	40	44
20	40	45
20	40	46
20	41	41
20	41	42
20	41	43
20	41	44
20	41	45
20	41	46
20	42	42
20	42	43
20	42	44
20	42	45
20	42	46
20	43	42
20	43	43
20	43	44
20	43	45
20	43	46
20	44	43
20	44	44
20	44	45
20	44	46
20	45	46
21	37	41
21	37	42
21	37	43
21	37	44
21	38	40
21	38	41
21	38	42
21	38	43
21	38	44
21	38	45
21	39	40
21	39	41
21	39	42
21	39	43
21	39	44
21	39	45
21	40	40
21	40	41
21	40	42
21	40	43
21	40	44
21	40	45
21	41	41
21	41	42
21	41	43
21	41	44
21	41	45
21	42	41
21	42	42
21	42	43
21	42	44
21	42	45
21	43	42
21	43	43
21	43	44
21	43	45
21	44	45
21	45	45
22	37	41
22	37	42
22	37	43
22	38	40
22	38	41
22	38	42
22	38	43
22	38	44
22	39	40
22	39	41
22	39	42
22	39	43
22	39	44
22	39	45
22	40	40
22	40	41
22	40	42
22	40	43
22	40	44
22	40	45
22	41	40
22	41	41
22	41	42
22	41	43
22	41	44
22	41	45
22	42	41
22	42	42
22	42	43
22	42	44
22	42	45
23	37	41
23	37	42
23	38	40
23	38	41
23	38	42
23	38	43
23	38	44
23	39	40
23	39	41
23	39	42
23	39	43
23	39	44
23	39	45
23	40	40
23	40	41
23	40	42
23	40	43
23	40	44
23	40	45
23	41	40
23	41	41
23	41	42
23	41	43
23	41	44
23	41	45
23	42	43
23	42	44
23	42	45
23	43	42
23	43	43
23	43	44
24	37	40
24	37	41
24	38	40
24	38	41
24	38	42
24	39	40
24	39	41
24	39	42
24	39	43
24	39	44
24	40	41
24	40	42
24	40	43
24	40	44
24	41	42
24	41	43
24	41	44
24	42	41
24	42	42
24	42	43
24	42	44
24	43	42
24	43	43
24	43	44
24	44	42
24	44	43
24	44	44
25	37	40
25	37	41
25	38	40
25	38	41
25	38	42
25	39	41
25	39	42
25	40	41
25	40	42
25	41	41
25	41	42
25	41	43
25	42	41
25	42	42
25	42	43
25	42	44
25	43	41
25	43	42
25	43	43
25	43	44
25	43	45
25	44	42
25	44	43
25	44	44
25	44	45
25	45	42
25	45	43
25	45	44
25	45	45
25	46	42
25	46	43
25	47	42
25	47	43
25	48	43
26	37	40
26	37	41
26	38	41
26	39	41
26	40	41
26	40	42
26	41	41
26	41	42
26	41	43
26	42	41
26	42	42
26	42	43
26	42	44
26	43	41
26	43	42
26	43	43
26	43	44
26	43	45
26	44	41
26	44	42
26	44	43
26	44	44
