#i	j	k
0	47	38
0	48	38
0	49	37
0	49	38
0	50	36
0	50	37
0	50	38
0	51	36
0	51	37
0	51	38
0	51	39
0	52	37
0	52	38
0	53	37
0	53	38
0	54	37
0	54	38
0	55	38
1	48	37
1	48	38
1	49	36
1	49	37
1	49	38
1	50	35
1	50	36
1	50	37
1	50	38
1	51	35
1	51	36
1	51	37
1	51	38
1	52	35
1	52	36
1	52	37
1	52	38
1	53	36
1	53	37
1	53	38
1	54	36
1	54	37
1	54	38
1	55	38
2	48	37
2	48	38
2	49	35
2	49	36
2	49	37
2	49	38
2	50	35
2	50	36
2	50	37
2	50	38
2	51	34
2	51	35
2	51	36
2	51	37
2	51	38
2	52	34
2	52	35
2	52	36
2	52	37
2	52	38
2	53	35
2	53	36
2	53	37
2	53	38
2	54	35
2	54	36
2	54	37
2	54	38
2	55	37
2	55	38
3	48	36
3	48	37
3	48	38
3	49	35
3	49	36
3	49	37
3	49	38
3	50	34
3	50	35
3	50	36
3	50	37
3	50	38
3	51	34
3	51	35
3	51	36
3	51	37
3	51	38
3	52	34
3	52	35
3	52	36
3	52	37
3	52	38
3	53	34
3	53	35
3	53	36
3	53	37
3	53	38
3	54	33
3	54	34
3	54	35
3	54	36
3	54	37
3	54	38
3	55	36
3	55	37
4	48	35
4	48	36
4	48	37
4	48	38
4	49	34
4	49	35
4	49	36
4	49	37
4	50	34
4	50	35
4	50	36
4	50	37
4	51	33
4	51	34
4	51	35
4	51	36
4	51	37
4	52	33
4	52	34
4	52	35
4	52	36
4	52	37
4	53	33
4	53	34
4	53	35
4	53	36
4	53	37
4	53	38
4	54	33
4	54	34
4	54	35
4	54	36
4	54	37
4	54	38
4	55	33
4	55	34
4	55	35
4	55	36
4	55	37
4	56	37
5	49	34
5	49	35
5	49	36
5	49	37
5	50	33
5	50	34
5	50	35
5	50	36
5	50	37
5	51	33
5	51	34
5	51	35
5	51	36
5	51	37
5	52	33
5	52	34
5	52	35
5	52	36
5	52	37
5	53	32
5	53	33
5	53	34
5	53	35
5	53	36
