#i	j	k
4	46	37
4	47	36
4	47	37
5	46	37
5	47	36
5	47	37
5	48	35
5	48	36
5	48	37
6	47	36
6	47	37
6	48	35
6	48	36
6	48	37
6	49	34
6	49	35
6	49	36
6	49	37
6	50	37
7	47	36
7	48	35
7	48	36
7	48	37
7	49	34
7	49	35
7	49	36
7	49	37
7	50	33
7	50	34
7	50	35
7	50	36
7	50	37
7	51	33
7	51	34
7	51	35
7	51	36
7	52	32
7	52	33
7	52	34
7	52	35
7	53	32
7	53	33
7	53	34
7	53	35
7	54	31
7	54	32
7	54	33
7	54	34
7	55	31
7	55	32
7	55	33
7	55	34
8	48	35
8	48	36
8	49	34
8	49	35
8	49	36
8	49	37
8	50	33
8	50	34
8	50	35
8	50	36
8	50	37
8	51	32
8	51	33
8	51	34
8	51	35
8	51	36
8	52	31
8	52	32
8	52	33
8	52	34
8	52	35
8	52	36
8	53	31
8	53	32
8	53	33
8	53	34
8	53	35
8	53	36
8	54	30
8	54	31
8	54	32
8	54	33
8	54	34
8	54	35
8	54	36
8	55	30
8	55	31
8	55	32
8	55	33
8	55	34
8	55	35
8	56	30
8	56	31
8	56	32
8	56	33
8	56	34
8	56	35
8	57	30
8	57	31
8	57	32
8	57	33
8	58	29
8	58	30
9	48	35
9	49	33
9	49	34
9	49	35
9	49	36
9	50	32
9	50	33
9	50	34
9	50	35
9	50	36
9	51	31
9	51	32
9	51	33
9	51	34
9	51	35
9	51	36
9	52	30
9	52	31
9	52	32
9	52	33
9	52	34
9	52	35
9	53	30
9	53	31
9	53	32
9	53	33
9	53	34
9	53	35
9	54	29
9	54	30
9	54	31
9	54	32
9	54	33
9	54	34
9	55	29
9	55	30
9	55	31
9	55	32
9	55	33
9	55	34
9	56	29
9	56	30
9	56	31
9	56	32
9	56	33
9	56	34
9	57	29
9	57	30
9	57	31
9	57	32
9	57	33
9	57	34
9	57	35
9	58	29
9	58	30
9	58	31
9	58	32
9	58	33
9	59	29
10	48	34
10	49	32
10	49	33
10	49	34
10	49	35
10	50	31
10	50	32
10	50	33
10	50	34
10	50	35
10	51	30
10	51	31
10	51	32
10	51	33
10	51	34
10	51	35
10	52	30
10	52	31
10	52	32
10	52	33
10	52	34
10	53	29
10	53	30
10	53	31
10	53	32
10	53	33
10	53	34
10	54	29
10	54	30
10	54	31
10	54	32
10	54	33
10	55	28
10	55	29
10	55	30
10	55	31
10	55	32
10	55	33
10	56	28
10	56	29
10	56	30
10	56	31
10	56	32
10	57	28
10	57	29
10	57	30
10	57	31
10	57	32
10	58	29
10	58	30
10	58	31
10	58	32
11	49	32
11	49	33
11	49	34
11	49	35
11	50	29
11	50	30
11	50	31
11	50	32
11	50	33
11	50	34
11	50	35
11	51	29
11	51	30
11	51	31
11	51	32
11	51	33
11	51	34
11	52	29
11	52	30
11	52	31
11	52	32
11	52	33
11	52	34
11	53	29
11	53	30
11	53	31
11	53	32
11	53	33
11	54	29
11	54	30
11	54	31
11	54	32
11	55	29
11	55	30
11	55	31
11	56	28
11	56	29
11	56	30
12	49	34
12	49	35
12	50	31
12	50	32
12	50	33
12	50	34
12	51	29
12	51	30
12	51	31
12	51	32
12	51	33
12	52	30
12	52	31
12	52	32
12	52	33
12	53	30
12	53	31
12	53	32
12	54	30
12	54	31
12	55	29
12	55	30
13	49	34
