#i	j	k
8	32	13
9	31	14
9	32	13
9	32	14
9	33	14
10	30	14
10	31	13
10	31	14
10	31	15
10	31	16
10	32	13
10	32	14
10	32	15
10	33	13
10	33	14
10	33	15
10	34	15
11	30	14
11	30	15
11	30	16
11	31	13
11	31	14
11	31	15
11	31	16
11	31	17
11	32	13
11	32	14
11	32	15
11	32	16
11	32	17
11	33	13
11	33	14
11	33	15
11	33	16
11	34	14
11	34	15
11	34	16
11	35	15
12	29	14
12	30	14
12	30	15
12	30	16
12	30	17
12	30	18
12	31	14
12	31	15
12	31	16
12	31	17
12	31	18
12	32	13
12	32	14
12	32	15
12	32	16
12	32	17
12	32	18
12	33	13
12	33	14
12	33	15
12	33	16
12	33	17
12	33	18
12	34	14
12	34	15
12	34	16
12	34	17
12	34	18
12	35	14
12	35	15
12	35	16
12	36	14
13	29	14
13	29	15
13	30	14
13	30	15
13	30	16
13	30	17
13	30	18
13	31	14
13	31	15
13	31	16
13	31	17
13	31	18
13	31	19
13	32	14
13	32	15
13	32	16
13	32	17
13	32	18
13	32	19
13	33	13
13	33	14
13	33	15
13	33	16
13	33	17
13	33	18
13	33	19
13	34	13
13	34	14
13	34	15
13	34	16
13	34	17
13	34	18
13	34	19
13	35	13
13	35	14
13	35	15
13	35	16
13	35	17
13	35	18
13	35	19
13	36	13
13	36	14
13	36	15
13	37	13
14	29	15
14	29	16
14	30	15
14	30	16
14	30	17
14	30	18
14	31	14
14	31	15
14	31	16
14	31	17
14	31	18
14	31	19
14	31	20
14	32	14
14	32	15
14	32	16
14	32	17
14	32	18
14	32	19
14	32	20
14	33	13
14	33	14
14	33	15
14	33	16
14	33	17
14	33	18
14	33	19
14	33	20
14	34	13
14	34	14
14	34	15
14	34	16
14	34	17
14	34	18
14	34	19
14	34	20
14	35	13
14	35	14
14	35	15
14	35	16
14	35	17
14	35	18
14	35	19
14	35	20
14	36	12
14	36	13
14	36	14
14	36	15
14	36	16
14	36	17
14	36	18
14	36	19
14	36	20
14	37	12
14	37	13
14	37	14
14	38	12
