#i	j	k
41	42	9
42	43	9
43	40	6
43	40	7
43	40	8
43	40	9
43	40	10
43	40	11
43	40	12
43	41	6
43	41	7
43	41	8
43	41	9
43	41	10
43	41	11
43	42	6
43	42	7
43	42	8
43	42	9
43	42	10
43	43	7
43	43	8
43	43	9
44	37	5
44	38	4
44	38	5
44	39	4
44	39	5
44	39	6
44	39	7
44	39	8
44	39	9
44	39	10
44	39	11
44	40	3
44	40	4
44	40	5
44	40	6
44	40	7
44	40	8
44	40	9
44	40	10
44	40	11
44	41	3
44	41	4
44	41	5
44	41	6
44	41	7
44	41	8
44	41	9
44	41	10
44	41	11
44	42	3
44	42	4
44	42	5
44	42	6
44	42	7
44	42	8
44	42	9
44	42	10
44	43	5
44	43	6
44	43	7
44	43	8
44	44	8
45	37	3
45	37	4
45	37	5
45	38	3
45	38	4
45	38	5
45	38	6
45	38	7
45	38	8
45	38	9
45	38	10
45	39	1
45	39	2
45	39	3
45	39	4
45	39	5
45	39	6
45	39	7
45	39	8
45	39	9
45	39	10
45	40	1
45	40	2
45	40	3
45	40	4
45	40	5
45	40	6
45	40	7
45	40	8
45	40	9
45	40	10
45	41	1
45	41	2
45	41	3
45	41	4
45	41	5
45	41	6
45	41	7
45	41	8
45	41	9
45	41	10
45	42	1
45	42	2
45	42	3
45	42	4
45	42	5
45	42	6
45	42	7
45	43	1
45	43	2
45	43	3
45	43	4
45	43	5
45	43	6
45	43	7
45	44	2
45	44	3
46	36	3
46	36	4
46	37	1
46	37	2
46	37	3
46	37	4
46	37	5
46	37	6
46	37	7
46	37	8
46	37	9
46	38	0
46	38	1
46	38	2
46	38	3
46	38	4
46	38	5
46	38	6
46	38	7
46	38	8
46	38	9
46	38	10
46	39	1
46	39	2
46	39	3
46	39	4
46	39	5
46	39	6
46	39	7
46	39	8
46	39	9
46	39	63
46	40	0
46	40	1
46	40	2
46	40	3
46	40	4
46	40	5
46	40	6
46	40	7
46	40	8
46	40	9
46	40	63
46	41	0
46	41	1
46	41	2
46	41	3
46	41	4
46	41	5
46	41	6
46	41	63
46	42	0
46	42	1
46	42	2
46	42	3
46	42	4
46	42	5
46	42	6
46	43	0
46	43	1
46	43	2
46	43	3
46	43	4
46	43	5
46	43	6
46	44	0
46	44	1
46	44	2
46	44	3
47	36	3
47	36	4
47	36	5
47	36	6
47	36	7
47	36	8
47	37	2
47	37	3
47	37	4
47	37	5
47	37	6
47	37	7
47	37	8
47	37	9
47	37	10
47	38	0
47	38	1
47	38	2
47	38	3
47	38	4
47	38	5
47	38	6
47	38	7
47	38	8
47	38	9
47	39	0
47	39	1
47	39	2
47	39	3
47	39	4
47	39	5
47	39	6
47	39	7
47	39	8
47	39	62
47	39	63
47	40	0
47	40	1
47	40	2
47	40	3
47	40	4
47	40	5
47	40	6
47	40	7
47	40	62
47	40	63
47	41	0
47	41	1
47	41	2
47	41	3
47	41	4
47	41	5
47	41	6
47	41	62
47	41	63
47	42	0
47	42	1
47	42	2
47	42	3
47	42	4
47	42	5
47	42	63
47	43	0
47	43	1
47	43	2
47	43	3
47	43	4
47	43	5
47	44	0
47	44	1
47	44	2
47	44	3
47	44	4
48	35	4
48	36	3
48	36	4
48	36	5
48	36	6
48	36	7
48	36	8
48	36	9
48	37	2
48	37	3
48	37	4
48	37	5
48	37	6
48	37	7
48	37	8
48	37	9
48	37	10
48	38	0
48	38	2
48	38	3
48	38	4
48	38	5
48	38	6
48	38	7
48	38	8
48	38	9
48	39	0
48	39	1
48	39	2
48	39	3
48	39	4
48	39	5
48	39	6
48	39	7
48	39	63
48	40	0
48	40	1
48	40	2
48	40	3
48	40	4
48	40	5
48	40	6
48	40	63
48	41	0
48	41	1
48	41	2
48	41	3
48	41	4
48	41	5
48	41	62
48	41	63
48	42	0
48	42	1
48	42	2
48	42	3
48	42	4
48	42	5
48	42	63
48	43	0
48	43	1
48	43	2
48	43	3
48	43	4
48	44	0
48	44	2
48	44	3
48	44	4
49	35	4
49	35	5
49	35	6
49	35	7
49	35	8
49	36	3
49	36	4
49	36	5
49	36	6
49	36	7
49	36	8
49	36	9
49	37	3
49	37	4
49	37	5
49	37	6
49	37	7
49	37	8
49	37	9
49	38	3
49	38	4
49	38	5
49	38	6
49	38	7
49	38	8
49	39	0
49	39	3
49	39	4
49	39	5
49	39	6
49	40	0
49	40	1
49	40	2
49	40	3
49	40	4
49	40	5
49	41	0
49	41	1
49	41	2
49	41	3
49	41	4
49	41	63
49	42	0
49	42	1
49	42	2
49	42	3
49	42	63
49	43	0
49	43	1
49	43	2
49	43	3
49	44	0
50	35	5
50	35	6
50	35	7
50	35	8
50	35	9
50	36	4
50	36	5
50	36	6
50	36	7
50	36	8
50	36	9
50	37	4
50	37	5
50	37	6
50	37	7
50	37	8
50	38	4
50	38	5
50	38	6
50	38	7
50	39	3
50	39	4
50	39	5
50	40	3
50	40	4
50	41	0
50	41	1
50	41	2
50	41	63
50	42	0
50	42	1
50	42	2
50	43	0
50	43	1
50	43	2
51	38	4
51	38	5
51	38	6
51	42	0
51	42	1
51	43	0
