#i	j	k
7	32	48
7	33	48
7	34	47
7	34	48
7	35	48
8	32	47
8	32	48
8	33	47
8	33	48
8	34	48
8	35	48
8	35	49
8	38	51
8	39	49
8	39	50
8	39	51
8	39	52
9	32	47
9	32	48
9	32	49
9	33	48
9	33	49
9	34	48
9	34	49
9	35	49
9	38	49
9	38	50
9	38	51
9	39	49
9	39	50
9	39	51
9	39	52
9	40	47
9	40	48
9	40	49
9	40	50
9	40	51
9	40	52
9	40	53
9	40	54
10	32	47
10	32	48
10	33	48
10	36	50
10	37	46
10	37	50
10	38	46
10	38	47
10	38	48
10	38	49
10	38	50
10	38	51
10	38	52
10	39	46
10	39	47
10	39	48
10	39	49
10	39	50
10	39	51
10	39	52
10	40	46
10	40	47
10	40	48
10	40	49
10	40	50
10	40	51
10	40	52
10	40	53
10	40	54
10	41	46
10	41	47
10	41	48
10	41	49
10	41	50
10	41	51
10	41	52
10	41	53
10	41	54
10	41	55
11	36	49
11	36	50
11	37	46
11	37	47
11	37	48
11	37	49
11	37	50
11	37	51
11	38	46
11	38	47
11	38	48
11	38	49
11	38	50
11	38	51
11	38	52
11	39	46
11	39	47
11	39	48
11	39	49
11	39	50
11	39	51
11	39	52
11	39	53
11	40	46
11	40	47
11	40	48
11	40	49
11	40	50
11	40	51
11	40	52
11	40	53
11	41	46
11	41	47
11	41	48
11	41	49
11	41	50
11	41	51
11	41	52
11	41	53
11	41	54
11	41	55
11	42	45
11	42	46
11	42	47
11	42	48
11	42	49
11	42	50
11	42	51
11	42	52
11	42	53
11	42	54
12	36	46
12	36	47
12	36	48
12	36	49
12	36	50
12	37	46
12	37	47
12	37	48
12	37	49
12	37	50
12	37	51
12	38	46
12	38	47
12	38	48
12	38	49
12	38	50
12	38	51
12	38	52
12	39	46
12	39	47
12	39	48
12	39	49
12	39	50
12	39	51
12	39	52
12	39	53
12	40	46
12	40	47
12	40	48
12	40	49
12	40	50
12	40	51
12	40	52
12	40	53
12	41	45
12	41	46
12	41	47
12	41	48
12	41	49
12	41	50
12	41	51
12	41	52
12	41	53
12	41	54
12	42	44
12	42	45
12	42	46
12	42	47
12	42	48
12	42	49
12	42	50
12	42	51
12	42	52
12	42	53
12	42	54
12	42	55
12	43	45
12	43	46
12	43	47
12	43	48
12	43	49
12	43	50
12	43	51
12	43	52
12	43	53
12	43	54
12	43	55
12	44	45
13	35	47
13	36	46
13	36	47
13	36	48
13	36	49
13	36	50
13	37	46
13	37	47
13	37	48
13	37	49
13	37	50
13	37	51
13	38	46
13	38	47
13	38	48
13	38	49
13	38	50
13	38	51
13	38	52
13	39	46
13	39	47
13	39	48
13	39	49
13	39	50
13	39	51
13	39	52
13	39	53
13	40	45
13	40	46
13	40	47
13	40	48
13	40	49
13	40	50
13	40	51
13	40	52
13	40	53
13	41	45
13	41	46
13	41	47
13	41	48
13	41	49
13	41	50
13	41	51
13	41	52
13	41	53
13	41	54
13	42	43
13	42	44
13	42	45
13	42	46
13	42	47
13	42	48
13	42	49
13	42	50
13	42	51
13	42	52
13	42	53
13	42	54
13	42	55
13	42	56
13	43	44
13	43	45
13	43	46
13	43	47
13	43	48
13	43	49
13	43	50
13	43	51
13	43	52
13	43	53
13	43	54
13	43	55
13	43	56
13	44	45
13	44	46
13	44	47
13	44	48
13	44	49
13	44	50
13	44	51
13	44	52
13	44	53
13	44	54
13	45	45
13	45	46
14	35	47
14	36	46
14	36	47
14	36	48
14	36	49
14	36	50
14	37	46
14	37	47
14	37	48
14	37	49
14	37	50
14	37	51
14	38	46
14	38	47
14	38	48
14	38	49
14	38	50
14	38	51
14	38	52
14	39	46
14	39	47
14	39	48
14	39	49
14	39	50
14	39	51
14	39	52
14	39	53
14	40	45
14	40	46
14	40	47
14	40	48
14	40	49
14	40	50
14	40	51
14	40	52
14	40	53
14	40	54
14	41	45
14	41	46
14	41	47
14	41	48
14	41	49
14	41	50
14	41	51
14	41	52
14	41	53
14	41	54
14	41	55
14	42	44
14	42	45
14	42	46
14	42	47
14	42	48
14	42	49
14	42	50
14	42	51
14	42	52
14	42	53
14	42	54
14	42	55
14	42	56
14	43	44
14	43	45
14	43	46
14	43	47
14	43	48
14	43	49
14	43	50
14	43	51
14	43	52
14	43	53
14	43	54
14	43	55
14	43	56
14	44	45
14	44	46
14	44	47
14	44	48
14	44	49
14	44	50
14	44	51
14	44	52
14	44	53
14	44	54
14	44	55
14	44	56
14	45	45
14	45	46
14	45	47
14	45	48
14	45	49
14	45	50
14	45	51
14	45	52
14	45	53
14	45	55
14	46	47
14	47	47
14	48	47
15	35	47
15	36	47
15	36	48
15	36	49
15	36	50
15	37	46
15	37	47
15	37	48
15	37	49
15	37	50
15	37	51
15	37	52
15	38	46
15	38	47
15	38	48
15	38	49
15	38	50
15	38	51
15	38	52
15	38	53
15	39	46
15	39	47
15	39	48
15	39	49
15	39	50
15	39	51
15	39	52
15	39	53
15	40	45
15	40	46
15	40	47
15	40	48
15	40	49
15	40	50
15	40	51
15	40	52
15	40	53
15	40	54
15	41	44
15	41	45
15	41	46
15	41	47
15	41	48
15	41	49
15	41	50
15	41	51
15	41	52
15	41	53
15	41	54
15	41	55
15	42	44
15	42	45
15	42	46
15	42	47
15	42	48
15	42	49
15	42	50
15	42	51
15	42	52
15	42	53
15	42	54
15	42	55
15	42	56
15	43	44
15	43	45
15	43	46
15	43	47
15	43	48
15	43	49
15	43	50
15	43	51
15	43	52
15	43	53
15	43	54
15	43	55
15	43	56
15	44	45
15	44	46
15	44	47
15	44	48
15	44	49
