#i	j	k
19	32	6
20	32	5
20	32	7
20	33	5
20	34	5
20	34	6
20	35	6
21	31	4
21	31	5
21	31	6
21	31	7
21	32	4
21	32	5
21	32	6
21	33	4
21	33	5
21	33	6
21	34	5
21	34	6
21	35	6
22	31	4
22	31	5
22	31	6
22	31	7
22	32	4
22	32	5
22	32	6
22	32	7
22	33	4
22	33	5
22	33	6
22	33	7
22	34	5
22	34	6
22	35	6
23	31	4
23	31	5
23	31	6
23	31	7
23	32	3
23	32	4
23	32	5
23	32	6
23	32	7
23	33	3
23	33	4
23	33	5
23	33	6
23	33	7
23	34	5
23	34	6
23	34	7
23	34	8
23	35	8
23	35	9
24	30	6
24	31	4
24	31	5
24	31	6
24	31	7
24	32	3
24	32	4
24	32	5
24	32	6
24	33	4
24	33	5
24	33	6
24	34	4
24	34	5
24	34	6
24	34	7
24	34	8
24	34	9
24	35	6
24	35	7
24	35	8
24	35	9
24	36	6
24	36	7
24	36	8
24	36	9
24	37	6
24	37	7
24	37	8
24	37	9
24	38	6
24	38	7
24	38	8
24	38	9
24	38	10
24	39	7
24	39	8
24	39	9
25	32	5
25	32	6
25	33	4
25	33	5
25	33	6
25	34	3
25	34	4
25	34	5
25	34	6
25	34	7
25	34	8
25	34	9
25	35	3
25	35	4
25	35	5
25	35	6
25	35	7
25	35	8
25	35	9
25	35	10
25	36	4
25	36	5
25	36	6
25	36	7
25	36	8
25	36	9
25	36	10
25	36	11
25	37	5
25	37	6
25	37	7
25	37	8
25	37	9
25	37	10
25	37	11
25	38	5
25	38	6
25	38	7
25	38	8
25	38	9
25	38	10
25	38	11
25	39	6
25	39	7
25	39	8
25	39	9
25	39	10
25	40	7
25	40	8
25	40	9
25	40	10
25	41	7
25	41	8
25	41	9
25	41	10
25	42	8
25	42	9
25	42	10
25	43	8
25	43	9
25	43	10
26	28	7
26	29	4
26	29	5
26	29	6
26	30	2
26	30	3
26	30	4
26	30	5
26	30	6
26	31	0
26	31	1
26	31	2
26	31	3
26	31	4
26	31	5
26	31	6
26	31	8
26	32	0
26	32	1
26	32	2
26	32	3
26	32	4
26	32	5
26	32	6
26	32	7
26	33	0
26	33	1
26	33	2
26	33	3
26	33	4
26	33	5
26	33	6
26	33	7
26	34	0
26	34	1
26	34	2
26	34	3
26	34	4
26	34	5
26	34	6
26	34	7
26	34	8
26	35	0
26	35	1
26	35	2
26	35	3
26	35	4
26	35	5
26	35	6
26	35	7
26	35	8
26	35	9
26	35	10
26	36	0
26	36	1
26	36	2
26	36	3
26	36	4
26	36	5
26	36	6
26	36	7
26	36	8
26	36	9
26	36	10
26	36	11
26	36	63
26	37	0
26	37	1
26	37	2
26	37	3
26	37	4
26	37	5
26	37	6
26	37	7
26	37	8
26	37	9
26	37	10
26	37	11
26	37	62
26	37	63
26	38	0
26	38	5
26	38	6
26	38	7
26	38	8
26	38	9
26	38	10
26	38	11
26	38	60
26	38	61
26	38	62
26	38	63
26	39	6
26	39	7
26	39	8
26	39	9
26	39	10
26	39	11
26	40	7
26	40	8
26	40	9
26	40	10
26	40	11
26	41	7
26	41	8
26	41	9
26	41	10
26	41	11
26	42	7
26	42	8
26	42	9
26	42	10
26	42	11
26	43	8
26	43	9
26	43	10
26	44	8
26	44	9
26	44	10
26	45	9
27	27	6
27	28	4
27	28	5
27	29	2
27	29	3
27	29	4
27	29	5
27	30	0
27	30	1
27	30	2
27	30	3
27	30	4
27	30	5
27	30	6
27	30	62
27	30	63
27	31	0
27	31	1
27	31	2
27	31	3
27	31	4
27	31	5
27	31	6
27	31	7
27	31	63
27	32	0
27	32	1
27	32	2
27	32	3
