#i	j	k
1	0	43
1	0	44
1	0	45
1	1	44
1	1	45
1	56	40
1	57	40
1	57	41
1	58	39
1	58	40
1	58	41
1	59	39
1	59	40
1	59	41
1	60	39
1	60	40
1	60	41
1	61	39
1	61	40
1	63	44
2	0	43
2	0	44
2	0	45
2	1	43
2	1	44
2	1	45
2	2	44
2	2	45
2	55	39
2	55	40
2	56	38
2	56	39
2	56	40
2	56	41
2	57	38
2	57	39
2	57	40
2	57	41
2	58	37
2	58	38
2	58	39
2	58	40
2	58	41
2	58	42
2	59	38
2	59	39
2	59	40
2	59	41
2	59	42
2	60	38
2	60	39
2	60	40
2	60	41
2	60	42
2	60	43
2	60	44
2	61	37
2	61	38
2	61	39
2	61	40
2	61	41
2	61	42
2	61	43
2	61	44
2	61	45
2	62	37
2	62	38
2	62	39
2	62	43
2	62	44
2	62	45
2	63	43
2	63	44
2	63	45
3	0	42
3	0	43
3	0	44
3	0	45
3	0	46
3	1	43
3	1	44
3	1	45
3	2	43
3	2	44
3	2	45
3	54	39
3	54	40
3	55	38
3	55	39
3	55	40
3	55	41
3	56	38
3	56	39
3	56	40
3	56	41
3	57	37
3	57	38
3	57	39
3	57	40
3	57	41
3	58	37
3	58	38
3	58	39
3	58	40
3	58	41
3	58	42
3	59	37
3	59	38
3	59	39
3	59	40
3	59	41
3	59	42
3	60	37
3	60	38
3	60	39
3	60	40
3	60	41
3	60	42
3	60	43
3	60	44
3	61	37
3	61	38
3	61	39
3	61	40
3	61	41
3	61	42
3	61	43
3	61	44
3	62	42
3	62	43
3	62	44
3	62	45
3	63	42
3	63	43
3	63	44
3	63	45
3	63	46
4	0	42
4	0	43
4	0	44
4	0	45
4	1	43
4	1	44
4	1	45
4	2	43
4	2	44
4	2	45
4	3	43
4	3	44
4	54	39
4	54	40
4	55	38
4	55	39
4	55	40
4	55	41
4	56	38
4	56	39
4	56	40
4	56	41
4	57	37
4	57	38
4	57	39
4	57	40
4	57	41
4	58	38
4	58	39
4	58	40
4	58	41
4	58	42
4	59	38
4	59	39
4	59	40
4	59	41
4	59	42
4	60	38
4	60	39
4	60	40
4	60	41
4	60	42
4	60	43
4	61	43
4	61	44
4	62	42
4	62	43
4	62	44
4	62	45
4	63	42
4	63	43
4	63	44
4	63	45
5	0	43
5	0	49
5	0	50
5	1	43
5	1	44
5	1	45
5	2	43
5	2	44
5	2	45
5	3	43
5	3	44
5	3	45
5	54	38
5	54	39
5	54	40
5	55	38
5	55	39
5	55	40
5	55	41
5	56	38
5	56	39
5	56	40
5	56	41
5	57	38
5	57	39
5	57	40
5	57	41
5	58	39
5	58	40
5	58	41
5	58	42
5	59	39
5	59	40
5	59	41
5	59	42
5	60	42
5	61	47
5	61	48
5	62	44
5	62	45
5	62	46
5	62	48
5	62	49
5	62	51
5	63	43
5	63	46
5	63	47
5	63	48
5	63	49
5	63	50
6	0	44
6	0	45
6	0	46
6	0	48
6	0	49
6	0	50
6	0	51
6	1	43
6	1	44
6	1	45
6	1	47
6	2	43
6	2	44
6	2	45
6	3	42
6	3	43
6	3	44
6	3	45
6	4	43
6	4	44
6	54	38
6	54	39
6	54	40
6	55	38
6	55	39
6	55	40
6	55	41
6	56	39
6	56	40
6	56	41
6	57	39
6	57	40
6	57	41
6	58	41
6	58	42
6	59	41
6	59	42
6	60	42
6	60	46
6	60	49
6	61	46
6	61	47
6	61	48
6	61	49
6	61	50
6	61	52
6	62	44
6	62	45
6	62	46
6	62	47
6	62	48
6	62	49
6	62	50
6	62	51
6	63	44
