#i	j	k
40	0	13
40	62	14
40	62	15
40	63	13
40	63	14
41	0	13
41	61	15
41	62	14
41	63	14
42	61	14
42	61	15
42	62	14
43	61	14
43	61	15
43	62	14
43	62	15
44	58	17
44	60	15
44	61	13
44	61	14
44	61	15
44	62	13
44	62	14
44	62	15
44	62	16
44	63	15
44	63	16
45	0	16
45	0	17
45	0	18
45	1	17
45	1	18
45	2	17
45	2	18
45	3	17
45	3	18
45	4	17
45	4	18
45	56	17
45	56	18
45	57	16
45	57	17
45	57	18
45	58	16
45	58	17
45	58	18
45	59	15
45	59	16
45	59	17
45	59	18
45	60	14
45	60	15
45	60	16
45	60	17
45	61	13
45	61	14
45	61	15
45	61	16
45	62	13
45	62	14
45	62	15
45	62	16
45	63	14
45	63	15
45	63	16
45	63	17
46	0	15
46	0	16
46	0	17
46	0	18
46	0	19
46	0	20
46	0	21
46	1	15
46	1	16
46	1	17
46	1	18
46	1	19
46	1	20
46	1	21
46	2	15
46	2	16
46	2	17
46	2	18
46	2	19
46	2	20
46	2	21
46	3	15
46	3	16
46	3	17
46	3	18
46	3	19
46	3	20
46	3	21
46	4	16
46	4	17
46	4	18
46	4	19
46	4	20
46	57	15
46	57	16
46	57	17
46	58	14
46	58	15
46	58	16
46	58	17
46	59	14
46	59	15
46	59	16
46	59	17
46	60	14
46	60	15
46	60	16
46	60	17
46	60	18
46	61	13
46	61	14
46	61	15
46	61	16
46	61	17
46	61	18
46	62	13
46	62	14
46	62	15
46	62	16
46	62	17
46	62	18
46	63	13
46	63	14
46	63	15
46	63	16
46	63	17
46	63	18
46	63	19
46	63	20
47	0	12
47	0	13
47	0	14
47	0	15
47	0	16
47	0	17
47	0	18
47	0	19
47	0	20
47	1	13
47	1	14
47	1	15
47	1	16
47	1	17
47	1	18
47	1	19
47	1	20
47	1	21
47	2	13
47	2	14
47	2	15
47	2	16
47	2	17
47	2	18
47	2	19
47	2	20
47	2	21
47	3	13
47	3	14
47	3	15
47	3	16
47	3	17
47	3	18
47	3	19
47	3	20
47	3	21
47	4	14
47	4	15
47	4	16
47	4	17
47	4	18
47	4	19
47	4	20
47	4	21
47	4	22
47	57	14
47	57	15
47	58	14
47	58	15
47	58	16
47	59	13
47	59	14
47	59	15
47	59	16
47	59	17
47	60	13
47	60	14
47	60	15
47	60	16
47	60	17
47	61	13
47	61	14
47	61	15
47	61	16
47	61	17
47	61	18
47	62	13
47	62	14
47	62	15
47	62	16
47	62	17
47	63	12
47	63	13
47	63	14
47	63	15
47	63	16
47	63	17
47	63	18
48	0	12
48	0	13
48	0	14
48	0	15
48	0	16
48	0	17
48	0	18
48	0	19
48	1	11
48	1	12
48	1	13
48	1	14
48	1	15
48	1	16
48	1	17
48	1	18
48	1	19
48	1	20
48	2	10
48	2	11
48	2	12
48	2	13
48	2	14
48	2	15
48	2	16
48	2	17
48	2	18
48	2	19
48	2	20
48	3	10
48	3	11
48	3	12
48	3	13
48	3	14
48	3	15
48	3	16
48	3	17
48	3	18
48	3	19
48	3	20
48	3	21
48	4	12
48	4	13
48	4	14
48	4	15
48	4	16
48	4	17
48	4	18
48	4	19
48	4	20
48	4	21
48	5	19
48	5	20
48	5	21
48	57	14
48	57	15
48	58	13
48	58	14
48	58	15
48	59	13
48	59	14
48	59	15
48	59	16
48	60	13
48	60	14
48	60	15
48	60	16
48	60	17
48	61	12
48	61	13
48	61	14
48	61	15
48	61	16
48	61	17
48	61	18
48	62	15
48	63	12
48	63	13
48	63	14
48	63	15
48	63	16
48	63	17
48	63	18
49	0	11
49	0	12
49	0	13
