#i	j	k
39	6	24
39	7	25
39	7	26
40	6	24
40	6	25
40	7	25
40	7	26
40	8	26
40	8	27
40	9	27
40	9	28
40	9	29
40	10	26
40	10	27
40	11	27
40	12	27
40	13	27
41	6	24
41	6	25
41	6	26
41	7	25
41	7	26
41	8	26
41	8	27
41	8	28
41	9	26
41	9	27
41	9	28
41	9	29
41	9	30
41	9	31
41	10	26
41	10	27
41	10	28
41	11	26
41	11	27
41	11	28
41	12	26
41	12	27
41	12	28
41	13	27
41	13	28
42	8	26
42	8	27
42	8	28
42	8	29
42	9	26
42	9	27
42	9	28
42	9	29
42	9	30
42	9	31
42	10	26
42	10	27
42	10	28
42	10	29
42	10	30
42	11	26
42	11	27
42	11	28
42	11	29
42	12	26
42	12	27
42	12	28
42	12	29
42	13	28
42	13	29
43	8	28
43	8	29
43	9	27
43	9	28
43	9	29
43	9	30
43	9	31
43	10	26
43	10	27
43	10	28
43	10	29
43	10	30
43	11	26
43	11	27
43	11	28
43	11	29
43	12	26
43	12	27
43	12	28
43	12	29
43	13	28
44	9	28
44	9	29
44	9	30
44	10	27
44	10	28
44	10	29
44	10	30
44	11	28
44	11	29
44	12	29
45	9	29
45	10	29
45	10	30
45	11	30
