#i	j	k
54	7	8
54	7	10
54	8	10
55	6	7
55	6	8
55	6	9
55	6	10
55	6	11
55	7	8
55	7	9
55	7	10
55	7	11
55	8	9
55	8	10
55	8	11
55	9	10
56	5	10
56	5	11
56	5	12
56	6	8
56	6	9
56	6	10
56	6	11
56	6	12
56	7	8
56	7	9
56	7	10
56	7	11
56	8	9
56	8	10
56	8	11
56	9	9
56	9	10
56	10	10
56	10	11
57	6	9
57	6	10
57	6	11
57	6	12
57	7	8
57	7	9
57	7	10
57	7	11
57	8	9
57	8	10
57	8	11
57	9	9
57	9	10
57	9	11
57	9	12
57	10	10
57	10	11
57	10	12
57	11	11
57	11	12
58	6	10
58	6	11
58	6	12
58	7	9
58	7	10
58	7	11
58	7	12
58	8	9
58	8	10
58	8	11
58	8	12
58	9	9
58	9	10
58	9	11
58	9	12
58	9	13
58	9	14
58	9	15
58	10	10
58	10	11
58	10	12
58	10	13
58	11	10
58	11	11
58	11	12
58	11	13
58	12	12
58	12	13
59	6	12
59	7	10
59	7	11
59	7	12
59	8	10
59	8	11
59	8	12
59	8	13
59	8	14
59	8	15
59	8	16
59	9	10
59	9	11
59	9	12
59	9	13
59	9	14
59	9	15
59	9	16
59	10	10
59	10	11
59	10	12
59	10	13
59	10	14
59	10	15
59	11	10
59	11	11
59	11	12
59	11	13
59	11	14
59	11	15
59	12	10
59	12	11
59	12	12
59	12	13
59	13	11
59	13	12
60	7	11
60	7	12
60	7	13
60	7	14
60	7	15
60	7	16
60	7	17
60	8	10
60	8	11
60	8	12
60	8	13
60	8	14
60	8	15
60	8	16
60	8	17
60	9	10
60	9	11
60	9	12
60	9	13
60	9	14
60	9	15
60	9	16
60	10	10
60	10	11
60	10	12
60	10	13
60	10	14
60	10	15
60	10	16
60	11	11
60	11	12
60	11	13
60	11	14
60	11	15
60	11	16
60	12	10
60	12	11
60	12	12
60	12	13
60	12	14
60	12	15
60	12	16
60	13	11
60	13	12
61	8	14
61	8	15
61	8	16
61	8	17
61	9	12
61	9	13
61	9	14
61	9	15
61	9	16
61	9	17
61	10	11
61	10	12
61	10	13
61	10	14
61	10	15
61	10	16
61	11	11
61	11	12
61	11	13
61	11	14
61	11	15
61	11	16
61	12	11
61	12	12
62	9	15
62	10	13
62	10	14
62	10	15
