#i	j	k
5	52	53
5	52	54
5	52	55
5	52	56
5	52	57
5	53	53
5	53	54
5	53	55
5	53	56
5	53	57
5	54	53
5	54	54
5	54	55
5	54	56
5	54	57
5	55	54
6	49	63
6	50	55
6	50	56
6	50	63
6	51	52
6	51	53
6	51	54
6	51	55
6	51	56
6	51	57
6	51	63
6	52	52
6	52	53
6	52	54
6	52	55
6	52	56
6	52	57
6	52	58
6	52	59
6	53	52
6	53	53
6	53	54
6	53	55
6	53	56
6	53	57
6	53	58
6	53	59
6	53	60
6	54	52
6	54	53
6	54	54
6	54	55
6	54	56
6	54	57
6	54	58
6	54	59
6	55	52
6	55	53
6	55	54
6	55	55
6	55	56
6	55	57
6	55	58
6	55	59
6	56	53
7	48	0
7	48	63
7	49	0
7	49	62
7	49	63
7	50	0
7	50	55
7	50	56
7	50	57
7	50	58
7	50	59
7	50	60
7	50	62
7	50	63
7	51	0
7	51	54
7	51	55
7	51	56
7	51	57
7	51	58
7	51	59
7	51	60
7	51	61
7	51	62
7	51	63
7	52	54
7	52	55
7	52	56
7	52	57
7	52	58
7	52	59
7	52	60
7	52	61
7	53	54
7	53	55
7	53	56
7	53	57
7	53	58
7	53	59
7	53	60
7	54	54
7	54	55
7	54	56
7	54	57
7	54	58
7	54	59
7	54	60
7	55	54
7	55	55
7	55	56
7	55	57
7	55	58
7	55	59
7	56	55
7	56	56
7	56	57
8	48	0
8	48	1
8	48	61
8	48	62
8	48	63
8	49	0
8	49	1
8	49	61
8	49	62
8	49	63
8	50	0
8	50	1
8	50	58
8	50	59
8	50	60
8	50	61
8	50	62
8	50	63
8	51	0
8	51	55
8	51	56
8	51	57
8	51	58
8	51	59
8	51	60
8	51	61
8	51	62
8	51	63
8	52	0
8	52	55
8	52	56
8	52	57
8	52	58
8	52	59
8	52	60
8	52	61
8	52	62
8	53	56
8	53	57
8	53	58
8	53	59
8	53	60
8	53	61
8	54	56
8	54	57
8	54	58
8	54	59
8	54	60
8	55	56
8	55	57
8	55	58
8	55	59
8	55	60
8	56	58
9	48	0
9	48	1
9	49	0
9	49	1
9	49	61
9	49	62
9	49	63
9	50	0
9	50	1
9	50	59
9	50	60
9	50	61
9	50	62
9	50	63
9	51	0
9	51	1
9	51	57
9	51	58
9	51	59
9	51	60
9	51	61
9	51	62
9	51	63
9	52	0
9	52	56
9	52	57
9	52	58
9	52	59
9	52	60
9	52	61
9	52	62
9	52	63
9	53	0
9	53	57
9	53	58
9	53	59
9	53	60
9	53	61
9	53	62
9	54	57
9	54	58
9	54	59
9	54	60
9	54	61
9	55	57
9	55	58
9	55	59
9	55	60
9	55	61
9	56	59
9	56	60
9	56	61
9	56	62
10	48	1
10	49	0
10	49	1
10	49	63
10	50	0
10	50	1
10	50	59
10	50	60
10	50	61
10	50	62
10	50	63
10	51	0
10	51	1
10	51	58
10	51	59
10	51	60
10	51	61
10	51	62
10	51	63
10	52	0
10	52	57
10	52	58
10	52	59
10	52	60
10	52	61
10	52	62
10	52	63
10	53	0
10	53	58
10	53	59
10	53	60
10	53	61
10	53	62
10	53	63
10	54	58
10	54	59
10	54	60
10	54	61
10	54	62
10	54	63
10	55	58
10	55	59
10	55	60
10	55	61
10	55	62
10	55	63
10	56	39
10	56	40
10	56	62
10	56	63
10	58	38
10	58	39
10	59	38
10	59	39
11	49	0
11	50	0
11	51	0
11	51	44
11	51	59
11	51	60
11	51	61
11	51	62
11	51	63
11	52	0
11	52	42
11	52	45
11	52	59
11	52	60
11	52	61
11	52	62
11	52	63
11	53	0
11	53	42
11	53	60
11	53	61
11	53	62
11	53	63
11	54	0
11	54	42
11	54	60
11	54	61
11	54	62
11	54	63
11	55	40
11	55	41
11	55	61
11	55	62
11	55	63
11	56	0
11	56	39
11	56	40
11	56	41
11	56	62
11	56	63
11	57	0
11	57	39
11	57	40
11	57	62
11	57	63
11	58	0
11	58	39
11	58	40
11	59	39
11	59	40
11	60	39
11	60	40
11	61	40
11	62	40
11	63	40
12	48	59
12	49	44
12	50	44
12	50	45
12	50	46
12	51	43
12	51	44
12	51	45
12	51	46
12	51	63
12	52	0
12	52	43
12	52	44
12	52	45
12	52	46
12	52	62
12	52	63
12	53	0
12	53	43
12	53	46
12	53	61
12	53	62
12	53	63
12	54	0
12	54	40
12	54	41
12	54	42
12	54	43
12	54	61
12	54	62
12	54	63
12	55	0
12	55	40
12	55	41
12	55	42
12	55	43
12	55	50
12	55	61
